case_id,activity,resource,start_time,end_time
S_agent_profile_0002,Appraise property,Appraiser-000001,2023-04-20T09:27:22+00:00,2023-04-20T09:52:10+00:00
S_agent_profile_0002,Check credit history,Clerk-000005,2023-04-20T09:52:10+00:00,2023-04-20T09:52:36+00:00
S_agent_profile_0002,AML check,AML Investigator-000002,2023-04-20T09:52:36+00:00,2023-04-20T09:56:18+00:00
S_agent_profile_0002,Assess loan risk,Loan Officer-000002,2023-04-20T09:56:46+00:00,2023-04-20T10:16:46+00:00
S_agent_profile_0002,Reject application,Clerk-000002,2023-04-20T10:16:46+00:00,2023-04-20T10:26:46+00:00
S_agent_profile_0003,Check application form completeness,Clerk-000001,2023-04-20T09:30:00+00:00,2023-04-20T09:32:04+00:00
S_agent_profile_0003,Appraise property,Appraiser-000002,2023-04-20T09:32:04+00:00,2023-04-20T10:20:01+00:00
S_agent_profile_0003,Check credit history,Clerk-000002,2023-04-20T10:20:01+00:00,2023-04-20T10:29:22+00:00
S_agent_profile_0003,AML check,AML Investigator-000001,2023-04-20T11:07:01+00:00,2023-04-20T11:13:56+00:00
S_agent_profile_0003,Assess loan risk,Loan Officer-000001,2023-04-20T11:13:56+00:00,2023-04-20T11:33:56+00:00
S_agent_profile_0003,Reject application,Clerk-000008,2023-04-20T11:33:56+00:00,2023-04-20T11:43:56+00:00
S_agent_profile_0004,Check application form completeness,Clerk-000005,2023-04-20T10:00:00+00:00,2023-04-20T10:12:33+00:00
S_agent_profile_0004,Return application back to applicant,Clerk-000008,2023-04-20T10:12:33+00:00,2023-04-20T10:17:33+00:00
S_agent_profile_0004,Applicant completes form,Applicant-000001,2023-04-20T10:17:33+00:00,2023-04-20T11:17:33+00:00
S_agent_profile_0004,Check application form completeness,Clerk-000002,2023-04-20T11:17:33+00:00,2023-04-20T11:26:52+00:00
S_agent_profile_0004,AML check,AML Investigator-000002,2023-04-20T11:26:52+00:00,2023-04-21T04:10:26+00:00
S_agent_profile_0004,Check credit history,Clerk-000001,2023-04-21T04:10:26+00:00,2023-04-21T04:19:43+00:00
S_agent_profile_0004,Appraise property,Appraiser-000001,2023-04-21T04:19:43+00:00,2023-04-21T04:42:38+00:00
S_agent_profile_0004,Assess loan risk,Loan Officer-000002,2023-04-21T05:08:19+00:00,2023-04-21T05:28:19+00:00
S_agent_profile_0004,Design loan offer,Loan Officer-000002,2023-04-21T05:28:19+00:00,2023-04-21T05:38:15+00:00
S_agent_profile_0004,Approve loan offer,Senior Officer-000002,2023-04-21T05:38:15+00:00,2023-04-21T05:58:15+00:00
S_agent_profile_0004,Cancel application,Clerk-000005,2023-04-21T05:58:15+00:00,2023-04-21T06:03:15+00:00
S_agent_profile_0005,Check application form completeness,Clerk-000007,2023-04-20T10:30:00+00:00,2023-04-20T11:08:58+00:00
S_agent_profile_0005,Check credit history,Clerk-000001,2023-04-20T11:08:58+00:00,2023-04-20T11:20:18+00:00
S_agent_profile_0005,Appraise property,Appraiser-000001,2023-04-20T11:37:28+00:00,2023-04-20T11:56:51+00:00
S_agent_profile_0005,AML check,AML Investigator-000002,2023-04-20T11:56:51+00:00,2023-04-20T12:11:31+00:00
S_agent_profile_0005,Assess loan risk,Loan Officer-000003,2023-04-20T12:11:31+00:00,2023-04-20T12:31:31+00:00
S_agent_profile_0005,Reject application,Clerk-000006,2023-04-20T12:31:31+00:00,2023-04-20T12:41:31+00:00
S_agent_profile_0006,Check application form completeness,Clerk-000006,2023-04-20T11:00:00+00:00,2023-04-20T11:25:14+00:00
S_agent_profile_0006,Check credit history,Clerk-000005,2023-04-20T11:25:14+00:00,2023-04-20T11:52:44+00:00
S_agent_profile_0006,AML check,AML Investigator-000001,2023-04-20T11:52:44+00:00,2023-04-20T11:58:02+00:00
S_agent_profile_0006,Appraise property,Appraiser-000002,2023-04-20T11:58:02+00:00,2023-04-20T12:19:03+00:00
S_agent_profile_0006,Assess loan risk,Loan Officer-000001,2023-04-20T12:43:08+00:00,2023-04-20T13:03:08+00:00
S_agent_profile_0006,Reject application,Clerk-000008,2023-04-20T13:03:08+00:00,2023-04-20T13:13:08+00:00
S_agent_profile_0007,Check application form completeness,Clerk-000001,2023-04-20T11:30:00+00:00,2023-04-20T11:53:48+00:00
S_agent_profile_0007,Return application back to applicant,Clerk-000004,2023-04-20T11:53:48+00:00,2023-04-20T11:58:48+00:00
S_agent_profile_0007,Applicant completes form,Applicant-000001,2023-04-20T11:58:48+00:00,2023-04-23T04:58:48+00:00
S_agent_profile_0007,Check application form completeness,Clerk-000004,2023-04-23T04:58:48+00:00,2023-04-23T05:33:35+00:00
S_agent_profile_0007,Appraise property,Appraiser-000002,2023-04-23T05:33:35+00:00,2023-04-23T05:43:56+00:00
S_agent_profile_0007,Check credit history,Clerk-000004,2023-04-23T05:43:56+00:00,2023-04-23T22:50:36+00:00
S_agent_profile_0007,AML check,AML Investigator-000001,2023-04-23T22:50:36+00:00,2023-04-23T23:51:56+00:00
S_agent_profile_0007,Assess loan risk,Loan Officer-000004,2023-04-24T00:27:18+00:00,2023-04-24T00:47:18+00:00
S_agent_profile_0007,Design loan offer,Loan Officer-000003,2023-04-24T00:47:18+00:00,2023-04-24T00:48:24+00:00
S_agent_profile_0007,Approve loan offer,Senior Officer-000002,2023-04-24T00:48:24+00:00,2023-04-24T01:08:24+00:00
S_agent_profile_0007,Cancel application,Clerk-000001,2023-04-24T01:08:24+00:00,2023-04-24T01:13:24+00:00
S_agent_profile_0008,Check application form completeness,Clerk-000008,2023-04-20T12:00:00+00:00,2023-04-20T12:13:08+00:00
S_agent_profile_0008,AML check,AML Investigator-000001,2023-04-20T12:13:08+00:00,2023-04-20T12:15:37+00:00
S_agent_profile_0008,Appraise property,Appraiser-000002,2023-04-20T12:15:37+00:00,2023-04-20T12:28:48+00:00
S_agent_profile_0008,Check credit history,Clerk-000004,2023-04-20T12:28:48+00:00,2023-04-20T12:51:22+00:00
S_agent_profile_0008,Assess loan risk,Loan Officer-000001,2023-04-20T13:44:55+00:00,2023-04-20T14:04:55+00:00
S_agent_profile_0008,Design loan offer,Loan Officer-000004,2023-04-20T14:04:55+00:00,2023-04-20T14:05:35+00:00
S_agent_profile_0008,Approve loan offer,Senior Officer-000002,2023-04-20T14:05:35+00:00,2023-04-20T14:25:35+00:00
S_agent_profile_0008,Cancel application,Clerk-000003,2023-04-20T14:25:35+00:00,2023-04-20T14:30:35+00:00
S_agent_profile_0009,Check application form completeness,Clerk-000002,2023-04-20T12:30:00+00:00,2023-04-20T12:46:32+00:00
S_agent_profile_0009,Check credit history,Clerk-000008,2023-04-20T12:46:32+00:00,2023-04-20T12:55:11+00:00
S_agent_profile_0009,Appraise property,Appraiser-000002,2023-04-20T12:55:11+00:00,2023-04-20T14:55:07+00:00
S_agent_profile_0009,AML check,AML Investigator-000001,2023-04-20T14:55:07+00:00,2023-04-20T15:20:44+00:00
S_agent_profile_0009,Assess loan risk,Loan Officer-000001,2023-04-20T16:10:32+00:00,2023-04-20T16:30:32+00:00
S_agent_profile_0009,Design loan offer,Loan Officer-000003,2023-04-20T16:30:32+00:00,2023-04-20T16:43:23+00:00
S_agent_profile_0009,Approve loan offer,Senior Officer-000001,2023-04-20T16:43:23+00:00,2023-04-20T17:03:23+00:00
S_agent_profile_0009,Cancel application,Clerk-000008,2023-04-20T17:03:23+00:00,2023-04-20T17:08:23+00:00
S_agent_profile_0010,Check application form completeness,Clerk-000006,2023-04-20T13:00:00+00:00,2023-04-20T13:12:57+00:00
S_agent_profile_0010,Check credit history,Clerk-000004,2023-04-20T13:12:57+00:00,2023-04-20T13:19:06+00:00
S_agent_profile_0010,AML check,AML Investigator-000001,2023-04-20T13:19:06+00:00,2023-04-20T13:35:25+00:00
S_agent_profile_0010,Appraise property,Appraiser-000001,2023-04-20T13:35:25+00:00,2023-04-20T14:02:35+00:00
S_agent_profile_0010,Assess loan risk,Loan Officer-000002,2023-04-20T14:02:35+00:00,2023-04-20T14:22:35+00:00
S_agent_profile_0010,Reject application,Clerk-000001,2023-04-20T14:22:35+00:00,2023-04-20T14:32:35+00:00
S_agent_profile_0011,Check application form completeness,Clerk-000002,2023-04-20T13:30:00+00:00,2023-04-20T13:43:17+00:00
S_agent_profile_0011,Check credit history,Clerk-000003,2023-04-20T13:43:17+00:00,2023-04-20T13:52:33+00:00
S_agent_profile_0011,Appraise property,Appraiser-000002,2023-04-20T13:52:33+00:00,2023-04-20T14:37:27+00:00
S_agent_profile_0011,AML check,AML Investigator-000002,2023-04-20T14:37:27+00:00,2023-04-20T14:47:06+00:00
S_agent_profile_0011,Assess loan risk,Loan Officer-000004,2023-04-20T15:49:30+00:00,2023-04-20T16:09:30+00:00
S_agent_profile_0011,Design loan offer,Loan Officer-000004,2023-04-20T16:09:30+00:00,2023-04-20T16:24:43+00:00
S_agent_profile_0011,Approve loan offer,Senior Officer-000002,2023-04-20T16:24:43+00:00,2023-04-20T16:44:43+00:00
S_agent_profile_0011,Cancel application,Clerk-000003,2023-04-20T16:44:43+00:00,2023-04-20T16:49:43+00:00
S_agent_profile_0012,Check application form completeness,Clerk-000006,2023-04-20T14:00:00+00:00,2023-04-20T14:49:08+00:00
S_agent_profile_0012,Appraise property,Appraiser-000002,2023-04-20T14:49:08+00:00,2023-04-20T15:34:05+00:00
S_agent_profile_0012,AML check,AML Investigator-000002,2023-04-20T15:34:05+00:00,2023-04-20T16:55:21+00:00
S_agent_profile_0012,Check credit history,Clerk-000008,2023-04-20T16:55:21+00:00,2023-04-20T17:06:56+00:00
S_agent_profile_0012,Assess loan risk,Loan Officer-000004,2023-04-20T17:06:56+00:00,2023-04-20T17:26:56+00:00
S_agent_profile_0012,Design loan offer,Loan Officer-000001,2023-04-20T17:26:56+00:00,2023-04-20T17:31:32+00:00
S_agent_profile_0012,Approve loan offer,Senior Officer-000001,2023-04-20T17:31:32+00:00,2023-04-20T17:51:32+00:00
S_agent_profile_0012,Cancel application,Clerk-000005,2023-04-20T17:51:32+00:00,2023-04-20T17:56:32+00:00
S_agent_profile_0013,Check application form completeness,Clerk-000001,2023-04-20T14:30:00+00:00,2023-04-20T15:18:57+00:00
S_agent_profile_0013,AML check,AML Investigator-000002,2023-04-20T15:18:57+00:00,2023-04-20T15:25:59+00:00
S_agent_profile_0013,Check credit history,Clerk-000006,2023-04-20T15:25:59+00:00,2023-04-20T16:43:59+00:00
S_agent_profile_0013,Appraise property,Appraiser-000002,2023-04-20T16:45:01+00:00,2023-04-20T16:49:54+00:00
S_agent_profile_0013,Assess loan risk,Loan Officer-000001,2023-04-20T17:43:35+00:00,2023-04-20T18:03:35+00:00
S_agent_profile_0013,Design loan offer,Loan Officer-000002,2023-04-20T18:03:35+00:00,2023-04-20T18:18:05+00:00
S_agent_profile_0013,Approve loan offer,Senior Officer-000002,2023-04-20T18:18:05+00:00,2023-04-20T18:38:05+00:00
S_agent_profile_0013,Cancel application,Clerk-000001,2023-04-20T18:38:05+00:00,2023-04-20T18:43:05+00:00
S_agent_profile_0014,Check application form completeness,Clerk-000003,2023-04-20T15:00:00+00:00,2023-04-20T15:15:41+00:00
S_agent_profile_0014,AML check,AML Investigator-000002,2023-04-20T15:15:41+00:00,2023-04-20T15:57:32+00:00
S_agent_profile_0014,Check credit history,Clerk-000006,2023-04-20T15:57:32+00:00,2023-04-20T16:03:33+00:00
S_agent_profile_0014,Appraise property,Appraiser-000001,2023-04-20T16:03:33+00:00,2023-04-20T16:04:09+00:00
S_agent_profile_0014,Assess loan risk,Loan Officer-000001,2023-04-20T16:04:09+00:00,2023-04-20T16:24:09+00:00
S_agent_profile_0014,Reject application,Clerk-000001,2023-04-20T16:24:09+00:00,2023-04-20T16:34:09+00:00
S_agent_profile_0015,Check application form completeness,Clerk-000001,2023-04-21T07:30:00+00:00,2023-04-21T07:30:33+00:00
S_agent_profile_0015,Check credit history,Clerk-000005,2023-04-21T07:30:33+00:00,2023-04-21T07:39:01+00:00
S_agent_profile_0015,Appraise property,Appraiser-000001,2023-04-21T07:39:01+00:00,2023-04-21T07:45:19+00:00
S_agent_profile_0015,AML check,AML Investigator-000002,2023-04-21T07:45:19+00:00,2023-04-21T07:45:53+00:00
S_agent_profile_0015,Assess loan risk,Loan Officer-000002,2023-04-21T08:36:07+00:00,2023-04-21T08:56:07+00:00
S_agent_profile_0015,Design loan offer,Loan Officer-000001,2023-04-21T08:56:07+00:00,2023-04-21T08:57:50+00:00
S_agent_profile_0015,Approve loan offer,Senior Officer-000002,2023-04-21T08:57:50+00:00,2023-04-21T09:17:50+00:00
S_agent_profile_0015,Approve application,Clerk-000008,2023-04-21T09:17:50+00:00,2023-04-21T09:22:50+00:00
S_agent_profile_0016,Check application form completeness,Clerk-000006,2023-04-21T08:00:00+00:00,2023-04-21T08:01:14+00:00
S_agent_profile_0016,AML check,AML Investigator-000002,2023-04-21T08:01:14+00:00,2023-04-21T08:25:21+00:00
S_agent_profile_0016,Check credit history,Clerk-000002,2023-04-21T08:25:21+00:00,2023-04-21T09:39:45+00:00
S_agent_profile_0016,Appraise property,Appraiser-000001,2023-04-21T09:39:45+00:00,2023-04-21T09:59:44+00:00
S_agent_profile_0016,Assess loan risk,Loan Officer-000002,2023-04-21T09:59:44+00:00,2023-04-21T10:19:44+00:00
S_agent_profile_0016,Reject application,Clerk-000001,2023-04-21T10:19:44+00:00,2023-04-21T10:29:44+00:00
S_agent_profile_0017,Check application form completeness,Clerk-000003,2023-04-21T08:30:00+00:00,2023-04-21T08:59:30+00:00
S_agent_profile_0017,Check credit history,Clerk-000001,2023-04-21T08:59:30+00:00,2023-04-21T09:01:41+00:00
S_agent_profile_0017,Appraise property,Appraiser-000001,2023-04-21T09:01:41+00:00,2023-04-21T09:09:40+00:00
S_agent_profile_0017,AML check,AML Investigator-000002,2023-04-21T09:09:40+00:00,2023-04-21T10:06:52+00:00
S_agent_profile_0017,Assess loan risk,Loan Officer-000001,2023-04-21T10:06:52+00:00,2023-04-22T02:26:52+00:00
S_agent_profile_0017,Reject application,Clerk-000007,2023-04-22T02:26:52+00:00,2023-04-22T02:36:52+00:00
S_agent_profile_0018,Check application form completeness,Clerk-000004,2023-04-21T09:00:00+00:00,2023-04-21T10:14:48+00:00
S_agent_profile_0018,Check credit history,Clerk-000002,2023-04-21T10:14:48+00:00,2023-04-21T10:43:16+00:00
S_agent_profile_0018,Appraise property,Appraiser-000001,2023-04-21T10:53:41+00:00,2023-04-21T11:20:51+00:00
S_agent_profile_0018,AML check,AML Investigator-000002,2023-04-21T11:20:51+00:00,2023-04-21T11:38:33+00:00
S_agent_profile_0018,Assess loan risk,Loan Officer-000003,2023-04-21T11:38:33+00:00,2023-04-21T11:58:33+00:00
S_agent_profile_0018,Reject application,Clerk-000004,2023-04-21T11:58:33+00:00,2023-04-21T12:08:33+00:00
S_agent_profile_0019,Check application form completeness,Clerk-000002,2023-04-21T09:30:00+00:00,2023-04-21T09:57:19+00:00
S_agent_profile_0019,AML check,AML Investigator-000002,2023-04-21T09:57:19+00:00,2023-04-21T10:27:03+00:00
S_agent_profile_0019,Check credit history,Clerk-000005,2023-04-21T10:27:03+00:00,2023-04-24T02:54:35+00:00
S_agent_profile_0019,Appraise property,Appraiser-000002,2023-04-24T02:54:35+00:00,2023-04-24T03:39:51+00:00
S_agent_profile_0019,Assess loan risk,Loan Officer-000001,2023-04-24T03:50:29+00:00,2023-04-24T04:10:29+00:00
S_agent_profile_0019,Reject application,Clerk-000001,2023-04-24T04:10:29+00:00,2023-04-24T04:20:29+00:00
S_agent_profile_0020,Check application form completeness,Clerk-000006,2023-04-24T02:00:00+00:00,2023-04-24T02:06:05+00:00
S_agent_profile_0020,Check credit history,Clerk-000006,2023-04-24T02:06:05+00:00,2023-04-24T03:08:49+00:00
S_agent_profile_0020,Appraise property,Appraiser-000001,2023-04-24T03:08:49+00:00,2023-04-24T03:48:14+00:00
S_agent_profile_0020,AML check,AML Investigator-000001,2023-04-24T03:53:59+00:00,2023-04-24T05:52:07+00:00
S_agent_profile_0020,Assess loan risk,Loan Officer-000002,2023-04-24T05:52:07+00:00,2023-04-24T06:12:07+00:00
S_agent_profile_0020,Reject application,Clerk-000003,2023-04-24T06:12:07+00:00,2023-04-24T06:22:07+00:00
S_agent_profile_0021,Check application form completeness,Clerk-000004,2023-04-24T02:30:00+00:00,2023-04-24T03:08:36+00:00
S_agent_profile_0021,Check credit history,Clerk-000005,2023-04-24T03:08:36+00:00,2023-04-24T03:53:37+00:00
S_agent_profile_0021,AML check,AML Investigator-000002,2023-04-24T03:53:37+00:00,2023-04-24T04:19:19+00:00
S_agent_profile_0021,Appraise property,Appraiser-000002,2023-04-24T04:19:19+00:00,2023-04-24T05:10:41+00:00
S_agent_profile_0021,Assess loan risk,Loan Officer-000003,2023-04-24T05:10:41+00:00,2023-04-24T05:30:41+00:00
S_agent_profile_0021,Reject application,Clerk-000007,2023-04-24T05:30:41+00:00,2023-04-24T05:40:41+00:00
S_agent_profile_0022,Check application form completeness,Clerk-000004,2023-04-24T03:00:00+00:00,2023-04-24T03:11:53+00:00
S_agent_profile_0022,AML check,AML Investigator-000001,2023-04-24T03:11:53+00:00,2023-04-24T03:36:41+00:00
S_agent_profile_0022,Check credit history,Clerk-000004,2023-04-24T03:36:41+00:00,2023-04-24T20:05:12+00:00
S_agent_profile_0022,Appraise property,Appraiser-000001,2023-04-24T20:05:12+00:00,2023-04-24T20:10:13+00:00
S_agent_profile_0022,Assess loan risk,Loan Officer-000002,2023-04-24T21:14:18+00:00,2023-04-24T21:34:18+00:00
S_agent_profile_0022,Reject application,Clerk-000008,2023-04-24T21:34:18+00:00,2023-04-24T21:44:18+00:00
S_agent_profile_0023,Check application form completeness,Clerk-000003,2023-04-24T03:30:00+00:00,2023-04-24T03:32:30+00:00
S_agent_profile_0023,Appraise property,Appraiser-000002,2023-04-24T03:32:30+00:00,2023-04-24T03:36:52+00:00
S_agent_profile_0023,AML check,AML Investigator-000001,2023-04-24T03:36:52+00:00,2023-04-24T03:40:52+00:00
S_agent_profile_0023,Check credit history,Clerk-000001,2023-04-24T03:40:52+00:00,2023-04-24T04:07:26+00:00
S_agent_profile_0023,Assess loan risk,Loan Officer-000001,2023-04-24T20:51:00+00:00,2023-04-24T21:11:00+00:00
S_agent_profile_0023,Reject application,Clerk-000001,2023-04-24T21:11:00+00:00,2023-04-24T21:21:00+00:00
S_agent_profile_0024,Check application form completeness,Clerk-000003,2023-04-24T04:00:00+00:00,2023-04-24T04:18:14+00:00
S_agent_profile_0024,Appraise property,Appraiser-000002,2023-04-24T04:18:14+00:00,2023-04-24T20:19:19+00:00
S_agent_profile_0024,AML check,AML Investigator-000001,2023-04-24T20:19:19+00:00,2023-04-25T14:13:34+00:00
S_agent_profile_0024,Check credit history,Clerk-000007,2023-04-25T14:13:34+00:00,2023-04-25T14:18:55+00:00
S_agent_profile_0024,Assess loan risk,Loan Officer-000003,2023-04-25T14:47:21+00:00,2023-04-25T15:07:21+00:00
S_agent_profile_0024,Design loan offer,Loan Officer-000001,2023-04-25T15:07:21+00:00,2023-04-25T15:22:35+00:00
S_agent_profile_0024,Approve loan offer,Senior Officer-000002,2023-04-25T15:22:35+00:00,2023-04-25T15:42:35+00:00
S_agent_profile_0024,Cancel application,Clerk-000008,2023-04-25T15:42:35+00:00,2023-04-25T15:47:35+00:00
S_agent_profile_0025,Check application form completeness,Clerk-000006,2023-04-24T04:30:00+00:00,2023-04-24T04:56:57+00:00
S_agent_profile_0025,Appraise property,Appraiser-000002,2023-04-24T04:56:57+00:00,2023-04-24T05:23:35+00:00
S_agent_profile_0025,Check credit history,Clerk-000005,2023-04-24T05:23:35+00:00,2023-04-26T21:51:07+00:00
S_agent_profile_0025,AML check,AML Investigator-000001,2023-04-26T21:51:07+00:00,2023-04-26T22:08:01+00:00
S_agent_profile_0025,Assess loan risk,Loan Officer-000002,2023-04-26T23:04:07+00:00,2023-04-26T23:24:07+00:00
S_agent_profile_0025,Design loan offer,Loan Officer-000002,2023-04-26T23:24:07+00:00,2023-04-26T23:28:50+00:00
S_agent_profile_0025,Approve loan offer,Senior Officer-000002,2023-04-26T23:28:50+00:00,2023-04-26T23:48:50+00:00
S_agent_profile_0025,Cancel application,Clerk-000005,2023-04-26T23:48:50+00:00,2023-04-26T23:53:50+00:00
S_agent_profile_0026,Check application form completeness,Clerk-000001,2023-04-24T21:00:00+00:00,2023-04-24T21:02:26+00:00
S_agent_profile_0026,Check credit history,Clerk-000004,2023-04-24T21:02:26+00:00,2023-04-25T13:34:42+00:00
S_agent_profile_0026,Appraise property,Appraiser-000001,2023-04-25T13:34:42+00:00,2023-04-25T14:08:45+00:00
S_agent_profile_0026,AML check,AML Investigator-000001,2023-04-25T14:08:45+00:00,2023-04-26T07:23:07+00:00
S_agent_profile_0026,Assess loan risk,Loan Officer-000003,2023-04-26T07:55:39+00:00,2023-04-26T08:15:39+00:00
S_agent_profile_0026,Reject application,Clerk-000005,2023-04-26T08:15:39+00:00,2023-04-26T08:25:39+00:00
S_agent_profile_0027,Check application form completeness,Clerk-000005,2023-04-24T21:30:00+00:00,2023-04-24T21:32:59+00:00
S_agent_profile_0027,Check credit history,Clerk-000005,2023-04-24T21:32:59+00:00,2023-04-24T21:40:19+00:00
S_agent_profile_0027,Appraise property,Appraiser-000001,2023-04-24T21:40:19+00:00,2023-04-24T21:40:56+00:00
S_agent_profile_0027,AML check,AML Investigator-000002,2023-04-24T21:40:56+00:00,2023-04-24T21:59:11+00:00
S_agent_profile_0027,Assess loan risk,Loan Officer-000003,2023-04-24T22:23:17+00:00,2023-04-24T22:43:17+00:00
S_agent_profile_0027,Design loan offer,Loan Officer-000004,2023-04-24T22:43:17+00:00,2023-04-24T22:51:08+00:00
S_agent_profile_0027,Approve loan offer,Senior Officer-000001,2023-04-24T22:51:08+00:00,2023-04-24T23:11:08+00:00
S_agent_profile_0027,Cancel application,Clerk-000001,2023-04-24T23:11:08+00:00,2023-04-24T23:16:08+00:00
S_agent_profile_0028,Check application form completeness,Clerk-000004,2023-04-24T22:00:00+00:00,2023-04-24T22:01:34+00:00
S_agent_profile_0028,AML check,AML Investigator-000001,2023-04-24T22:01:34+00:00,2023-04-24T22:07:25+00:00
S_agent_profile_0028,Check credit history,Clerk-000006,2023-04-24T22:07:25+00:00,2023-04-25T15:14:12+00:00
S_agent_profile_0028,Appraise property,Appraiser-000002,2023-04-25T16:14:42+00:00,2023-04-25T16:16:01+00:00
S_agent_profile_0028,Assess loan risk,Loan Officer-000004,2023-04-25T16:16:01+00:00,2023-04-25T16:36:01+00:00
S_agent_profile_0028,Reject application,Clerk-000006,2023-04-25T16:36:01+00:00,2023-04-25T16:46:01+00:00
S_agent_profile_0029,Check application form completeness,Clerk-000004,2023-04-24T22:30:00+00:00,2023-04-24T22:32:25+00:00
S_agent_profile_0029,Return application back to applicant,Clerk-000006,2023-04-24T22:32:25+00:00,2023-04-24T22:37:25+00:00
S_agent_profile_0029,Applicant completes form,Applicant-000001,2023-04-24T22:53:45+00:00,2023-04-25T15:53:45+00:00
S_agent_profile_0029,Check application form completeness,Clerk-000002,2023-04-25T15:53:45+00:00,2023-04-25T16:10:30+00:00
S_agent_profile_0029,Appraise property,Appraiser-000002,2023-04-25T16:10:30+00:00,2023-04-25T16:11:49+00:00
S_agent_profile_0029,AML check,AML Investigator-000001,2023-04-25T16:11:49+00:00,2023-04-25T16:29:14+00:00
S_agent_profile_0029,Check credit history,Clerk-000001,2023-04-25T16:29:14+00:00,2023-04-25T16:34:10+00:00
S_agent_profile_0029,Assess loan risk,Loan Officer-000004,2023-04-25T17:27:42+00:00,2023-04-25T17:47:42+00:00
S_agent_profile_0029,Design loan offer,Loan Officer-000004,2023-04-25T17:47:42+00:00,2023-04-25T18:22:03+00:00
S_agent_profile_0029,Approve loan offer,Senior Officer-000002,2023-04-25T18:22:03+00:00,2023-04-25T18:42:03+00:00
S_agent_profile_0029,Approve application,Clerk-000004,2023-04-25T18:42:03+00:00,2023-04-25T18:47:03+00:00
S_agent_profile_0030,Check application form completeness,Clerk-000004,2023-04-24T23:00:00+00:00,2023-04-24T23:09:27+00:00
S_agent_profile_0030,AML check,AML Investigator-000002,2023-04-24T23:09:27+00:00,2023-04-24T23:19:55+00:00
S_agent_profile_0030,Appraise property,Appraiser-000002,2023-04-24T23:20:47+00:00,2023-04-25T00:26:35+00:00
S_agent_profile_0030,Check credit history,Clerk-000002,2023-04-25T00:26:35+00:00,2023-04-25T00:37:46+00:00
S_agent_profile_0030,Assess loan risk,Loan Officer-000001,2023-04-25T17:31:25+00:00,2023-04-25T17:51:25+00:00
S_agent_profile_0030,Reject application,Clerk-000003,2023-04-25T17:51:25+00:00,2023-04-25T18:01:25+00:00
S_agent_profile_0031,Check application form completeness,Clerk-000006,2023-04-24T23:30:00+00:00,2023-04-24T23:42:30+00:00
S_agent_profile_0031,Appraise property,Appraiser-000002,2023-04-24T23:42:30+00:00,2023-04-25T16:01:03+00:00
S_agent_profile_0031,AML check,AML Investigator-000002,2023-04-25T16:01:03+00:00,2023-04-25T16:29:24+00:00
S_agent_profile_0031,Check credit history,Clerk-000002,2023-04-25T16:29:24+00:00,2023-04-25T16:52:06+00:00
S_agent_profile_0031,Assess loan risk,Loan Officer-000001,2023-04-25T16:52:06+00:00,2023-04-25T17:12:06+00:00
S_agent_profile_0031,Design loan offer,Loan Officer-000001,2023-04-25T17:12:06+00:00,2023-04-25T17:20:09+00:00
S_agent_profile_0031,Approve loan offer,Senior Officer-000002,2023-04-25T17:20:09+00:00,2023-04-25T17:40:09+00:00
S_agent_profile_0031,Cancel application,Clerk-000004,2023-04-25T17:40:09+00:00,2023-04-25T17:45:09+00:00
