case_id,activity,resource,start_time,end_time
S_llm_agent_proxy_0007,Return application back to applicant,Clerk-000002,2023-04-20T11:30:32+00:00,2023-04-20T11:35:32+00:00
S_llm_agent_proxy_0007,Applicant completes form,Applicant-000001,2023-04-20T11:35:32+00:00,2023-04-21T04:35:32+00:00
S_llm_agent_proxy_0007,Check application form completeness,Clerk-000002,2023-04-21T04:35:32+00:00,2023-04-21T04:41:58+00:00
S_llm_agent_proxy_0007,Appraise property,Appraiser-000001,2023-04-21T04:41:58+00:00,2023-04-21T05:16:45+00:00
S_llm_agent_proxy_0007,Check credit history,Clerk-000004,2023-04-21T05:16:45+00:00,2023-04-21T05:33:58+00:00
S_llm_agent_proxy_0007,AML check,AML Investigator-000002,2023-04-21T05:33:58+00:00,2023-04-21T05:46:18+00:00
S_llm_agent_proxy_0007,Assess loan risk,Loan Officer-000004,2023-04-21T07:10:38+00:00,2023-04-21T07:30:38+00:00
S_llm_agent_proxy_0007,Design loan offer,Loan Officer-000002,2023-04-21T07:30:38+00:00,2023-04-21T07:39:20+00:00
S_llm_agent_proxy_0007,Approve loan offer,Senior Officer-000002,2023-04-21T07:39:20+00:00,2023-04-21T07:59:20+00:00
S_llm_agent_proxy_0007,Cancel application,Clerk-000004,2023-04-21T07:59:20+00:00,2023-04-21T08:04:20+00:00
S_llm_agent_proxy_0008,Check application form completeness,Clerk-000008,2023-04-20T12:00:00+00:00,2023-04-20T12:27:09+00:00
S_llm_agent_proxy_0008,AML check,AML Investigator-000001,2023-04-20T12:27:09+00:00,2023-04-20T12:53:06+00:00
S_llm_agent_proxy_0008,Appraise property,Appraiser-000002,2023-04-20T12:53:06+00:00,2023-04-20T13:42:06+00:00
S_llm_agent_proxy_0008,Check credit history,Clerk-000004,2023-04-20T13:42:06+00:00,2023-04-20T14:07:08+00:00
S_llm_agent_proxy_0008,Assess loan risk,Loan Officer-000004,2023-04-20T14:07:30+00:00,2023-04-20T14:27:30+00:00
S_llm_agent_proxy_0008,Design loan offer,Loan Officer-000001,2023-04-20T14:27:30+00:00,2023-04-20T14:28:40+00:00
S_llm_agent_proxy_0008,Approve loan offer,Senior Officer-000001,2023-04-20T14:28:40+00:00,2023-04-20T14:48:40+00:00
S_llm_agent_proxy_0008,Cancel application,Clerk-000003,2023-04-20T14:48:40+00:00,2023-04-20T14:53:40+00:00
S_llm_agent_proxy_0009,Check application form completeness,Clerk-000002,2023-04-20T12:30:00+00:00,2023-04-20T12:35:45+00:00
S_llm_agent_proxy_0009,Check credit history,Clerk-000007,2023-04-20T12:35:45+00:00,2023-04-20T12:49:51+00:00
S_llm_agent_proxy_0009,Appraise property,Appraiser-000002,2023-04-20T12:49:51+00:00,2023-04-20T14:49:47+00:00
S_llm_agent_proxy_0009,AML check,AML Investigator-000002,2023-04-20T14:49:47+00:00,2023-04-20T14:59:53+00:00
S_llm_agent_proxy_0009,Assess loan risk,Loan Officer-000003,2023-04-20T15:49:41+00:00,2023-04-20T16:09:41+00:00
S_llm_agent_proxy_0009,Design loan offer,Loan Officer-000001,2023-04-20T16:09:41+00:00,2023-04-20T16:19:09+00:00
S_llm_agent_proxy_0009,Approve loan offer,Senior Officer-000002,2023-04-20T16:19:09+00:00,2023-04-20T16:39:09+00:00
S_llm_agent_proxy_0009,Cancel application,Clerk-000001,2023-04-20T16:39:09+00:00,2023-04-20T16:44:09+00:00
S_llm_agent_proxy_0010,Check application form completeness,Clerk-000006,2023-04-20T13:00:00+00:00,2023-04-20T13:03:48+00:00
S_llm_agent_proxy_0010,Check credit history,Clerk-000008,2023-04-20T13:03:48+00:00,2023-04-20T13:09:23+00:00
S_llm_agent_proxy_0010,AML check,AML Investigator-000001,2023-04-20T13:09:23+00:00,2023-04-20T13:49:32+00:00
S_llm_agent_proxy_0010,Appraise property,Appraiser-000001,2023-04-20T13:49:32+00:00,2023-04-20T14:16:42+00:00
S_llm_agent_proxy_0010,Assess loan risk,Loan Officer-000003,2023-04-20T14:16:42+00:00,2023-04-20T14:36:42+00:00
S_llm_agent_proxy_0010,Reject application,Clerk-000001,2023-04-20T14:36:42+00:00,2023-04-20T14:46:42+00:00
S_llm_agent_proxy_0011,Check application form completeness,Clerk-000002,2023-04-20T13:30:00+00:00,2023-04-20T13:43:17+00:00
S_llm_agent_proxy_0011,Check credit history,Clerk-000003,2023-04-20T13:43:17+00:00,2023-04-20T13:52:33+00:00
S_llm_agent_proxy_0011,Appraise property,Appraiser-000001,2023-04-20T13:52:33+00:00,2023-04-20T14:01:01+00:00
S_llm_agent_proxy_0011,AML check,AML Investigator-000001,2023-04-20T14:01:01+00:00,2023-04-20T14:49:58+00:00
S_llm_agent_proxy_0011,Assess loan risk,Loan Officer-000004,2023-04-20T15:52:22+00:00,2023-04-20T16:12:22+00:00
S_llm_agent_proxy_0011,Design loan offer,Loan Officer-000001,2023-04-20T16:12:22+00:00,2023-04-20T16:20:01+00:00
S_llm_agent_proxy_0011,Approve loan offer,Senior Officer-000001,2023-04-20T16:20:01+00:00,2023-04-20T16:40:01+00:00
S_llm_agent_proxy_0011,Cancel application,Clerk-000003,2023-04-20T16:40:01+00:00,2023-04-20T16:45:01+00:00
S_llm_agent_proxy_0012,Check application form completeness,Clerk-000006,2023-04-20T14:00:00+00:00,2023-04-20T14:49:08+00:00
S_llm_agent_proxy_0012,Appraise property,Appraiser-000001,2023-04-20T14:49:08+00:00,2023-04-20T15:00:23+00:00
S_llm_agent_proxy_0012,AML check,AML Investigator-000001,2023-04-20T15:00:23+00:00,2023-04-20T15:25:59+00:00
S_llm_agent_proxy_0012,Check credit history,Clerk-000004,2023-04-20T15:25:59+00:00,2023-04-20T16:57:58+00:00
S_llm_agent_proxy_0012,Assess loan risk,Loan Officer-000001,2023-04-20T16:57:58+00:00,2023-04-20T17:17:58+00:00
S_llm_agent_proxy_0012,Design loan offer,Loan Officer-000003,2023-04-20T17:17:58+00:00,2023-04-20T17:26:16+00:00
S_llm_agent_proxy_0012,Approve loan offer,Senior Officer-000001,2023-04-20T17:26:16+00:00,2023-04-20T17:46:16+00:00
S_llm_agent_proxy_0012,Cancel application,Clerk-000005,2023-04-20T17:46:16+00:00,2023-04-20T17:51:16+00:00
S_llm_agent_proxy_0013,Check application form completeness,Clerk-000001,2023-04-20T14:30:00+00:00,2023-04-20T15:18:57+00:00
S_llm_agent_proxy_0013,AML check,AML Investigator-000001,2023-04-20T15:18:57+00:00,2023-04-20T15:25:20+00:00
S_llm_agent_proxy_0013,Check credit history,Clerk-000007,2023-04-20T15:25:20+00:00,2023-04-20T15:39:04+00:00
S_llm_agent_proxy_0013,Appraise property,Appraiser-000002,2023-04-20T15:40:06+00:00,2023-04-20T15:44:59+00:00
S_llm_agent_proxy_0013,Assess loan risk,Loan Officer-000003,2023-04-20T16:38:40+00:00,2023-04-20T16:58:40+00:00
S_llm_agent_proxy_0013,Design loan offer,Loan Officer-000004,2023-04-20T16:58:40+00:00,2023-04-20T17:04:46+00:00
S_llm_agent_proxy_0013,Approve loan offer,Senior Officer-000001,2023-04-20T17:04:46+00:00,2023-04-20T17:24:46+00:00
S_llm_agent_proxy_0013,Cancel application,Clerk-000002,2023-04-20T17:24:46+00:00,2023-04-20T17:29:46+00:00
S_llm_agent_proxy_0014,Check application form completeness,Clerk-000003,2023-04-20T15:00:00+00:00,2023-04-20T15:15:41+00:00
S_llm_agent_proxy_0014,AML check,AML Investigator-000001,2023-04-20T15:15:41+00:00,2023-04-20T15:23:59+00:00
S_llm_agent_proxy_0014,Check credit history,Clerk-000007,2023-04-20T15:23:59+00:00,2023-04-20T16:04:28+00:00
S_llm_agent_proxy_0014,Appraise property,Appraiser-000001,2023-04-20T16:04:28+00:00,2023-04-20T16:05:04+00:00
S_llm_agent_proxy_0014,Assess loan risk,Loan Officer-000001,2023-04-20T16:05:04+00:00,2023-04-20T16:25:04+00:00
S_llm_agent_proxy_0014,Reject application,Clerk-000007,2023-04-20T16:25:04+00:00,2023-04-20T16:35:04+00:00
S_llm_agent_proxy_0015,Check application form completeness,Clerk-000001,2023-04-21T07:30:00+00:00,2023-04-21T07:33:11+00:00
S_llm_agent_proxy_0015,Check credit history,Clerk-000003,2023-04-21T07:33:11+00:00,2023-04-21T07:40:52+00:00
S_llm_agent_proxy_0015,Appraise property,Appraiser-000002,2023-04-21T07:51:18+00:00,2023-04-21T08:07:02+00:00
S_llm_agent_proxy_0015,AML check,AML Investigator-000001,2023-04-21T08:07:02+00:00,2023-04-21T08:14:26+00:00
S_llm_agent_proxy_0015,Assess loan risk,Loan Officer-000003,2023-04-21T08:54:19+00:00,2023-04-21T09:14:19+00:00
S_llm_agent_proxy_0015,Design loan offer,Loan Officer-000002,2023-04-21T09:14:19+00:00,2023-04-21T09:16:33+00:00
S_llm_agent_proxy_0015,Approve loan offer,Senior Officer-000002,2023-04-21T09:16:33+00:00,2023-04-21T09:36:33+00:00
S_llm_agent_proxy_0015,Approve application,Clerk-000005,2023-04-21T09:36:33+00:00,2023-04-21T09:41:33+00:00
S_llm_agent_proxy_0016,Check application form completeness,Clerk-000006,2023-04-21T08:00:00+00:00,2023-04-21T08:17:37+00:00
S_llm_agent_proxy_0016,AML check,AML Investigator-000001,2023-04-21T08:17:37+00:00,2023-04-21T08:55:38+00:00
S_llm_agent_proxy_0016,Check credit history,Clerk-000003,2023-04-21T08:55:38+00:00,2023-04-21T10:37:56+00:00
S_llm_agent_proxy_0016,Appraise property,Appraiser-000002,2023-04-21T10:37:56+00:00,2023-04-21T12:50:14+00:00
S_llm_agent_proxy_0016,Assess loan risk,Loan Officer-000001,2023-04-21T13:00:56+00:00,2023-04-21T13:20:56+00:00
S_llm_agent_proxy_0016,Reject application,Clerk-000005,2023-04-21T13:20:56+00:00,2023-04-21T13:30:56+00:00
S_llm_agent_proxy_0017,Check application form completeness,Clerk-000003,2023-04-21T08:30:00+00:00,2023-04-21T08:45:08+00:00
S_llm_agent_proxy_0017,Check credit history,Clerk-000007,2023-04-21T08:45:08+00:00,2023-04-21T08:53:34+00:00
S_llm_agent_proxy_0017,Appraise property,Appraiser-000001,2023-04-21T08:53:34+00:00,2023-04-21T08:58:29+00:00
S_llm_agent_proxy_0017,AML check,AML Investigator-000001,2023-04-21T08:58:29+00:00,2023-04-21T09:54:00+00:00
S_llm_agent_proxy_0017,Assess loan risk,Loan Officer-000002,2023-04-21T09:54:00+00:00,2023-04-21T10:14:00+00:00
S_llm_agent_proxy_0017,Reject application,Clerk-000003,2023-04-21T10:14:00+00:00,2023-04-21T10:24:00+00:00
S_llm_agent_proxy_0018,Check application form completeness,Clerk-000004,2023-04-21T09:00:00+00:00,2023-04-21T09:21:41+00:00
S_llm_agent_proxy_0018,Check credit history,Clerk-000003,2023-04-21T09:21:41+00:00,2023-04-21T12:07:49+00:00
S_llm_agent_proxy_0018,Appraise property,Appraiser-000002,2023-04-21T12:07:49+00:00,2023-04-21T13:18:38+00:00
S_llm_agent_proxy_0018,AML check,AML Investigator-000001,2023-04-21T13:21:28+00:00,2023-04-21T13:42:32+00:00
S_llm_agent_proxy_0018,Assess loan risk,Loan Officer-000001,2023-04-21T13:42:32+00:00,2023-04-21T14:02:32+00:00
S_llm_agent_proxy_0018,Reject application,Clerk-000001,2023-04-21T14:02:32+00:00,2023-04-21T14:12:32+00:00
S_llm_agent_proxy_0019,Check application form completeness,Clerk-000002,2023-04-21T09:30:00+00:00,2023-04-21T09:59:34+00:00
S_llm_agent_proxy_0019,AML check,AML Investigator-000002,2023-04-21T09:59:34+00:00,2023-04-21T10:20:18+00:00
S_llm_agent_proxy_0019,Check credit history,Clerk-000002,2023-04-21T10:20:18+00:00,2023-04-21T11:14:42+00:00
S_llm_agent_proxy_0019,Appraise property,Appraiser-000001,2023-04-21T11:14:42+00:00,2023-04-21T11:17:35+00:00
S_llm_agent_proxy_0019,Assess loan risk,Loan Officer-000001,2023-04-21T11:17:35+00:00,2023-04-21T11:37:35+00:00
S_llm_agent_proxy_0019,Reject application,Clerk-000007,2023-04-21T11:37:35+00:00,2023-04-21T11:47:35+00:00
S_llm_agent_proxy_0020,Check application form completeness,Clerk-000006,2023-04-24T02:00:00+00:00,2023-04-24T02:23:27+00:00
S_llm_agent_proxy_0020,Check credit history,Clerk-000005,2023-04-24T02:23:27+00:00,2023-04-24T02:29:49+00:00
S_llm_agent_proxy_0020,Appraise property,Appraiser-000002,2023-04-24T02:42:24+00:00,2023-04-24T19:13:49+00:00
S_llm_agent_proxy_0020,AML check,AML Investigator-000002,2023-04-24T19:19:34+00:00,2023-04-24T20:32:21+00:00
S_llm_agent_proxy_0020,Assess loan risk,Loan Officer-000002,2023-04-24T20:32:21+00:00,2023-04-24T20:52:21+00:00
S_llm_agent_proxy_0020,Reject application,Clerk-000006,2023-04-24T20:52:21+00:00,2023-04-24T21:02:21+00:00
S_llm_agent_proxy_0021,Check application form completeness,Clerk-000002,2023-04-24T02:30:00+00:00,2023-04-24T02:34:35+00:00
S_llm_agent_proxy_0021,Check credit history,Clerk-000007,2023-04-24T02:34:35+00:00,2023-04-24T03:14:33+00:00
S_llm_agent_proxy_0021,AML check,AML Investigator-000001,2023-04-24T03:14:33+00:00,2023-04-24T03:49:07+00:00
S_llm_agent_proxy_0021,Appraise property,Appraiser-000002,2023-04-24T03:49:07+00:00,2023-04-24T04:40:28+00:00
S_llm_agent_proxy_0021,Assess loan risk,Loan Officer-000004,2023-04-24T04:40:28+00:00,2023-04-24T05:00:28+00:00
S_llm_agent_proxy_0021,Reject application,Clerk-000002,2023-04-24T05:00:28+00:00,2023-04-24T05:10:28+00:00
S_llm_agent_proxy_0022,Check application form completeness,Clerk-000004,2023-04-24T03:00:00+00:00,2023-04-24T03:11:53+00:00
S_llm_agent_proxy_0022,AML check,AML Investigator-000002,2023-04-24T03:11:53+00:00,2023-04-26T21:34:47+00:00
S_llm_agent_proxy_0022,Check credit history,Clerk-000003,2023-04-26T21:34:47+00:00,2023-04-26T22:07:55+00:00
S_llm_agent_proxy_0022,Appraise property,Appraiser-000002,2023-04-26T22:07:55+00:00,2023-04-26T23:02:44+00:00
S_llm_agent_proxy_0022,Assess loan risk,Loan Officer-000001,2023-04-27T00:06:49+00:00,2023-04-27T00:26:49+00:00
S_llm_agent_proxy_0022,Reject application,Clerk-000008,2023-04-27T00:26:49+00:00,2023-04-27T00:36:49+00:00
S_llm_agent_proxy_0023,Check application form completeness,Clerk-000003,2023-04-24T03:30:00+00:00,2023-04-24T03:32:30+00:00
S_llm_agent_proxy_0023,Appraise property,Appraiser-000001,2023-04-24T03:32:30+00:00,2023-04-24T03:35:54+00:00
S_llm_agent_proxy_0023,AML check,AML Investigator-000002,2023-04-24T03:35:54+00:00,2023-04-24T03:41:09+00:00
S_llm_agent_proxy_0023,Check credit history,Clerk-000006,2023-04-24T03:41:09+00:00,2023-04-24T04:18:46+00:00
S_llm_agent_proxy_0023,Assess loan risk,Loan Officer-000002,2023-04-24T05:12:18+00:00,2023-04-24T05:32:18+00:00
S_llm_agent_proxy_0023,Reject application,Clerk-000001,2023-04-24T05:32:18+00:00,2023-04-24T05:42:18+00:00
S_llm_agent_proxy_0024,Check application form completeness,Clerk-000003,2023-04-24T04:00:00+00:00,2023-04-24T04:00:51+00:00
S_llm_agent_proxy_0024,Appraise property,Appraiser-000001,2023-04-24T04:00:51+00:00,2023-04-24T04:01:07+00:00
S_llm_agent_proxy_0024,AML check,AML Investigator-000002,2023-04-24T04:01:07+00:00,2023-04-24T04:06:33+00:00
S_llm_agent_proxy_0024,Check credit history,Clerk-000008,2023-04-24T04:06:33+00:00,2023-04-24T04:30:49+00:00
S_llm_agent_proxy_0024,Assess loan risk,Loan Officer-000002,2023-04-24T04:57:07+00:00,2023-04-24T05:17:07+00:00
S_llm_agent_proxy_0024,Design loan offer,Loan Officer-000002,2023-04-24T05:17:07+00:00,2023-04-24T05:27:18+00:00
S_llm_agent_proxy_0024,Approve loan offer,Senior Officer-000002,2023-04-24T05:27:18+00:00,2023-04-24T05:47:18+00:00
S_llm_agent_proxy_0024,Cancel application,Clerk-000001,2023-04-24T05:47:18+00:00,2023-04-24T05:52:18+00:00
S_llm_agent_proxy_0025,Check application form completeness,Clerk-000006,2023-04-24T04:30:00+00:00,2023-04-24T04:42:57+00:00
S_llm_agent_proxy_0025,Appraise property,Appraiser-000001,2023-04-24T04:42:57+00:00,2023-04-24T04:51:53+00:00
S_llm_agent_proxy_0025,Check credit history,Clerk-000008,2023-04-24T04:51:53+00:00,2023-04-24T05:09:36+00:00
S_llm_agent_proxy_0025,AML check,AML Investigator-000001,2023-04-24T05:09:36+00:00,2023-04-24T05:11:17+00:00
S_llm_agent_proxy_0025,Assess loan risk,Loan Officer-000003,2023-04-24T05:11:17+00:00,2023-04-24T05:31:17+00:00
S_llm_agent_proxy_0025,Design loan offer,Loan Officer-000004,2023-04-24T05:31:17+00:00,2023-04-24T05:33:54+00:00
S_llm_agent_proxy_0025,Approve loan offer,Senior Officer-000001,2023-04-24T05:33:54+00:00,2023-04-24T05:53:54+00:00
S_llm_agent_proxy_0025,Cancel application,Clerk-000005,2023-04-24T05:53:54+00:00,2023-04-24T05:58:54+00:00
S_llm_agent_proxy_0026,Check application form completeness,Clerk-000001,2023-04-24T21:00:00+00:00,2023-04-24T21:14:03+00:00
S_llm_agent_proxy_0026,Check credit history,Clerk-000002,2023-04-24T21:14:03+00:00,2023-04-25T14:36:41+00:00
S_llm_agent_proxy_0026,Appraise property,Appraiser-000002,2023-04-25T14:36:41+00:00,2023-04-25T15:14:24+00:00
S_llm_agent_proxy_0026,AML check,AML Investigator-000002,2023-04-25T15:14:24+00:00,2023-04-25T15:29:34+00:00
S_llm_agent_proxy_0026,Assess loan risk,Loan Officer-000001,2023-04-25T15:43:21+00:00,2023-04-25T16:03:21+00:00
S_llm_agent_proxy_0026,Reject application,Clerk-000007,2023-04-25T16:03:21+00:00,2023-04-25T16:13:21+00:00
S_llm_agent_proxy_0027,Check application form completeness,Clerk-000005,2023-04-24T21:30:00+00:00,2023-04-24T21:55:33+00:00
S_llm_agent_proxy_0027,Check credit history,Clerk-000001,2023-04-24T21:55:33+00:00,2023-04-24T22:57:29+00:00
S_llm_agent_proxy_0027,Appraise property,Appraiser-000001,2023-04-24T22:57:29+00:00,2023-04-24T23:00:34+00:00
S_llm_agent_proxy_0027,AML check,AML Investigator-000001,2023-04-24T23:00:34+00:00,2023-04-24T23:09:48+00:00
S_llm_agent_proxy_0027,Assess loan risk,Loan Officer-000001,2023-04-24T23:09:48+00:00,2023-04-24T23:29:48+00:00
S_llm_agent_proxy_0027,Design loan offer,Loan Officer-000004,2023-04-24T23:29:48+00:00,2023-04-24T23:33:22+00:00
S_llm_agent_proxy_0027,Approve loan offer,Senior Officer-000002,2023-04-24T23:33:22+00:00,2023-04-24T23:53:22+00:00
S_llm_agent_proxy_0027,Cancel application,Clerk-000004,2023-04-24T23:53:22+00:00,2023-04-24T23:58:22+00:00
S_llm_agent_proxy_0028,Check application form completeness,Clerk-000004,2023-04-24T22:00:00+00:00,2023-04-27T14:04:22+00:00
S_llm_agent_proxy_0028,AML check,AML Investigator-000002,2023-04-27T14:04:22+00:00,2023-04-27T14:04:50+00:00
S_llm_agent_proxy_0028,Check credit history,Clerk-000007,2023-04-27T14:04:50+00:00,2023-04-27T14:06:32+00:00
S_llm_agent_proxy_0028,Appraise property,Appraiser-000002,2023-04-27T14:06:32+00:00,2023-04-27T15:15:17+00:00
S_llm_agent_proxy_0028,Assess loan risk,Loan Officer-000002,2023-04-27T15:15:17+00:00,2023-04-27T15:35:17+00:00
S_llm_agent_proxy_0028,Reject application,Clerk-000008,2023-04-27T15:35:17+00:00,2023-04-27T15:45:17+00:00
S_llm_agent_proxy_0029,Check application form completeness,Clerk-000004,2023-04-24T22:30:00+00:00,2023-04-24T23:57:12+00:00
S_llm_agent_proxy_0029,Return application back to applicant,Clerk-000005,2023-04-24T23:57:12+00:00,2023-04-25T00:02:12+00:00
S_llm_agent_proxy_0029,Applicant completes form,Applicant-000001,2023-04-25T00:02:12+00:00,2023-04-25T01:02:12+00:00
S_llm_agent_proxy_0029,Check application form completeness,Clerk-000006,2023-04-25T01:02:12+00:00,2023-04-25T01:58:32+00:00
S_llm_agent_proxy_0029,Appraise property,Appraiser-000001,2023-04-25T01:58:32+00:00,2023-04-25T02:07:47+00:00
S_llm_agent_proxy_0029,AML check,AML Investigator-000002,2023-04-25T02:07:47+00:00,2023-04-25T02:11:29+00:00
S_llm_agent_proxy_0029,Check credit history,Clerk-000006,2023-04-25T02:11:29+00:00,2023-04-25T02:16:06+00:00
S_llm_agent_proxy_0029,Assess loan risk,Loan Officer-000004,2023-04-25T04:32:15+00:00,2023-04-25T04:52:15+00:00
S_llm_agent_proxy_0029,Design loan offer,Loan Officer-000001,2023-04-25T04:52:15+00:00,2023-04-25T05:16:19+00:00
S_llm_agent_proxy_0029,Approve loan offer,Senior Officer-000001,2023-04-25T05:16:19+00:00,2023-04-25T05:36:19+00:00
