case_id,activity,resource,start_time,end_time
7,Assess loan risk,Loan Officer-000002,2023-04-20 13:41:47.036781+00:00,2023-04-20 14:01:47.036781+00:00
5,Reject application,Clerk-000008,2023-04-20 14:06:19.298269+00:00,2023-04-20 14:16:19.298269+00:00
4,Design loan offer,Loan Officer-000003,2023-04-20 11:34:45.301311+00:00,2023-04-20 11:51:57.053021+00:00
6,Approve loan offer,Senior Officer-000001,2023-04-20 11:59:10.772502+00:00,2023-04-20 12:19:10.772502+00:00
9,AML check,AML Investigator-000001,2023-04-20 12:32:40.106939+00:00,2023-04-20 12:53:37.415467+00:00
8,Check application form completeness,Clerk-000007,2023-04-20 13:48:22.489396+00:00,2023-04-20 14:28:17.960356+00:00
7,Design loan offer,Loan Officer-000004,2023-04-20 14:01:47.036781+00:00,2023-04-20 14:02:05.734992+00:00
4,Approve loan offer,Senior Officer-000002,2023-04-20 11:51:57.053021+00:00,2023-04-20 12:11:57.053021+00:00
6,Cancel application,Clerk-000005,2023-04-20 12:19:10.772502+00:00,2023-04-20 12:24:10.772502+00:00
9,Appraise property,Appraiser-000002,2023-04-20 12:53:37.415467+00:00,2023-04-20 12:56:38.366483+00:00
7,Approve loan offer,Senior Officer-000001,2023-04-20 14:02:05.734992+00:00,2023-04-20 14:22:05.734992+00:00
8,Check credit history,Clerk-000002,2023-04-20 14:28:17.960356+00:00,2023-04-20 14:44:17.358031+00:00
4,Approve application,Clerk-000004,2023-04-20 12:11:57.053021+00:00,2023-04-20 12:16:57.053021+00:00
7,Approve application,Clerk-000008,2023-04-20 14:22:05.734992+00:00,2023-04-20 14:27:05.734992+00:00
8,AML check,AML Investigator-000002,2023-04-20 14:44:17.358031+00:00,2023-04-20 14:48:55.894492+00:00
9,Check credit history,Clerk-000005,2023-04-20 12:56:38.366483+00:00,2023-04-20 13:29:19.310554+00:00
8,Appraise property,Appraiser-000001,2023-04-20 14:48:55.894492+00:00,2023-04-20 14:49:25.925533+00:00
9,Assess loan risk,Loan Officer-000001,2023-04-20 13:29:19.310554+00:00,2023-04-20 13:49:19.310554+00:00
8,Assess loan risk,Loan Officer-000002,2023-04-20 14:49:25.925533+00:00,2023-04-21 07:09:25.925533+00:00
9,Reject application,Clerk-000001,2023-04-20 13:49:19.310554+00:00,2023-04-20 13:59:19.310554+00:00
8,Design loan offer,Loan Officer-000004,2023-04-21 07:09:25.925533+00:00,2023-04-21 07:09:42.740330+00:00
8,Approve loan offer,Senior Officer-000001,2023-04-21 07:09:42.740330+00:00,2023-04-21 07:29:42.740330+00:00
8,Cancel application,Clerk-000004,2023-04-21 07:29:42.740330+00:00,2023-04-21 07:34:42.740330+00:00
