case_id,activity,resource,start_time,end_time
9,Appraise property,Appraiser-000002,2023-04-20 11:30:42.901743+00:00,2023-04-20 12:28:17.173753+00:00
6,Assess loan risk,Loan Officer-000002,2023-04-20 13:36:43.355731+00:00,2023-04-20 13:56:43.355731+00:00
4,Approve application,Clerk-000002,2023-04-20 11:31:11.284925+00:00,2023-04-20 11:36:11.284925+00:00
8,Check credit history,Clerk-000005,2023-04-20 11:51:31.720160+00:00,2023-04-20 12:01:03.876320+00:00
9,Check credit history,Clerk-000003,2023-04-20 12:28:17.173753+00:00,2023-04-20 12:52:54.012090+00:00
3,Approve application,Clerk-000008,2023-04-20 13:02:52.740285+00:00,2023-04-20 13:07:52.740285+00:00
6,Reject application,Clerk-000001,2023-04-20 13:56:43.355731+00:00,2023-04-20 14:06:43.355731+00:00
9,AML check,AML Investigator-000001,2023-04-20 12:52:54.012090+00:00,2023-04-20 12:56:38.503153+00:00
8,AML check,AML Investigator-000002,2023-04-20 12:01:03.876320+00:00,2023-04-20 12:12:31.193499+00:00
9,Assess loan risk,Loan Officer-000003,2023-04-20 12:56:38.503153+00:00,2023-04-20 13:16:38.503153+00:00
7,Appraise property,Appraiser-000001,2023-04-20 13:36:43.355731+00:00,2023-04-20 13:47:24.487556+00:00
8,Assess loan risk,Loan Officer-000001,2023-04-20 12:12:31.193499+00:00,2023-04-20 12:32:31.193499+00:00
9,Design loan offer,Loan Officer-000004,2023-04-20 13:16:38.503153+00:00,2023-04-20 13:25:17.687499+00:00
7,Assess loan risk,Loan Officer-000001,2023-04-20 13:47:24.487556+00:00,2023-04-20 14:07:24.487556+00:00
8,Reject application,Clerk-000007,2023-04-20 12:32:31.193499+00:00,2023-04-20 12:42:31.193499+00:00
9,Approve loan offer,Senior Officer-000002,2023-04-20 13:25:17.687499+00:00,2023-04-20 13:45:17.687499+00:00
7,Design loan offer,Loan Officer-000003,2023-04-20 14:07:24.487556+00:00,2023-04-20 14:18:38.876639+00:00
7,Approve loan offer,Senior Officer-000001,2023-04-20 14:18:38.876639+00:00,2023-04-20 14:38:38.876639+00:00
9,Approve application,Clerk-000007,2023-04-20 13:45:17.687499+00:00,2023-04-20 13:50:17.687499+00:00
7,Cancel application,Clerk-000006,2023-04-20 14:38:38.876639+00:00,2023-04-20 14:43:38.876639+00:00
