bottleneck_busy_minutes,bottleneck_resource,bottleneck_utilization,bottleneck_utilization_delta,bottleneck_utilization_relative_change,cases,constrained_group_busy_minutes,constrained_group_event_share,constrained_group_event_share_delta,constrained_group_event_share_relative_change,constrained_group_utilization,constrained_group_utilization_delta,constrained_group_utilization_relative_change,constrained_resource_capacity,constrained_resource_count,constrained_resources,events,handover_count,handover_per_case,handover_per_case_delta,handover_per_case_relative_change,load_multiplier,makespan_minutes,mean_cycle_time,mean_cycle_time_delta,mean_cycle_time_relative_change,median_cycle_time,mode,p90_cycle_time,p90_cycle_time_delta,p90_cycle_time_relative_change,run,scenario,seed,throughput_cases_per_day
26981.399999999994,AML Investigator-000002,0.18708920345137858,0.03876742159301977,0.26137375850865285,300,71094.98333333334,0.3131844064826982,0.004547843571694243,0.014735271572492286,0.49297307779516164,0.011991268929382182,0.024930815902703733,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2283,1919,6.3966666666666665,0.013333333333332753,0.0020887728459529115,1.6,144216.76666666666,2089.3378333333335,-411.24655555555546,-0.16446017874177363,1257.775,central_baseline,5027.386666666667,-1053.2166666666662,-0.173209237460537,4,high_load,8009,2.9954908155616673
29671.183333333323,Clerk-000004,0.16209399018752235,-0.01079952859849237,-0.062463466961179916,300,71270.71666666667,0.32369689005694263,0.0010313924681658038,0.003196475842236683,0.3893526833170126,0.021777615644848647,0.05924671600488381,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2283,1919,6.3966666666666665,0.016666666666666607,0.002612330198537086,1.6,183049.25,2850.333222222222,204.3113333333331,0.07721452879557508,1705.0749999999998,agent_profile,6905.991666666667,645.2816666666668,0.10306844857319165,4,high_load,8009,2.360020595550105
32054.383333333324,Clerk-000007,0.17007753873886042,0.0065215373674076815,0.03987342141360249,300,92978.78333333333,0.32238282961016207,0.009800628821034496,0.03135376485382845,0.4933366666212716,0.10327408066577631,0.2647628467436749,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2283,1964,6.546666666666667,0.0033333333333338544,0.0005094243504840328,1.6,188469.23333333334,3038.3519444444446,550.1593333333335,0.22110801666903832,1403.6166666666668,llm_agent_proxy,7823.786666666665,1726.3049999999985,0.28311770241758255,4,high_load,8009,2.292151309577142
29029.699999999997,Appraiser-000002,0.1592349257782781,0.010913143919919294,0.07357748661852577,300,68182.66666666666,0.31658514895509116,0.007948586044087214,0.02575387040704962,0.3739984176905632,-0.10698339117521627,-0.22242710473291633,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2249,1868,6.226666666666667,-0.15666666666666718,-0.024543080939947857,1.6,182307.36666666667,2785.0208333333335,284.43644444444453,0.11374798855352015,1746.8583333333333,central_baseline,7242.0233333333335,1161.42,0.19100407251254126,4,reduced_capacity_high_load,8026,2.3696244858271407
24164.383333333335,AML Investigator-000002,0.1175710478021746,-0.05532247098384012,-0.3199800164418606,300,82963.19999999998,0.3245887060915963,0.0019232085028194623,0.005960378525721731,0.4036548426860208,0.03607977501385684,0.0981562085871286,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2249,1894,6.3133333333333335,-0.06666666666666643,-0.010449320794148344,1.6,205530.05,3092.222777777778,446.20088888888904,0.16863083815087282,1327.0916666666667,agent_profile,9264.031666666668,3003.3216666666676,0.47970943657614995,4,reduced_capacity_high_load,8026,2.101882425465279
27008.75,Appraiser-000002,0.14407973456663564,-0.019476266804817094,-0.11908011104150475,300,81754.5,0.3192530013339262,0.006670800544798627,0.021340948166459563,0.4361240953257005,0.0460615093702052,0.11808748397996995,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2249,1933,6.443333333333333,-0.09999999999999964,-0.01528273051451854,1.6,187456.96666666667,2960.400111111111,472.2075,0.189779319290372,1285.9083333333333,llm_agent_proxy,8254.343333333334,2156.8616666666676,0.35372991418041727,4,reduced_capacity_high_load,8026,2.3045289149918675
20814.03333333334,Clerk-000005,0.12298804412845402,,,300,85687.86666666667,0.3289652056032535,,,0.5063210459068359,,,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2213,1855,6.183333333333334,,,1.0,169236.23333333334,2526.7210555555557,,,1349.4666666666667,central_baseline,6406.776666666667,,,5,baseline,9008,2.552644853239663
29456.683333333345,Appraiser-000002,0.1719372897176715,,,300,104286.13333333336,0.3352914595571622,,,0.6087133068432931,,,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2213,1857,6.19,,,1.0,171322.25,2820.849833333333,,,1388.8083333333334,agent_profile,6974.991666666667,,,5,baseline,9008,2.521563894940675
28808.65,Appraiser-000001,0.1591800672831139,,,300,100417.26666666666,0.33258020786262993,,,0.5548481884568138,,,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2213,1893,6.31,,,1.0,180981.51666666666,2794.5570555555555,,,1279.5083333333334,llm_agent_proxy,7773.764999999999,,,5,baseline,9008,2.386984085207228
24994.816666666662,Clerk-000002,0.12041497180902397,-0.0025730723194300475,-0.02092132074840234,300,81293.8,0.3170194003527337,-0.011945805250519803,-0.03631327887280265,0.3916408256077801,-0.11468022029905584,-0.22649704417018687,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2268,1899,6.33,0.1466666666666665,0.0237196765498652,1.0,207572.33333333334,3124.340277777778,597.6192222222221,0.2365196668259933,2066.8,central_baseline,7679.593333333333,1272.8166666666666,0.19866724452701903,5,reduced_capacity,9016,2.081202215452605
29536.75000000001,Clerk-000008,0.12054901958116786,-0.05138827013650364,-0.2988779817390713,300,100574.21666666667,0.32848324514991184,-0.006808214407250379,-0.02030536183725753,0.41047587206820707,-0.19823743477508599,-0.3256663400429328,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2268,1912,6.373333333333333,0.18333333333333268,0.029617662897145826,1.0,245018.58333333334,3364.1201666666666,543.2703333333334,0.19259101527264333,2181.6583333333333,agent_profile,8344.925,1369.9333333333325,0.19640644731953072,5,reduced_capacity,9016,1.7631315719930085
24637.94999999999,Appraiser-000002,0.11758879014501035,-0.04159127713810355,-0.26128445507018344,300,84292.71666666666,0.32098765432098764,-0.011592553541642292,-0.034856414385399985,0.4023012698243761,-0.15254691863243774,-0.2749345168751706,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2268,1948,6.493333333333333,0.18333333333333357,0.029054410987850013,1.0,209526.35,3334.6685555555555,540.1115,0.19327266871372797,1743.5666666666666,llm_agent_proxy,8293.083333333332,519.3183333333327,0.06680396607478264,5,reduced_capacity,9016,2.061793182575843
23983.03333333334,Appraiser-000001,0.13792182657939245,0.014933782450938432,0.12142466820060124,300,87826.21666666667,0.3219814241486068,-0.006983781454646676,-0.021229544449358647,0.5050717336655001,-0.0012493122413358426,-0.0024674309935078594,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2261,1901,6.336666666666667,0.15333333333333332,0.02479784366576819,1.6,173888.6,2604.126222222222,77.40516666666645,0.03063463079807486,1338.8,central_baseline,6599.160000000001,192.38333333333412,0.0300281004540506,5,high_load,9009,2.484349175276585
23202.25000000001,Clerk-000007,0.15097396417991193,-0.020963325537759564,-0.12192425257012167,300,82753.96666666667,0.32286598850066345,-0.012425471056498771,-0.037058716237239595,0.5384690880961525,-0.0702442187471406,-0.11539786950184784,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2261,1901,6.336666666666667,0.1466666666666665,0.023694130317716718,1.6,153683.78333333333,2596.0275,-224.82233333333306,-0.079700213274971,1318.375,agent_profile,6307.888333333334,-667.1033333333326,-0.09564216922600852,5,high_load,9009,2.810966717698582
23419.416666666668,Clerk-000005,0.15527565264196747,-0.0039044146411464364,-0.024528288671986406,300,95674.66666666669,0.32109685979655017,-0.011483348066079757,-0.03452805607368818,0.6343431401139094,0.07949495165709553,0.1432733373036559,1.0,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2261,1950,6.5,0.1900000000000004,0.030110935023771854,1.6,150824.78333333333,2219.543277777778,-575.0137777777777,-0.20576204612987065,1356.8916666666669,llm_agent_proxy,5481.4783333333335,-2292.286666666666,-0.2948747057142409,5,high_load,9009,2.864250758081646
23747.84999999999,Appraiser-000002,0.12110426491342806,-0.0018837792150259575,-0.015316766994509297,300,81041.4,0.325,-0.003965205603253474,-0.012053571428571346,0.4132777988135807,-0.09304324709325523,-0.18376334115563384,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2240,1881,6.27,0.086666666666666,0.014016172506738436,1.6,196094.25,2918.019111111111,391.2980555555555,0.15486397071619762,1332.3583333333331,central_baseline,7946.245,1539.4683333333332,0.24028749766523258,5,reduced_capacity_high_load,9026,2.203022271178273
30795.683333333345,AML Investigator-000002,0.14600398327514352,-0.025933306442527976,-0.1508300292805103,300,79854.36666666667,0.321875,-0.013416459557162197,-0.04001431940700801,0.3785938272273173,-0.23011947961597573,-0.37804246601630087,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2240,1869,6.23,0.040000000000000036,0.006462035541195482,1.6,210923.58333333334,3555.8033333333333,734.9535000000001,0.2605432913568187,2212.3416666666667,agent_profile,8483.469999999998,1508.4783333333307,0.2162695534881161,5,reduced_capacity_high_load,9026,2.048135126347101
24222.566666666662,Clerk-000007,0.1301102731551737,-0.029069794127940196,-0.18262207463599917,300,81890.93333333333,0.325,-0.007580207862629917,-0.0227921195652174,0.4398729437535021,-0.11497524470331172,-0.20721928465350073,0.5,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,2240,1922,6.406666666666666,0.09666666666666668,0.015319598520866352,1.6,186169.51666666666,2999.443777777778,204.8867222222225,0.07331634965724154,1887.3083333333334,llm_agent_proxy,7709.420000000001,-64.34499999999844,-0.008277199014891554,5,reduced_capacity_high_load,9026,2.3204658191893395
