case_id,activity,resource,start_time,end_time
8,Check application form completeness,Clerk-000003,2023-04-20 12:00:00+00:00,2023-04-20 12:23:52.699421+00:00
3,Check credit history,Clerk-000003,2023-04-20 13:14:34.124087+00:00,2023-04-20 14:07:20.871233+00:00
1,Cancel application,Clerk-000001,2023-04-20 14:36:40.922700+00:00,2023-04-20 14:41:40.922700+00:00
5,Check application form completeness,Clerk-000004,2023-04-20 11:37:25.511134+00:00,2023-04-20 11:46:06.172505+00:00
7,AML check,AML Investigator-000002,2023-04-20 11:59:22.231237+00:00,2023-04-20 13:22:44.843185+00:00
4,Design loan offer,Loan Officer-000002,2023-04-20 12:04:36.462226+00:00,2023-04-20 12:17:32.482070+00:00
8,AML check,AML Investigator-000002,2023-04-20 13:22:44.843185+00:00,2023-04-20 14:29:50.655581+00:00
9,Check application form completeness,Clerk-000008,2023-04-20 12:30:00+00:00,2023-04-20 12:45:19.902395+00:00
6,AML check,AML Investigator-000001,2023-04-20 13:02:50.981273+00:00,2023-04-21 07:22:21.322124+00:00
4,Approve loan offer,Senior Officer-000002,2023-04-20 12:17:32.482070+00:00,2023-04-20 12:37:32.482070+00:00
9,Return application back to applicant,Clerk-000005,2023-04-20 12:45:19.902395+00:00,2023-04-20 12:50:19.902395+00:00
10,Check application form completeness,Clerk-000006,2023-04-20 13:00:00+00:00,2023-04-20 13:03:37.174504+00:00
7,Appraise property,Appraiser-000002,2023-04-20 13:22:44.843185+00:00,2023-04-20 13:45:33.080521+00:00
8,Check credit history,Clerk-000007,2023-04-20 14:29:50.655581+00:00,2023-04-20 14:59:12.613833+00:00
3,Appraise property,Appraiser-000001,2023-04-20 14:29:50.655581+00:00,2023-04-21 08:21:21.533028+00:00
6,Assess loan risk,Loan Officer-000002,2023-04-21 07:22:21.322124+00:00,2023-04-21 07:42:21.322124+00:00
4,Cancel application,Clerk-000002,2023-04-20 12:37:32.482070+00:00,2023-04-20 12:42:32.482070+00:00
11,Check application form completeness,Clerk-000004,2023-04-20 13:30:00+00:00,2023-04-20 14:07:39.087205+00:00
7,Assess loan risk,Loan Officer-000003,2023-04-20 13:45:33.080521+00:00,2023-04-20 14:05:33.080521+00:00
5,Check credit history,Clerk-000007,2023-04-20 13:55:15.777447+00:00,2023-04-20 13:59:37.159291+00:00
8,Appraise property,Appraiser-000002,2023-04-20 14:59:12.613833+00:00,2023-04-20 14:59:40.168583+00:00
6,Design loan offer,Loan Officer-000003,2023-04-21 07:42:21.322124+00:00,2023-04-21 07:49:15.864455+00:00
3,AML check,AML Investigator-000002,2023-04-21 08:21:21.533028+00:00,2023-04-21 08:22:50.530971+00:00
5,Appraise property,Appraiser-000001,2023-04-21 08:21:21.533028+00:00,2023-04-21 08:45:10.290221+00:00
12,Check application form completeness,Clerk-000002,2023-04-20 14:00:00+00:00,2023-04-20 14:39:20.569838+00:00
7,Design loan offer,Loan Officer-000001,2023-04-20 14:05:33.080521+00:00,2023-04-20 14:06:57.553443+00:00
11,AML check,AML Investigator-000002,2023-04-20 14:29:50.655581+00:00,2023-04-20 14:31:11.851531+00:00
8,Assess loan risk,Loan Officer-000001,2023-04-20 14:59:40.168583+00:00,2023-04-21 07:19:40.168583+00:00
6,Approve loan offer,Senior Officer-000002,2023-04-21 07:49:15.864455+00:00,2023-04-21 08:09:15.864455+00:00
3,Assess loan risk,Loan Officer-000004,2023-04-21 08:22:50.530971+00:00,2023-04-21 08:42:50.530971+00:00
9,Applicant completes form,Applicant-000001,2023-04-20 13:04:22.231237+00:00,2023-04-20 14:04:22.231237+00:00
7,Approve loan offer,Senior Officer-000002,2023-04-20 14:06:57.553443+00:00,2023-04-20 14:26:57.553443+00:00
13,Check application form completeness,Clerk-000008,2023-04-20 14:30:00+00:00,2023-04-20 14:45:47.167995+00:00
11,Check credit history,Clerk-000008,2023-04-20 14:31:11.851531+00:00,2023-04-20 14:51:51.994574+00:00
12,Check credit history,Clerk-000004,2023-04-20 14:39:20.569838+00:00,2023-04-20 15:13:39.404046+00:00
8,Reject application,Clerk-000003,2023-04-21 07:19:40.168583+00:00,2023-04-21 07:29:40.168583+00:00
6,Cancel application,Clerk-000006,2023-04-21 08:09:15.864455+00:00,2023-04-21 08:14:15.864455+00:00
3,Design loan offer,Loan Officer-000002,2023-04-21 08:42:50.530971+00:00,2023-04-21 08:51:42.811642+00:00
5,AML check,AML Investigator-000002,2023-04-21 08:45:10.290221+00:00,2023-04-21 09:52:29.181093+00:00
10,AML check,AML Investigator-000001,2023-04-21 08:45:10.290221+00:00,2023-04-21 09:06:57.706987+00:00
9,Check application form completeness,Clerk-000005,2023-04-20 14:04:22.231237+00:00,2023-04-20 14:38:15.682136+00:00
7,Approve application,Clerk-000008,2023-04-20 14:26:57.553443+00:00,2023-04-20 14:31:57.553443+00:00
11,Appraise property,Appraiser-000002,2023-04-20 14:51:51.994574+00:00,2023-04-20 14:58:09.319618+00:00
14,Check application form completeness,Clerk-000007,2023-04-20 15:00:00+00:00,2023-04-20 15:03:54.993412+00:00
12,Appraise property,Appraiser-000002,2023-04-20 15:13:39.404046+00:00,2023-04-21 07:35:31.262796+00:00
3,Approve loan offer,Senior Officer-000001,2023-04-21 08:51:42.811642+00:00,2023-04-21 09:11:42.811642+00:00
10,Check credit history,Clerk-000003,2023-04-21 09:06:57.706987+00:00,2023-04-21 09:10:20.844517+00:00
5,Assess loan risk,Loan Officer-000004,2023-04-21 09:52:29.181093+00:00,2023-04-21 10:12:29.181093+00:00
11,Assess loan risk,Loan Officer-000002,2023-04-20 14:58:09.319618+00:00,2023-04-21 07:18:09.319618+00:00
14,Check credit history,Clerk-000002,2023-04-20 15:03:54.993412+00:00,2023-04-20 15:27:38.922041+00:00
15,Check application form completeness,Clerk-000008,2023-04-21 07:30:00+00:00,2023-04-21 07:38:36.315126+00:00
12,AML check,AML Investigator-000002,2023-04-21 07:35:31.262796+00:00,2023-04-21 07:53:12.242944+00:00
10,Appraise property,Appraiser-000001,2023-04-21 09:10:20.844517+00:00,2023-04-21 10:07:41.855727+00:00
3,Cancel application,Clerk-000001,2023-04-21 09:11:42.811642+00:00,2023-04-21 09:16:42.811642+00:00
5,Design loan offer,Loan Officer-000001,2023-04-21 10:12:29.181093+00:00,2023-04-21 10:16:03.541560+00:00
9,Check credit history,Clerk-000006,2023-04-20 14:38:15.682136+00:00,2023-04-20 15:19:46.627221+00:00
14,AML check,AML Investigator-000002,2023-04-20 15:27:38.922041+00:00,2023-04-21 07:02:47.028469+00:00
11,Reject application,Clerk-000008,2023-04-21 07:18:09.319618+00:00,2023-04-21 07:28:09.319618+00:00
15,Check credit history,Clerk-000005,2023-04-21 07:38:36.315126+00:00,2023-04-21 08:13:35.554993+00:00
12,Assess loan risk,Loan Officer-000004,2023-04-21 07:53:12.242944+00:00,2023-04-21 08:13:12.242944+00:00
16,Check application form completeness,Clerk-000007,2023-04-21 08:00:00+00:00,2023-04-21 08:03:40.438025+00:00
13,Return application back to applicant,Clerk-000005,2023-04-21 08:45:10.290221+00:00,2023-04-21 08:50:10.290221+00:00
5,Approve loan offer,Senior Officer-000001,2023-04-21 10:16:03.541560+00:00,2023-04-21 10:36:03.541560+00:00
9,AML check,AML Investigator-000002,2023-04-21 07:02:47.028469+00:00,2023-04-21 07:15:31.034870+00:00
12,Reject application,Clerk-000001,2023-04-21 08:13:12.242944+00:00,2023-04-21 08:23:12.242944+00:00
15,AML check,AML Investigator-000001,2023-04-21 08:13:35.554993+00:00,2023-04-21 08:16:05.088649+00:00
17,Check application form completeness,Clerk-000004,2023-04-21 08:30:00+00:00,2023-04-21 08:45:37.518456+00:00
13,Applicant completes form,Applicant-000001,2023-04-21 08:50:10.290221+00:00,2023-04-21 09:50:10.290221+00:00
10,Assess loan risk,Loan Officer-000002,2023-04-21 10:07:41.855727+00:00,2023-04-21 10:27:41.855727+00:00
5,Cancel application,Clerk-000008,2023-04-21 10:36:03.541560+00:00,2023-04-21 10:41:03.541560+00:00
9,Appraise property,Appraiser-000002,2023-04-21 07:35:31.262796+00:00,2023-04-21 07:52:21.277604+00:00
16,Appraise property,Appraiser-000002,2023-04-21 08:03:40.438025+00:00,2023-04-21 08:04:08.133780+00:00
15,Appraise property,Appraiser-000002,2023-04-21 08:16:05.088649+00:00,2023-04-21 08:25:08.885408+00:00
17,Appraise property,Appraiser-000001,2023-04-21 08:45:37.518456+00:00,2023-04-21 08:50:37.906239+00:00
18,Check application form completeness,Clerk-000006,2023-04-21 09:00:00+00:00,2023-04-21 09:06:47.988625+00:00
13,Check application form completeness,Clerk-000003,2023-04-21 09:50:10.290221+00:00,2023-04-21 10:13:06.078394+00:00
10,Reject application,Clerk-000006,2023-04-21 10:27:41.855727+00:00,2023-04-21 10:37:41.855727+00:00
9,Assess loan risk,Loan Officer-000002,2023-04-21 07:52:21.277604+00:00,2023-04-21 08:12:21.277604+00:00
16,Check credit history,Clerk-000003,2023-04-21 08:04:08.133780+00:00,2023-04-21 08:33:39.878133+00:00
15,Assess loan risk,Loan Officer-000001,2023-04-21 08:25:08.885408+00:00,2023-04-21 08:45:08.885408+00:00
14,Appraise property,Appraiser-000001,2023-04-21 08:50:37.906239+00:00,2023-04-21 08:58:26.097804+00:00
17,Check credit history,Clerk-000008,2023-04-21 08:50:37.906239+00:00,2023-04-21 09:06:50.803222+00:00
18,Check credit history,Clerk-000004,2023-04-21 09:06:47.988625+00:00,2023-04-21 09:49:19.543182+00:00
19,Check application form completeness,Clerk-000002,2023-04-21 09:30:00+00:00,2023-04-21 09:36:20.133247+00:00
13,Check credit history,Clerk-000004,2023-04-21 10:13:06.078394+00:00,2023-04-21 10:18:13.911287+00:00
9,Reject application,Clerk-000003,2023-04-21 08:12:21.277604+00:00,2023-04-21 08:22:21.277604+00:00
16,AML check,AML Investigator-000001,2023-04-21 09:06:57.706987+00:00,2023-04-21 09:12:19.776124+00:00
15,Design loan offer,Loan Officer-000002,2023-04-21 08:45:08.885408+00:00,2023-04-21 08:45:49.118445+00:00
14,Assess loan risk,Loan Officer-000003,2023-04-21 08:58:26.097804+00:00,2023-04-21 09:18:26.097804+00:00
17,AML check,AML Investigator-000002,2023-04-21 09:52:29.181093+00:00,2023-04-21 10:02:42.429142+00:00
19,AML check,AML Investigator-000001,2023-04-21 09:36:20.133247+00:00,2023-04-21 10:19:39.253576+00:00
20,Check application form completeness,Clerk-000007,2023-04-21 10:00:00+00:00,2023-04-21 10:01:51.466216+00:00
13,Appraise property,Appraiser-000001,2023-04-21 10:18:13.911287+00:00,2023-04-21 10:35:10.606318+00:00
16,Assess loan risk,Loan Officer-000004,2023-04-21 09:12:19.776124+00:00,2023-04-21 09:32:19.776124+00:00
14,Reject application,Clerk-000006,2023-04-21 09:18:26.097804+00:00,2023-04-21 09:28:26.097804+00:00
19,Check credit history,Clerk-000003,2023-04-21 10:19:39.253576+00:00,2023-04-21 10:49:50.409899+00:00
18,AML check,AML Investigator-000002,2023-04-21 10:19:39.253576+00:00,2023-04-21 10:41:32.574309+00:00
21,Check application form completeness,Clerk-000001,2023-04-21 10:30:00+00:00,2023-04-21 10:31:02.216375+00:00
13,AML check,AML Investigator-000001,2023-04-21 10:35:10.606318+00:00,2023-04-21 10:55:35.196295+00:00
15,Approve loan offer,Senior Officer-000001,2023-04-21 09:11:42.811642+00:00,2023-04-21 09:31:42.811642+00:00
20,AML check,AML Investigator-000001,2023-04-21 10:19:39.253576+00:00,2023-04-21 10:28:43.657114+00:00
17,Assess loan risk,Loan Officer-000003,2023-04-21 10:12:29.181093+00:00,2023-04-21 10:32:29.181093+00:00
21,Check credit history,Clerk-000006,2023-04-21 10:31:02.216375+00:00,2023-04-21 11:26:30.240021+00:00
18,Appraise property,Appraiser-000001,2023-04-21 10:41:32.574309+00:00,2023-04-21 13:01:28.448264+00:00
19,Appraise property,Appraiser-000002,2023-04-21 10:49:50.409899+00:00,2023-04-21 11:18:54.306998+00:00
13,Assess loan risk,Loan Officer-000003,2023-04-21 10:55:35.196295+00:00,2023-04-21 11:15:35.196295+00:00
15,Cancel application,Clerk-000002,2023-04-21 09:31:42.811642+00:00,2023-04-21 09:36:42.811642+00:00
16,Design loan offer,Loan Officer-000001,2023-04-21 09:32:19.776124+00:00,2023-04-21 09:46:38.183020+00:00
17,Design loan offer,Loan Officer-000002,2023-04-21 10:32:29.181093+00:00,2023-04-21 10:33:18.137141+00:00
22,Check application form completeness,Clerk-000005,2023-04-21 11:00:00+00:00,2023-04-21 11:45:10.682274+00:00
13,Reject application,Clerk-000005,2023-04-21 11:15:35.196295+00:00,2023-04-21 11:25:35.196295+00:00
19,Assess loan risk,Loan Officer-000001,2023-04-21 11:18:54.306998+00:00,2023-04-21 11:38:54.306998+00:00
21,AML check,AML Investigator-000001,2023-04-21 11:26:30.240021+00:00,2023-04-21 11:50:15.281333+00:00
18,Assess loan risk,Loan Officer-000002,2023-04-21 13:01:28.448264+00:00,2023-04-21 13:21:28.448264+00:00
17,Approve loan offer,Senior Officer-000002,2023-04-21 10:33:18.137141+00:00,2023-04-21 10:53:18.137141+00:00
20,Appraise property,Appraiser-000002,2023-04-21 11:18:54.306998+00:00,2023-04-21 11:29:31.193368+00:00
19,Reject application,Clerk-000007,2023-04-21 11:38:54.306998+00:00,2023-04-21 11:48:54.306998+00:00
22,Appraise property,Appraiser-000002,2023-04-21 11:45:10.682274+00:00,2023-04-21 13:19:59.391128+00:00
18,Design loan offer,Loan Officer-000003,2023-04-21 13:21:28.448264+00:00,2023-04-21 13:50:28.115261+00:00
16,Approve loan offer,Senior Officer-000002,2023-04-21 09:46:38.183020+00:00,2023-04-21 10:06:38.183020+00:00
17,Approve application,Clerk-000002,2023-04-21 10:53:18.137141+00:00,2023-04-21 10:58:18.137141+00:00
20,Check credit history,Clerk-000006,2023-04-21 11:29:31.193368+00:00,2023-04-21 11:58:40.556020+00:00
23,Check application form completeness,Clerk-000008,2023-04-21 11:30:00+00:00,2023-04-21 11:37:50.117140+00:00
22,Check credit history,Clerk-000008,2023-04-21 13:19:59.391128+00:00,2023-04-21 13:21:34.337518+00:00
21,Appraise property,Appraiser-000001,2023-04-21 13:19:59.391128+00:00,2023-04-21 13:24:54.164533+00:00
18,Approve loan offer,Senior Officer-000002,2023-04-21 13:50:28.115261+00:00,2023-04-21 14:10:28.115261+00:00
16,Cancel application,Clerk-000008,2023-04-21 10:06:38.183020+00:00,2023-04-21 10:11:38.183020+00:00
20,Assess loan risk,Loan Officer-000002,2023-04-21 11:58:40.556020+00:00,2023-04-21 12:18:40.556020+00:00
24,Check application form completeness,Clerk-000008,2023-04-21 12:00:00+00:00,2023-04-21 12:14:44.416464+00:00
25,Check application form completeness,Clerk-000004,2023-04-21 12:30:00+00:00,2023-04-21 12:43:43.926453+00:00
22,AML check,AML Investigator-000001,2023-04-21 13:21:34.337518+00:00,2023-04-21 14:21:07.477397+00:00
21,Assess loan risk,Loan Officer-000002,2023-04-21 13:24:54.164533+00:00,2023-04-21 13:44:54.164533+00:00
18,Cancel application,Clerk-000004,2023-04-21 14:10:28.115261+00:00,2023-04-21 14:15:28.115261+00:00
20,Design loan offer,Loan Officer-000004,2023-04-21 12:18:40.556020+00:00,2023-04-21 12:42:14.878683+00:00
25,Check credit history,Clerk-000006,2023-04-21 12:43:43.926453+00:00,2023-04-21 12:46:02.666325+00:00
26,Check application form completeness,Clerk-000001,2023-04-21 13:00:00+00:00,2023-04-21 13:07:35.495920+00:00
21,Design loan offer,Loan Officer-000002,2023-04-21 13:44:54.164533+00:00,2023-04-21 14:05:52.727982+00:00
23,Return application back to applicant,Clerk-000001,2023-04-21 11:37:50.117140+00:00,2023-04-21 11:42:50.117140+00:00
20,Approve loan offer,Senior Officer-000002,2023-04-21 12:42:14.878683+00:00,2023-04-21 13:02:14.878683+00:00
25,AML check,AML Investigator-000001,2023-04-21 14:21:07.477397+00:00,2023-04-21 14:25:54.400102+00:00
26,Check credit history,Clerk-000006,2023-04-21 13:07:35.495920+00:00,2023-04-21 13:22:30.536322+00:00
24,Check credit history,Clerk-000002,2023-04-21 13:19:59.391128+00:00,2023-04-21 13:26:39.558114+00:00
27,Check application form completeness,Clerk-000003,2023-04-21 13:30:00+00:00,2023-04-21 13:36:29.327566+00:00
21,Approve loan offer,Senior Officer-000001,2023-04-21 14:05:52.727982+00:00,2023-04-21 14:25:52.727982+00:00
22,Assess loan risk,Loan Officer-000004,2023-04-21 14:21:07.477397+00:00,2023-04-21 14:41:07.477397+00:00
23,Applicant completes form,Applicant-000001,2023-04-21 11:42:50.117140+00:00,2023-04-21 12:42:50.117140+00:00
20,Cancel application,Clerk-000001,2023-04-21 13:02:14.878683+00:00,2023-04-21 13:07:14.878683+00:00
26,Appraise property,Appraiser-000002,2023-04-21 13:22:30.536322+00:00,2023-04-21 13:58:46.952388+00:00
24,AML check,AML Investigator-000002,2023-04-21 13:26:39.558114+00:00,2023-04-21 13:51:26.408402+00:00
28,Check application form completeness,Clerk-000005,2023-04-21 14:00:00+00:00,2023-04-21 14:07:54.183273+00:00
21,Cancel application,Clerk-000002,2023-04-21 14:25:52.727982+00:00,2023-04-21 14:30:52.727982+00:00
25,Appraise property,Appraiser-000001,2023-04-21 14:25:54.400102+00:00,2023-04-21 14:45:29.137045+00:00
22,Reject application,Clerk-000001,2023-04-21 14:41:07.477397+00:00,2023-04-21 14:51:07.477397+00:00
23,Check application form completeness,Clerk-000003,2023-04-21 12:42:50.117140+00:00,2023-04-21 13:08:03.509135+00:00
28,Check credit history,Clerk-000002,2023-04-21 14:07:54.183273+00:00,2023-04-21 14:28:51.583331+00:00
27,Check credit history,Clerk-000004,2023-04-21 14:21:07.477397+00:00,2023-04-21 14:33:30.465040+00:00
29,Check application form completeness,Clerk-000007,2023-04-21 14:30:00+00:00,2023-04-21 14:40:18.887542+00:00
23,Return application back to applicant,Clerk-000002,2023-04-21 13:08:03.509135+00:00,2023-04-21 13:13:03.509135+00:00
26,AML check,AML Investigator-000002,2023-04-21 14:25:54.400102+00:00,2023-04-24 07:40:01.523034+00:00
28,AML check,AML Investigator-000001,2023-04-21 14:28:51.583331+00:00,2023-04-21 14:36:54.874980+00:00
27,Appraise property,Appraiser-000001,2023-04-21 14:45:29.137045+00:00,2023-04-24 07:09:49.093344+00:00
29,AML check,AML Investigator-000001,2023-04-21 14:40:18.887542+00:00,2023-04-24 07:30:20.120180+00:00
25,Assess loan risk,Loan Officer-000004,2023-04-21 14:45:29.137045+00:00,2023-04-24 07:05:29.137045+00:00
23,Applicant completes form,Applicant-000001,2023-04-21 13:13:03.509135+00:00,2023-04-21 14:13:03.509135+00:00
28,Appraise property,Appraiser-000002,2023-04-21 14:36:54.874980+00:00,2023-04-21 14:37:22.316441+00:00
24,Appraise property,Appraiser-000001,2023-04-24 07:09:49.093344+00:00,2023-04-24 08:03:56.634101+00:00
30,Check application form completeness,Clerk-000008,2023-04-21 15:00:00+00:00,2023-04-21 15:45:48.409368+00:00
25,Reject application,Clerk-000001,2023-04-24 07:05:29.137045+00:00,2023-04-24 07:15:29.137045+00:00
29,Check credit history,Clerk-000007,2023-04-24 07:30:20.120180+00:00,2023-04-24 11:52:00.073185+00:00
26,Assess loan risk,Loan Officer-000002,2023-04-24 07:40:01.523034+00:00,2023-04-24 08:00:01.523034+00:00
23,Check application form completeness,Clerk-000008,2023-04-21 14:13:03.509135+00:00,2023-04-21 14:21:51.848614+00:00
28,Assess loan risk,Loan Officer-000003,2023-04-21 14:37:22.316441+00:00,2023-04-21 14:57:22.316441+00:00
27,AML check,AML Investigator-000002,2023-04-24 07:40:01.523034+00:00,2023-04-24 07:45:23.984133+00:00
26,Design loan offer,Loan Officer-000003,2023-04-24 08:00:01.523034+00:00,2023-04-24 08:12:59.905777+00:00
24,Assess loan risk,Loan Officer-000004,2023-04-24 08:03:56.634101+00:00,2023-04-24 08:23:56.634101+00:00
29,Appraise property,Appraiser-000001,2023-04-24 11:52:00.073185+00:00,2023-04-24 12:00:36.354394+00:00
28,Design loan offer,Loan Officer-000004,2023-04-21 14:57:22.316441+00:00,2023-04-21 15:06:14.174573+00:00
31,Check application form completeness,Clerk-000003,2023-04-24 07:30:00+00:00,2023-04-24 07:36:59.072612+00:00
27,Assess loan risk,Loan Officer-000001,2023-04-24 07:45:23.984133+00:00,2023-04-24 08:05:23.984133+00:00
32,Check application form completeness,Clerk-000002,2023-04-24 08:00:00+00:00,2023-04-24 08:03:28.550704+00:00
30,AML check,AML Investigator-000001,2023-04-24 08:03:56.634101+00:00,2023-04-24 08:08:50.797515+00:00
26,Approve loan offer,Senior Officer-000002,2023-04-24 08:12:59.905777+00:00,2023-04-24 08:32:59.905777+00:00
24,Reject application,Clerk-000002,2023-04-24 08:23:56.634101+00:00,2023-04-24 08:33:56.634101+00:00
29,Assess loan risk,Loan Officer-000003,2023-04-24 12:00:36.354394+00:00,2023-04-24 12:20:36.354394+00:00
23,Return application back to applicant,Clerk-000006,2023-04-21 14:45:29.137045+00:00,2023-04-21 14:50:29.137045+00:00
28,Approve loan offer,Senior Officer-000001,2023-04-21 15:06:14.174573+00:00,2023-04-24 07:20:00.000000+00:00
31,AML check,AML Investigator-000001,2023-04-24 07:36:59.072612+00:00,2023-04-24 07:43:43.567761+00:00
32,Check credit history,Clerk-000006,2023-04-24 08:03:28.550704+00:00,2023-04-24 08:30:05.581415+00:00
27,Reject application,Clerk-000008,2023-04-24 08:05:23.984133+00:00,2023-04-24 08:15:23.984133+00:00
30,Appraise property,Appraiser-000002,2023-04-24 08:08:50.797515+00:00,2023-04-24 08:23:11.016402+00:00
33,Check application form completeness,Clerk-000005,2023-04-24 08:30:00+00:00,2023-04-24 08:51:30.634015+00:00
26,Cancel application,Clerk-000006,2023-04-24 08:32:59.905777+00:00,2023-04-24 08:37:59.905777+00:00
23,Applicant completes form,Applicant-000001,2023-04-21 14:50:29.137045+00:00,2023-04-24 07:50:29.137045+00:00
28,Cancel application,Clerk-000003,2023-04-24 07:20:00.000000+00:00,2023-04-24 07:25:00.000000+00:00
31,Check credit history,Clerk-000001,2023-04-24 07:43:43.567761+00:00,2023-04-24 08:03:03.882057+00:00
32,Appraise property,Appraiser-000002,2023-04-24 08:30:05.581415+00:00,2023-04-24 08:32:14.516686+00:00
34,Check application form completeness,Clerk-000004,2023-04-24 09:00:00+00:00,2023-04-24 09:03:06.891445+00:00
29,Design loan offer,Loan Officer-000001,2023-04-24 12:20:36.354394+00:00,2023-04-24 12:22:47.370393+00:00
31,Appraise property,Appraiser-000001,2023-04-24 08:03:56.634101+00:00,2023-04-24 08:26:53.630927+00:00
30,Check credit history,Clerk-000006,2023-04-24 08:23:11.016402+00:00,2023-04-24 09:03:14.590951+00:00
32,AML check,AML Investigator-000002,2023-04-24 08:32:14.516686+00:00,2023-04-24 08:38:04.233526+00:00
33,AML check,AML Investigator-000002,2023-04-24 08:51:30.634015+00:00,2023-04-24 09:17:17.148672+00:00
34,Check credit history,Clerk-000003,2023-04-24 09:03:06.891445+00:00,2023-04-24 09:07:23.925414+00:00
35,Check application form completeness,Clerk-000001,2023-04-24 09:30:00+00:00,2023-04-24 09:55:41.198683+00:00
29,Approve loan offer,Senior Officer-000002,2023-04-24 12:22:47.370393+00:00,2023-04-24 12:42:47.370393+00:00
23,Check application form completeness,Clerk-000008,2023-04-24 07:50:29.137045+00:00,2023-04-24 08:04:32.401038+00:00
31,Assess loan risk,Loan Officer-000003,2023-04-24 08:26:53.630927+00:00,2023-04-24 08:46:53.630927+00:00
32,Assess loan risk,Loan Officer-000004,2023-04-24 08:38:04.233526+00:00,2023-04-24 08:58:04.233526+00:00
