case_id,activity,previous_activity,previous_resource,decision_timestamp,candidate_count,shortlist_count,shortlist_resources,valid_bid_count,accepted_bid_count,bid_score_range,proposed_resource,executed_resource,proposal_accepted,selection_rule,bid_indices,execution_timestamp
2,Check credit history,AML check,AML Investigator-000002,2023-04-20 13:26:21.614133651+00:00,8,2,Clerk-000004|Clerk-000005,2,2,0.0025090000000000112,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[51, 52]",2023-04-20 13:26:21.614133651+00:00
4,Applicant completes form,Return application back to applicant,Clerk-000003,2023-04-20 10:16:05.253422781+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,,,highest_valid_agent_bid,[53],
5,AML check,Appraise property,Appraiser-000001,2023-04-20 10:36:31.407963084+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[54],2023-04-20 10:36:31.407963084+00:00
6,Check credit history,Check application form completeness,Clerk-000001,2023-04-20 11:39:38.757217312+00:00,8,2,Clerk-000004|Clerk-000002,2,2,0.0012550000000000061,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[55, 56]",2023-04-20 11:39:38.757217312+00:00
3,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 11:41:11.869466301+00:00,8,2,Clerk-000004|Clerk-000003,2,2,0.010037999999999991,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[57, 58]",2023-04-20 11:41:11.869466301+00:00
2,Appraise property,Check credit history,Clerk-000005,2023-04-20 13:56:40.513926016+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[59, 60]",2023-04-20 13:56:40.513926016+00:00
4,Applicant completes form,Return application back to applicant,Clerk-000003,2023-04-20 11:16:05.253422781+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[61],2023-04-20 11:16:05.253422781+00:00
7,Check application form completeness,,,2023-04-20 11:30:00+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.005662,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[62, 63]",2023-04-20 11:30:00+00:00
5,Check credit history,AML check,AML Investigator-000001,2023-04-20 11:49:51.725402984+00:00,8,2,Clerk-000003|Clerk-000007,2,2,0.5,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[64, 65]",2023-04-20 11:49:51.725402984+00:00
8,Check application form completeness,,,2023-04-20 12:00:00+00:00,8,2,Clerk-000007|Clerk-000001,2,2,0.36976200000000004,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[66, 67]",2023-04-20 12:00:00+00:00
3,AML check,Check credit history,Clerk-000004,2023-04-20 12:51:47.758983111+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[68],2023-04-20 12:51:47.758983111+00:00
2,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 14:03:51.780230415+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.019134000000000012,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[69, 70]",2023-04-20 14:03:51.780230415+00:00
6,Appraise property,Check credit history,Clerk-000002,2023-04-20 14:11:45.140563187+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[71, 72]",2023-04-20 14:11:45.140563187+00:00
7,Check credit history,Check application form completeness,Clerk-000008,2023-04-20 11:53:14.508013717+00:00,8,2,Clerk-000007|Clerk-000006,2,2,0.384567,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[73, 74]",2023-04-20 11:53:14.508013717+00:00
5,Assess loan risk,Check credit history,Clerk-000003,2023-04-20 12:11:51.698945208+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.03387700000000002,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[75, 76]",2023-04-20 12:11:51.698945208+00:00
4,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 12:16:05.253422781+00:00,8,2,Clerk-000006|Clerk-000008,2,2,0.3641,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[77, 78]",2023-04-20 12:16:05.253422781+00:00
8,Check credit history,Check application form completeness,Clerk-000001,2023-04-20 12:16:07.928712946+00:00,8,2,Clerk-000003|Clerk-000008,2,2,0.017566,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[79, 80]",2023-04-20 12:16:07.928712946+00:00
9,Check application form completeness,,,2023-04-20 12:30:00+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.3641,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[81, 82]",2023-04-20 12:30:00+00:00
3,Appraise property,AML check,AML Investigator-000001,2023-04-20 13:22:13.306730715+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[83],2023-04-20 13:22:13.306730715+00:00
2,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-20 14:23:51.780230415+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.517949,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[84, 85]",2023-04-20 14:23:51.780230415+00:00
6,AML check,Appraise property,Appraiser-000001,2023-04-20 14:29:06.700528855+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[86, 87]",2023-04-20 14:29:06.700528855+00:00
7,AML check,Check credit history,Clerk-000007,2023-04-20 12:16:45.408550003+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000001,false,highest_valid_agent_bid,"[88, 89]",2023-04-20 12:16:45.408550003+00:00
5,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 12:31:51.698945208+00:00,4,2,Loan Officer-000003|Loan Officer-000004,2,2,0.517949,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[90, 91]",2023-04-20 12:31:51.698945208+00:00
4,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 12:47:13.854642947+00:00,8,2,Clerk-000008|Clerk-000006,2,2,0.006273999999999988,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[92, 93]",2023-04-20 12:47:13.854642947+00:00
9,AML check,Check application form completeness,Clerk-000007,2023-04-20 12:55:17.361271606+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,,,highest_valid_agent_bid,[94],
8,Appraise property,Check credit history,Clerk-000003,2023-04-20 13:06:44.766324555+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[95, 96]",2023-04-20 13:06:44.766324555+00:00
3,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 13:25:13.237098078+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.03387700000000002,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[97, 98]",2023-04-20 13:25:13.237098078+00:00
2,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 14:27:17.609533297+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[99, 100]",2023-04-20 14:27:17.609533297+00:00
6,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 14:40:59.195423411+00:00,4,2,Loan Officer-000003|Loan Officer-000004,2,2,0.02258400000000002,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[101, 102]",2023-04-20 14:40:59.195423411+00:00
7,Appraise property,AML check,AML Investigator-000001,2023-04-20 12:33:36.835595075+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[103, 104]",2023-04-20 12:33:36.835595075+00:00
5,Approve loan offer,Design loan offer,Loan Officer-000004,2023-04-20 13:05:09.953823001+00:00,2,1,Senior Officer-000002,1,1,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,[105],2023-04-20 13:05:09.953823001+00:00
9,AML check,Check application form completeness,Clerk-000007,2023-04-20 13:26:21.614133651+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[106],2023-04-20 13:26:21.614133651+00:00
3,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 13:45:13.237098078+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.053418999999999994,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[107, 108]",2023-04-20 13:45:13.237098078+00:00
8,AML check,Appraise property,Appraiser-000001,2023-04-20 13:51:24.703557524+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.01631200000000005,AML Investigator-000002,,,highest_valid_agent_bid,"[109, 110]",
4,AML check,Check credit history,Clerk-000006,2023-04-20 14:45:09.139014944+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[111, 112]",2023-04-20 14:45:09.139014944+00:00
2,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 14:47:17.609533297+00:00,8,2,Clerk-000004|Clerk-000005,2,2,0.362069,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[113, 114]",2023-04-20 14:47:17.609533297+00:00
6,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-21 07:00:59.195423410+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.036324999999999996,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[115, 116]",2023-04-21 07:00:59.195423410+00:00
7,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 12:38:05.036216026+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.25,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[117, 118]",2023-04-20 12:38:05.036216026+00:00
5,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 13:25:09.953823001+00:00,8,2,Clerk-000004|Clerk-000008,2,2,0.02069,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[119, 120]",2023-04-20 13:25:09.953823001+00:00
3,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 13:47:34.579405417+00:00,2,1,Senior Officer-000002,1,1,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,[121],2023-04-20 13:47:34.579405417+00:00
9,Check credit history,AML check,AML Investigator-000001,2023-04-20 14:05:12.828649828+00:00,8,2,Clerk-000004|Clerk-000008,2,2,0.136763,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[122, 123]",2023-04-20 14:05:12.828649828+00:00
8,AML check,Appraise property,Appraiser-000001,2023-04-20 14:05:12.828649828+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[124],2023-04-20 14:05:12.828649828+00:00
4,Appraise property,AML check,AML Investigator-000002,2023-04-20 14:45:39.343923118+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[125, 126]",2023-04-20 14:45:39.343923118+00:00
7,Design loan offer,Assess loan risk,Loan Officer-000003,2023-04-20 12:58:05.036216026+00:00,4,1,Loan Officer-000003,1,1,0.0,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,[127],2023-04-20 12:58:05.036216026+00:00
3,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 14:07:34.579405417+00:00,8,2,Clerk-000008|Clerk-000001,2,2,0.010345000000000007,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[128, 129]",2023-04-20 14:07:34.579405417+00:00
9,Appraise property,Check credit history,Clerk-000004,2023-04-20 14:07:55.133412062+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[130],2023-04-20 14:07:55.133412062+00:00
4,Assess loan risk,Appraise property,Appraiser-000001,2023-04-21 07:18:41.497931520+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.014743000000000006,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[131, 132]",2023-04-21 07:18:41.497931520+00:00
6,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-21 07:44:44.332155813+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[133, 134]",2023-04-21 07:44:44.332155813+00:00
7,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 13:09:01.475343789+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[135, 136]",2023-04-20 13:09:01.475343789+00:00
8,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 14:07:14.563597011+00:00,4,1,Loan Officer-000003,1,1,0.0,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,[137],2023-04-20 14:07:14.563597011+00:00
9,Assess loan risk,Appraise property,Appraiser-000002,2023-04-21 07:43:06.954885853+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[138, 139]",2023-04-21 07:43:06.954885853+00:00
6,Approve application,Approve loan offer,Senior Officer-000001,2023-04-21 08:04:44.332155813+00:00,8,2,Clerk-000008|Clerk-000002,2,2,0.0,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[140, 141]",2023-04-21 08:04:44.332155813+00:00
7,Approve application,Approve loan offer,Senior Officer-000001,2023-04-20 13:29:01.475343789+00:00,8,2,Clerk-000003|Clerk-000007,2,2,0.0,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[142, 143]",2023-04-20 13:29:01.475343789+00:00
8,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 14:27:14.563597011+00:00,8,2,Clerk-000004|Clerk-000002,2,2,0.0,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[144, 145]",2023-04-20 14:27:14.563597011+00:00
4,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-21 07:38:41.497931520+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.017093999999999998,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[146, 147]",2023-04-21 07:38:41.497931520+00:00
9,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-21 08:03:06.954885853+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.25641,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[148, 149]",2023-04-21 08:03:06.954885853+00:00
4,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-21 07:53:42.018468708+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[150, 151]",2023-04-21 07:53:42.018468708+00:00
9,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-21 08:07:50.206502009+00:00,2,1,Senior Officer-000001,1,1,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,[152],2023-04-21 08:07:50.206502009+00:00
9,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-21 08:27:50.206502009+00:00,8,2,Clerk-000002|Clerk-000005,2,2,0.365517,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[153, 154]",2023-04-21 08:27:50.206502009+00:00
4,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-21 08:13:42.018468708+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0034480000000000066,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[155, 156]",2023-04-21 08:13:42.018468708+00:00
