case_id,activity,previous_activity,previous_resource,decision_timestamp,candidate_count,shortlist_count,shortlist_resources,valid_bid_count,accepted_bid_count,bid_score_range,proposed_resource,executed_resource,proposal_accepted,selection_rule,bid_indices,execution_timestamp
3,Check application form completeness,,,2023-04-20 08:56:15+00:00,8,2,Clerk-000007|Clerk-000003,2,2,0.00368099999999999,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[20, 21]",2023-04-20 08:56:15+00:00
0,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 08:59:00.096743010+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[22, 23]",2023-04-20 08:59:00.096743010+00:00
2,AML check,Check application form completeness,Clerk-000008,2023-04-20 09:23:43.284560484+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.16439800000000004,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[24, 25]",2023-04-20 09:23:43.284560484+00:00
1,AML check,Appraise property,Appraiser-000002,2023-04-20 09:37:16.768066046+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[26],2023-04-20 09:37:16.768066046+00:00
4,Check application form completeness,,,2023-04-20 09:15:00+00:00,8,2,Clerk-000003|Clerk-000004,2,2,0.012514000000000025,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[27, 28]",2023-04-20 09:15:00+00:00
3,Appraise property,Check application form completeness,Clerk-000007,2023-04-20 09:18:53.686644400+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[29],2023-04-20 09:18:53.686644400+00:00
0,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 09:19:00.096743010+00:00,8,2,Clerk-000004|Clerk-000005,2,2,0.172759,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[30, 31]",2023-04-20 09:19:00.096743010+00:00
1,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 10:03:51.764434217+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0016300000000000203,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[32, 33]",2023-04-20 10:03:51.764434217+00:00
2,Check credit history,AML check,AML Investigator-000001,2023-04-20 11:50:57.780673522+00:00,8,2,Clerk-000005|Clerk-000002,2,2,0.0008150000000000102,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[34, 35]",2023-04-20 11:50:57.780673522+00:00
4,Check credit history,Check application form completeness,Clerk-000003,2023-04-20 09:37:08.663364104+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0008159999999999834,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[36, 37]",2023-04-20 09:37:08.663364104+00:00
3,AML check,Appraise property,Appraiser-000001,2023-04-20 09:50:16.805462036+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.04773100000000002,AML Investigator-000001,,,highest_valid_agent_bid,"[38, 39]",
1,Reject application,Assess loan risk,Loan Officer-000004,2023-04-20 10:23:51.764434217+00:00,8,2,Clerk-000001|Clerk-000008,2,2,0.011854000000000031,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[40, 41]",2023-04-20 10:23:51.764434217+00:00
2,Appraise property,Check credit history,Clerk-000005,2023-04-20 12:08:47.514655318+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.04773100000000002,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[42, 43]",2023-04-20 12:08:47.514655318+00:00
5,Check application form completeness,,,2023-04-20 09:33:45+00:00,8,2,Clerk-000006|Clerk-000008,2,2,0.0014720000000000288,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[44, 45]",2023-04-20 09:33:45+00:00
6,Check application form completeness,,,2023-04-20 09:52:30+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.003679999999999961,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[46, 47]",2023-04-20 09:52:30+00:00
4,AML check,Check credit history,Clerk-000002,2023-04-20 10:02:37.443184672+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.04773100000000002,AML Investigator-000001,,,highest_valid_agent_bid,"[48, 49]",
3,Check credit history,Appraise property,Appraiser-000001,2023-04-20 10:03:51.764434217+00:00,8,2,Clerk-000004|Clerk-000003,2,2,0.006525000000000003,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[50, 51]",2023-04-20 10:03:51.764434217+00:00
4,AML check,Check credit history,Clerk-000002,2023-04-20 10:03:51.764434217+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[52],2023-04-20 10:03:51.764434217+00:00
7,Check application form completeness,,,2023-04-20 10:11:15+00:00,8,2,Clerk-000007|Clerk-000003,2,2,0.0036810000000000453,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[53, 54]",2023-04-20 10:11:15+00:00
5,Appraise property,Check application form completeness,Clerk-000006,2023-04-20 10:14:11.760473669+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[55],2023-04-20 10:14:11.760473669+00:00
6,AML check,Check application form completeness,Clerk-000008,2023-04-20 10:16:58.081677887+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[56],2023-04-20 10:16:58.081677887+00:00
3,AML check,Check credit history,Clerk-000004,2023-04-20 10:43:06.576515276+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[57],2023-04-20 10:43:06.576515276+00:00
2,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 12:22:48.250134934+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.16602900000000004,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[58, 59]",2023-04-20 12:22:48.250134934+00:00
4,Appraise property,AML check,AML Investigator-000002,2023-04-20 10:05:15.029428847+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.018564000000000025,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[60, 61]",2023-04-20 10:05:15.029428847+00:00
7,AML check,Check application form completeness,Clerk-000007,2023-04-20 10:22:35.693866509+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.10606399999999999,AML Investigator-000001,,,highest_valid_agent_bid,"[62, 63]",
6,Appraise property,AML check,AML Investigator-000002,2023-04-20 10:29:44.685702719+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[64],2023-04-20 10:29:44.685702719+00:00
8,Check application form completeness,,,2023-04-20 10:30:00+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.04949999999999999,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[65, 66]",2023-04-20 10:30:00+00:00
3,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 12:24:03.728266756+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007339999999999958,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[67, 68]",2023-04-20 12:24:03.728266756+00:00
2,Reject application,Assess loan risk,Loan Officer-000002,2023-04-20 12:42:48.250134934+00:00,8,2,Clerk-000001|Clerk-000008,2,2,0.011854000000000003,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[69, 70]",2023-04-20 12:42:48.250134934+00:00
5,Check credit history,Appraise property,Appraiser-000001,2023-04-20 12:49:42.175954251+00:00,8,2,Clerk-000005|Clerk-000002,2,2,0.0008149999999999824,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[71, 72]",2023-04-20 12:49:42.175954251+00:00
4,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 10:05:38.520137165+00:00,4,1,Loan Officer-000003,1,1,0.0,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,[73],2023-04-20 10:05:38.520137165+00:00
7,AML check,Check application form completeness,Clerk-000007,2023-04-20 10:29:44.685702719+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.10606399999999999,AML Investigator-000001,AML Investigator-000002,false,highest_valid_agent_bid,"[74, 75]",2023-04-20 10:29:44.685702719+00:00
8,Return application back to applicant,Check application form completeness,Clerk-000003,2023-04-20 10:45:40.297157486+00:00,8,2,Clerk-000006|Clerk-000007,2,2,0.0,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[76, 77]",2023-04-20 10:45:40.297157486+00:00
9,Check application form completeness,,,2023-04-20 10:48:45+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.00368099999999999,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[78, 79]",2023-04-20 10:48:45+00:00
6,Check credit history,Appraise property,Appraiser-000002,2023-04-20 11:34:26.672063392+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0008150000000000102,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[80, 81]",2023-04-20 11:34:26.672063392+00:00
3,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 12:44:03.728266756+00:00,8,2,Clerk-000004|Clerk-000003,2,2,0.007902999999999993,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[82, 83]",2023-04-20 12:44:03.728266756+00:00
4,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 10:25:38.520137165+00:00,8,1,Clerk-000007,1,1,0.0,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,[84],2023-04-20 10:25:38.520137165+00:00
7,Check credit history,AML check,AML Investigator-000002,2023-04-20 10:39:15.541581233+00:00,8,1,Clerk-000007,1,1,0.0,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,[85],2023-04-20 10:39:15.541581233+00:00
8,Applicant completes form,Return application back to applicant,Clerk-000006,2023-04-20 10:50:40.297157486+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[86],2023-04-20 10:50:40.297157486+00:00
9,Appraise property,Check application form completeness,Clerk-000008,2023-04-20 11:12:28.258714915+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.02810199999999996,Appraiser-000001,,,highest_valid_agent_bid,"[87, 88]",
6,Assess loan risk,Check credit history,Clerk-000002,2023-04-20 11:57:06.583521701+00:00,4,2,Loan Officer-000004|Loan Officer-000003,2,2,0.073013,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[89, 90]",2023-04-20 11:57:06.583521701+00:00
9,Check credit history,Check application form completeness,Clerk-000008,2023-04-20 11:34:26.672063392+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.036506999999999984,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[91, 92]",2023-04-20 11:34:26.672063392+00:00
8,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 11:50:40.297157486+00:00,8,2,Clerk-000006|Clerk-000008,2,2,0.001472000000000001,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[93, 94]",2023-04-20 11:50:40.297157486+00:00
6,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 12:17:06.583521701+00:00,4,2,Loan Officer-000003|Loan Officer-000004,2,2,0.024999999999999967,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[95, 96]",2023-04-20 12:17:06.583521701+00:00
5,AML check,Check credit history,Clerk-000005,2023-04-20 13:06:17.279254631+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.114398,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[97, 98]",2023-04-20 13:06:17.279254631+00:00
7,Appraise property,Check credit history,Clerk-000007,2023-04-20 11:16:59.967033937+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.02810199999999996,Appraiser-000001,,,highest_valid_agent_bid,"[99, 100]",
9,Appraise property,Check credit history,Clerk-000003,2023-04-20 11:38:52.717185805+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,,,highest_valid_agent_bid,[101],
8,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 11:51:17.681839524+00:00,8,2,Clerk-000003|Clerk-000008,2,2,0.011417999999999984,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[102, 103]",2023-04-20 11:51:17.681839524+00:00
6,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 12:51:19.683439569+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.17500000000000004,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[104, 105]",2023-04-20 12:51:19.683439569+00:00
5,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 13:30:21.968194944+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.04936200000000002,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[106, 107]",2023-04-20 13:30:21.968194944+00:00
7,Appraise property,Check credit history,Clerk-000007,2023-04-20 11:34:26.672063392+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,,,highest_valid_agent_bid,[108],
9,Appraise property,Check credit history,Clerk-000003,2023-04-20 12:49:42.175954251+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.02810199999999996,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[109, 110]",2023-04-20 12:49:42.175954251+00:00
6,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 13:11:19.683439569+00:00,8,2,Clerk-000005|Clerk-000004,2,2,0.002240999999999993,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[111, 112]",2023-04-20 13:11:19.683439569+00:00
8,Appraise property,Check credit history,Clerk-000003,2023-04-20 13:42:02.137077783+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.010602,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[113, 114]",2023-04-20 13:42:02.137077783+00:00
5,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-20 13:50:21.968194944+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.0013889999999999736,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[115, 116]",2023-04-20 13:50:21.968194944+00:00
7,Appraise property,Check credit history,Clerk-000007,2023-04-20 12:49:42.175954251+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[117],2023-04-20 12:49:42.175954251+00:00
9,AML check,Appraise property,Appraiser-000001,2023-04-20 13:11:15.069957300+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[118],2023-04-20 13:11:15.069957300+00:00
8,AML check,Appraise property,Appraiser-000001,2023-04-20 14:19:22.538698960+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.06231399999999998,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[119, 120]",2023-04-20 14:19:22.538698960+00:00
9,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 13:15:53.606418605+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007340999999999986,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[121, 122]",2023-04-20 13:15:53.606418605+00:00
5,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 13:51:05.489666087+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[123, 124]",2023-04-20 13:51:05.489666087+00:00
7,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 14:08:53.234504823+00:00,4,2,Loan Officer-000004|Loan Officer-000001,2,2,0.021826000000000012,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[125, 126]",2023-04-20 14:08:53.234504823+00:00
8,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 14:58:47.540058891+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007340000000000013,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[127, 128]",2023-04-20 14:58:47.540058891+00:00
9,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 13:35:53.606418605+00:00,8,2,Clerk-000001|Clerk-000008,2,2,0.011854000000000003,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[129, 130]",2023-04-20 13:35:53.606418605+00:00
5,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 14:11:05.489666087+00:00,8,2,Clerk-000004|Clerk-000002,2,2,0.0022410000000000208,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[131, 132]",2023-04-20 14:11:05.489666087+00:00
7,Reject application,Assess loan risk,Loan Officer-000004,2023-04-20 14:28:53.234504823+00:00,8,2,Clerk-000008|Clerk-000002,2,2,0.015806000000000014,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[133, 134]",2023-04-20 14:28:53.234504823+00:00
8,Reject application,Assess loan risk,Loan Officer-000001,2023-04-21 07:18:47.540058891+00:00,8,2,Clerk-000002|Clerk-000001,2,2,0.010160000000000002,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[135, 136]",2023-04-21 07:18:47.540058891+00:00
