case_id,activity,resource,start_time,end_time
S_agent_profile_0008,Appraise property,Appraiser-000002,2023-04-21T04:41:58+00:00,2023-04-21T04:44:05+00:00
S_agent_profile_0008,Check credit history,Clerk-000002,2023-04-21T04:44:05+00:00,2023-04-21T04:45:16+00:00
S_agent_profile_0008,Assess loan risk,Loan Officer-000001,2023-04-21T05:46:10+00:00,2023-04-21T06:06:10+00:00
S_agent_profile_0008,Design loan offer,Loan Officer-000001,2023-04-21T06:06:10+00:00,2023-04-21T06:09:18+00:00
S_agent_profile_0008,Approve loan offer,Senior Officer-000002,2023-04-21T06:09:18+00:00,2023-04-21T06:29:18+00:00
S_agent_profile_0008,Approve application,Clerk-000005,2023-04-21T06:29:18+00:00,2023-04-21T06:34:18+00:00
S_agent_profile_0009,Check application form completeness,Clerk-000004,2023-04-21T04:30:00+00:00,2023-04-21T04:33:01+00:00
S_agent_profile_0009,Check credit history,Clerk-000003,2023-04-21T04:33:01+00:00,2023-04-21T04:42:31+00:00
S_agent_profile_0009,AML check,AML Investigator-000002,2023-04-21T04:42:31+00:00,2023-04-21T05:09:50+00:00
S_agent_profile_0009,Appraise property,Appraiser-000002,2023-04-21T05:09:50+00:00,2023-04-21T05:43:27+00:00
S_agent_profile_0009,Assess loan risk,Loan Officer-000004,2023-04-21T06:38:10+00:00,2023-04-21T06:58:10+00:00
S_agent_profile_0009,Reject application,Clerk-000005,2023-04-21T06:58:10+00:00,2023-04-21T07:08:10+00:00
S_agent_profile_0010,Check application form completeness,Clerk-000002,2023-04-21T05:00:00+00:00,2023-04-21T05:01:39+00:00
S_agent_profile_0010,AML check,AML Investigator-000002,2023-04-21T05:01:39+00:00,2023-04-21T05:03:27+00:00
S_agent_profile_0010,Check credit history,Clerk-000004,2023-04-21T05:03:27+00:00,2023-04-21T07:02:23+00:00
S_agent_profile_0010,Appraise property,Appraiser-000001,2023-04-21T07:02:23+00:00,2023-04-21T07:05:41+00:00
S_agent_profile_0010,Assess loan risk,Loan Officer-000002,2023-04-21T08:19:37+00:00,2023-04-21T08:39:37+00:00
S_agent_profile_0010,Design loan offer,Loan Officer-000002,2023-04-21T08:39:37+00:00,2023-04-21T09:12:07+00:00
S_agent_profile_0010,Approve loan offer,Senior Officer-000002,2023-04-21T09:12:07+00:00,2023-04-21T09:32:07+00:00
S_agent_profile_0010,Approve application,Clerk-000002,2023-04-21T09:32:07+00:00,2023-04-21T09:37:07+00:00
S_agent_profile_0011,Check application form completeness,Clerk-000002,2023-04-21T05:30:00+00:00,2023-04-21T05:31:26+00:00
S_agent_profile_0011,Appraise property,Appraiser-000002,2023-04-21T05:31:26+00:00,2023-04-21T05:41:28+00:00
S_agent_profile_0011,Check credit history,Clerk-000008,2023-04-21T05:41:28+00:00,2023-04-21T22:43:11+00:00
S_agent_profile_0011,AML check,AML Investigator-000002,2023-04-21T22:43:11+00:00,2023-04-21T22:47:49+00:00
S_agent_profile_0011,Assess loan risk,Loan Officer-000003,2023-04-21T22:53:16+00:00,2023-04-21T23:13:16+00:00
S_agent_profile_0011,Reject application,Clerk-000002,2023-04-21T23:13:16+00:00,2023-04-21T23:23:16+00:00
S_agent_profile_0012,Check application form completeness,Clerk-000007,2023-04-21T06:00:00+00:00,2023-04-21T06:21:31+00:00
S_agent_profile_0012,AML check,AML Investigator-000001,2023-04-21T06:21:31+00:00,2023-04-21T06:27:54+00:00
S_agent_profile_0012,Check credit history,Clerk-000001,2023-04-21T06:27:54+00:00,2023-04-21T23:34:17+00:00
S_agent_profile_0012,Appraise property,Appraiser-000002,2023-04-21T23:34:17+00:00,2023-04-21T23:48:16+00:00
S_agent_profile_0012,Assess loan risk,Loan Officer-000003,2023-04-22T00:01:35+00:00,2023-04-22T00:21:35+00:00
S_agent_profile_0012,Design loan offer,Loan Officer-000004,2023-04-22T00:21:35+00:00,2023-04-22T00:22:42+00:00
S_agent_profile_0012,Approve loan offer,Senior Officer-000002,2023-04-22T00:22:42+00:00,2023-04-22T00:42:42+00:00
S_agent_profile_0012,Approve application,Clerk-000001,2023-04-22T00:42:42+00:00,2023-04-22T00:47:42+00:00
S_agent_profile_0013,Check application form completeness,Clerk-000007,2023-04-21T06:30:00+00:00,2023-04-21T06:35:21+00:00
S_agent_profile_0013,Check credit history,Clerk-000007,2023-04-21T06:35:21+00:00,2023-04-21T07:00:58+00:00
S_agent_profile_0013,Appraise property,Appraiser-000001,2023-04-21T07:00:58+00:00,2023-04-21T08:19:53+00:00
S_agent_profile_0013,AML check,AML Investigator-000001,2023-04-21T08:19:53+00:00,2023-04-21T09:03:36+00:00
S_agent_profile_0013,Assess loan risk,Loan Officer-000001,2023-04-21T09:06:28+00:00,2023-04-21T09:26:28+00:00
S_agent_profile_0013,Design loan offer,Loan Officer-000003,2023-04-21T09:26:28+00:00,2023-04-21T09:49:44+00:00
S_agent_profile_0013,Approve loan offer,Senior Officer-000001,2023-04-21T09:49:44+00:00,2023-04-22T02:09:44+00:00
S_agent_profile_0013,Cancel application,Clerk-000003,2023-04-22T02:09:44+00:00,2023-04-22T02:14:44+00:00
S_agent_profile_0014,Check application form completeness,Clerk-000003,2023-04-21T07:00:00+00:00,2023-04-21T07:27:22+00:00
S_agent_profile_0014,AML check,AML Investigator-000002,2023-04-21T07:27:22+00:00,2023-04-21T07:42:33+00:00
S_agent_profile_0014,Check credit history,Clerk-000003,2023-04-21T07:42:33+00:00,2023-04-21T07:45:52+00:00
S_agent_profile_0014,Appraise property,Appraiser-000001,2023-04-21T07:45:52+00:00,2023-04-21T07:50:26+00:00
S_agent_profile_0014,Assess loan risk,Loan Officer-000003,2023-04-21T08:09:19+00:00,2023-04-21T08:29:19+00:00
S_agent_profile_0014,Reject application,Clerk-000005,2023-04-21T08:29:19+00:00,2023-04-21T08:39:19+00:00
S_agent_profile_0015,Check application form completeness,Clerk-000004,2023-04-21T07:30:00+00:00,2023-04-21T07:45:03+00:00
S_agent_profile_0015,Check credit history,Clerk-000003,2023-04-21T07:45:03+00:00,2023-04-21T08:04:55+00:00
S_agent_profile_0015,Appraise property,Appraiser-000001,2023-04-21T08:04:55+00:00,2023-04-21T09:30:26+00:00
S_agent_profile_0015,AML check,AML Investigator-000002,2023-04-21T09:30:26+00:00,2023-04-21T10:25:24+00:00
S_agent_profile_0015,Assess loan risk,Loan Officer-000001,2023-04-21T10:35:15+00:00,2023-04-21T10:55:15+00:00
S_agent_profile_0015,Reject application,Clerk-000002,2023-04-21T10:55:15+00:00,2023-04-21T11:05:15+00:00
S_agent_profile_0016,Check application form completeness,Clerk-000003,2023-04-21T08:00:00+00:00,2023-04-21T08:31:33+00:00
S_agent_profile_0016,Return application back to applicant,Clerk-000001,2023-04-21T08:31:33+00:00,2023-04-21T08:36:33+00:00
S_agent_profile_0016,Applicant completes form,Applicant-000001,2023-04-21T08:36:33+00:00,2023-04-21T09:36:33+00:00
S_agent_profile_0016,Check application form completeness,Clerk-000006,2023-04-21T09:36:33+00:00,2023-04-21T10:03:48+00:00
S_agent_profile_0016,AML check,AML Investigator-000001,2023-04-21T10:03:48+00:00,2023-04-21T11:07:57+00:00
S_agent_profile_0016,Check credit history,Clerk-000001,2023-04-21T11:07:57+00:00,2023-04-21T11:25:55+00:00
S_agent_profile_0016,Appraise property,Appraiser-000001,2023-04-21T11:25:55+00:00,2023-04-21T11:41:11+00:00
S_agent_profile_0016,Assess loan risk,Loan Officer-000004,2023-04-21T11:54:31+00:00,2023-04-21T12:14:31+00:00
S_agent_profile_0016,Reject application,Clerk-000001,2023-04-21T12:14:31+00:00,2023-04-21T12:24:31+00:00
S_agent_profile_0017,Check application form completeness,Clerk-000004,2023-04-21T08:30:00+00:00,2023-04-21T08:32:20+00:00
S_agent_profile_0017,AML check,AML Investigator-000001,2023-04-21T08:32:20+00:00,2023-04-21T08:52:46+00:00
S_agent_profile_0017,Appraise property,Appraiser-000002,2023-04-21T08:52:46+00:00,2023-04-21T09:05:08+00:00
S_agent_profile_0017,Check credit history,Clerk-000002,2023-04-21T09:05:08+00:00,2023-04-21T09:53:53+00:00
S_agent_profile_0017,Assess loan risk,Loan Officer-000002,2023-04-21T09:53:53+00:00,2023-04-21T10:13:53+00:00
S_agent_profile_0017,Reject application,Clerk-000002,2023-04-21T10:13:53+00:00,2023-04-21T10:23:53+00:00
S_agent_profile_0018,Check application form completeness,Clerk-000001,2023-04-21T09:00:00+00:00,2023-04-21T09:00:49+00:00
S_agent_profile_0018,Check credit history,Clerk-000002,2023-04-21T09:00:49+00:00,2023-04-21T09:04:59+00:00
S_agent_profile_0018,Appraise property,Appraiser-000002,2023-04-21T09:04:59+00:00,2023-04-21T09:31:00+00:00
S_agent_profile_0018,AML check,AML Investigator-000002,2023-04-21T09:31:00+00:00,2023-04-21T10:13:39+00:00
S_agent_profile_0018,Assess loan risk,Loan Officer-000003,2023-04-21T10:16:45+00:00,2023-04-21T10:36:45+00:00
S_agent_profile_0018,Reject application,Clerk-000007,2023-04-21T10:36:45+00:00,2023-04-21T10:46:45+00:00
S_agent_profile_0019,Check application form completeness,Clerk-000002,2023-04-21T09:30:00+00:00,2023-04-21T09:37:55+00:00
S_agent_profile_0019,Return application back to applicant,Clerk-000002,2023-04-21T09:37:55+00:00,2023-04-21T09:42:55+00:00
S_agent_profile_0019,Applicant completes form,Applicant-000001,2023-04-21T09:42:55+00:00,2023-04-22T02:42:55+00:00
S_agent_profile_0019,Check application form completeness,Clerk-000006,2023-04-22T02:42:55+00:00,2023-04-22T02:45:36+00:00
S_agent_profile_0019,AML check,AML Investigator-000001,2023-04-22T02:45:36+00:00,2023-04-22T02:58:11+00:00
S_agent_profile_0019,Check credit history,Clerk-000002,2023-04-22T02:58:11+00:00,2023-04-22T03:20:53+00:00
S_agent_profile_0019,Appraise property,Appraiser-000001,2023-04-22T03:20:53+00:00,2023-04-22T03:26:30+00:00
S_agent_profile_0019,Assess loan risk,Loan Officer-000004,2023-04-22T04:19:20+00:00,2023-04-22T04:39:20+00:00
S_agent_profile_0019,Reject application,Clerk-000001,2023-04-22T04:39:20+00:00,2023-04-22T04:49:20+00:00
S_agent_profile_0020,Check application form completeness,Clerk-000008,2023-04-21T10:00:00+00:00,2023-04-21T10:08:26+00:00
S_agent_profile_0020,Appraise property,Appraiser-000001,2023-04-21T10:08:26+00:00,2023-04-21T10:30:45+00:00
S_agent_profile_0020,Check credit history,Clerk-000002,2023-04-21T10:30:45+00:00,2023-04-21T11:19:30+00:00
S_agent_profile_0020,AML check,AML Investigator-000001,2023-04-21T11:34:40+00:00,2023-04-21T11:49:53+00:00
S_agent_profile_0020,Assess loan risk,Loan Officer-000004,2023-04-21T11:49:53+00:00,2023-04-21T12:09:53+00:00
S_agent_profile_0020,Reject application,Clerk-000008,2023-04-21T12:09:53+00:00,2023-04-21T12:19:53+00:00
S_agent_profile_0021,Check application form completeness,Clerk-000001,2023-04-21T10:30:00+00:00,2023-04-21T10:39:06+00:00
S_agent_profile_0021,Check credit history,Clerk-000008,2023-04-21T10:39:06+00:00,2023-04-21T10:42:25+00:00
S_agent_profile_0021,Appraise property,Appraiser-000002,2023-04-21T10:42:25+00:00,2023-04-21T11:37:04+00:00
S_agent_profile_0021,AML check,AML Investigator-000001,2023-04-21T11:37:04+00:00,2023-04-22T04:14:10+00:00
S_agent_profile_0021,Assess loan risk,Loan Officer-000003,2023-04-22T04:28:44+00:00,2023-04-22T04:48:44+00:00
S_agent_profile_0021,Design loan offer,Loan Officer-000001,2023-04-22T04:48:44+00:00,2023-04-22T05:26:41+00:00
S_agent_profile_0021,Approve loan offer,Senior Officer-000002,2023-04-22T05:26:41+00:00,2023-04-22T05:46:41+00:00
S_agent_profile_0021,Approve application,Clerk-000007,2023-04-22T05:46:41+00:00,2023-04-22T05:51:41+00:00
S_agent_profile_0022,Check application form completeness,Clerk-000002,2023-04-21T11:00:00+00:00,2023-04-21T11:15:23+00:00
S_agent_profile_0022,Appraise property,Appraiser-000001,2023-04-21T11:15:23+00:00,2023-04-21T11:56:30+00:00
S_agent_profile_0022,AML check,AML Investigator-000001,2023-04-21T11:56:30+00:00,2023-04-21T12:09:24+00:00
S_agent_profile_0022,Check credit history,Clerk-000008,2023-04-21T12:09:24+00:00,2023-04-21T12:13:17+00:00
S_agent_profile_0022,Assess loan risk,Loan Officer-000001,2023-04-21T12:34:19+00:00,2023-04-21T12:54:19+00:00
S_agent_profile_0022,Reject application,Clerk-000005,2023-04-21T12:54:19+00:00,2023-04-21T13:04:19+00:00
S_agent_profile_0023,Check application form completeness,Clerk-000001,2023-04-21T11:30:00+00:00,2023-04-21T11:43:29+00:00
S_agent_profile_0023,Return application back to applicant,Clerk-000007,2023-04-21T11:43:29+00:00,2023-04-21T11:48:29+00:00
S_agent_profile_0023,Applicant completes form,Applicant-000001,2023-04-21T11:48:29+00:00,2023-04-21T12:48:29+00:00
S_agent_profile_0023,Check application form completeness,Clerk-000006,2023-04-21T12:48:29+00:00,2023-04-22T05:08:35+00:00
S_agent_profile_0023,Check credit history,Clerk-000005,2023-04-22T05:08:35+00:00,2023-04-22T05:20:23+00:00
S_agent_profile_0023,Appraise property,Appraiser-000002,2023-04-22T05:20:23+00:00,2023-04-22T06:08:20+00:00
S_agent_profile_0023,AML check,AML Investigator-000001,2023-04-22T06:08:20+00:00,2023-04-22T06:15:59+00:00
S_agent_profile_0023,Assess loan risk,Loan Officer-000002,2023-04-22T06:15:59+00:00,2023-04-22T06:35:59+00:00
S_agent_profile_0023,Design loan offer,Loan Officer-000004,2023-04-22T06:35:59+00:00,2023-04-22T07:12:06+00:00
S_agent_profile_0023,Approve loan offer,Senior Officer-000002,2023-04-22T07:12:06+00:00,2023-04-22T07:32:06+00:00
S_agent_profile_0023,Approve application,Clerk-000005,2023-04-22T07:32:06+00:00,2023-04-22T07:37:06+00:00
S_agent_profile_0024,Check application form completeness,Clerk-000001,2023-04-21T12:00:00+00:00,2023-04-21T12:02:42+00:00
S_agent_profile_0024,Check credit history,Clerk-000008,2023-04-21T12:02:42+00:00,2023-04-21T12:23:06+00:00
S_agent_profile_0024,Appraise property,Appraiser-000002,2023-04-21T12:23:06+00:00,2023-04-21T13:11:53+00:00
S_agent_profile_0024,AML check,AML Investigator-000001,2023-04-21T13:11:53+00:00,2023-04-21T13:34:40+00:00
S_agent_profile_0024,Assess loan risk,Loan Officer-000003,2023-04-21T13:34:40+00:00,2023-04-21T13:54:40+00:00
S_agent_profile_0024,Design loan offer,Loan Officer-000004,2023-04-21T13:54:40+00:00,2023-04-21T13:58:14+00:00
S_agent_profile_0024,Approve loan offer,Senior Officer-000002,2023-04-21T13:58:14+00:00,2023-04-21T14:18:14+00:00
S_agent_profile_0024,Approve application,Clerk-000002,2023-04-21T14:18:14+00:00,2023-04-21T14:23:14+00:00
S_agent_profile_0025,Check application form completeness,Clerk-000007,2023-04-22T04:30:00+00:00,2023-04-22T04:46:48+00:00
S_agent_profile_0025,Check credit history,Clerk-000003,2023-04-22T04:46:48+00:00,2023-04-22T05:13:43+00:00
S_agent_profile_0025,Appraise property,Appraiser-000002,2023-04-22T05:13:43+00:00,2023-04-22T08:05:56+00:00
S_agent_profile_0025,AML check,AML Investigator-000002,2023-04-22T08:05:56+00:00,2023-04-22T08:44:30+00:00
S_agent_profile_0025,Assess loan risk,Loan Officer-000003,2023-04-22T08:44:59+00:00,2023-04-22T09:04:59+00:00
S_agent_profile_0025,Reject application,Clerk-000002,2023-04-22T09:04:59+00:00,2023-04-22T09:14:59+00:00
S_agent_profile_0026,Check application form completeness,Clerk-000006,2023-04-22T05:00:00+00:00,2023-04-22T05:05:11+00:00
S_agent_profile_0026,Check credit history,Clerk-000005,2023-04-22T05:05:11+00:00,2023-04-22T05:24:13+00:00
S_agent_profile_0026,Appraise property,Appraiser-000002,2023-04-22T05:24:13+00:00,2023-04-22T05:37:44+00:00
S_agent_profile_0026,AML check,AML Investigator-000001,2023-04-22T05:43:45+00:00,2023-04-22T06:04:13+00:00
S_agent_profile_0026,Assess loan risk,Loan Officer-000001,2023-04-22T06:04:13+00:00,2023-04-22T06:24:13+00:00
S_agent_profile_0026,Reject application,Clerk-000007,2023-04-22T06:24:13+00:00,2023-04-22T06:34:13+00:00
S_agent_profile_0027,Check application form completeness,Clerk-000001,2023-04-22T05:30:00+00:00,2023-04-22T05:44:40+00:00
S_agent_profile_0027,Check credit history,Clerk-000002,2023-04-22T05:44:40+00:00,2023-04-22T06:32:18+00:00
S_agent_profile_0027,Appraise property,Appraiser-000001,2023-04-22T07:32:48+00:00,2023-04-22T07:55:10+00:00
S_agent_profile_0027,AML check,AML Investigator-000002,2023-04-22T07:55:10+00:00,2023-04-22T09:27:44+00:00
S_agent_profile_0027,Assess loan risk,Loan Officer-000002,2023-04-22T09:44:39+00:00,2023-04-22T10:04:39+00:00
S_agent_profile_0027,Design loan offer,Loan Officer-000001,2023-04-22T10:04:39+00:00,2023-04-22T10:10:24+00:00
S_agent_profile_0027,Approve loan offer,Senior Officer-000001,2023-04-22T10:10:24+00:00,2023-04-22T10:30:24+00:00
S_agent_profile_0027,Approve application,Clerk-000004,2023-04-22T10:30:24+00:00,2023-04-22T10:35:24+00:00
S_agent_profile_0028,Check application form completeness,Clerk-000002,2023-04-22T06:00:00+00:00,2023-04-22T06:02:27+00:00
S_agent_profile_0028,Check credit history,Clerk-000007,2023-04-22T06:02:27+00:00,2023-04-22T06:40:19+00:00
S_agent_profile_0028,AML check,AML Investigator-000001,2023-04-22T06:40:19+00:00,2023-04-22T06:47:03+00:00
S_agent_profile_0028,Appraise property,Appraiser-000002,2023-04-22T06:47:03+00:00,2023-04-22T07:01:05+00:00
S_agent_profile_0028,Assess loan risk,Loan Officer-000004,2023-04-22T07:01:09+00:00,2023-04-22T07:21:09+00:00
S_agent_profile_0028,Design loan offer,Loan Officer-000001,2023-04-22T07:21:09+00:00,2023-04-22T07:27:56+00:00
S_agent_profile_0028,Approve loan offer,Senior Officer-000001,2023-04-22T07:27:56+00:00,2023-04-22T07:47:56+00:00
S_agent_profile_0028,Approve application,Clerk-000001,2023-04-22T07:47:56+00:00,2023-04-22T07:52:56+00:00
S_agent_profile_0029,Check application form completeness,Clerk-000002,2023-04-22T06:30:00+00:00,2023-04-22T07:08:02+00:00
S_agent_profile_0029,AML check,AML Investigator-000002,2023-04-22T07:08:02+00:00,2023-04-22T07:10:40+00:00
S_agent_profile_0029,Appraise property,Appraiser-000002,2023-04-22T07:10:40+00:00,2023-04-22T07:37:18+00:00
S_agent_profile_0029,Check credit history,Clerk-000003,2023-04-22T07:37:18+00:00,2023-04-22T07:45:57+00:00
S_agent_profile_0029,Assess loan risk,Loan Officer-000002,2023-04-23T01:59:20+00:00,2023-04-23T02:19:20+00:00
S_agent_profile_0029,Design loan offer,Loan Officer-000001,2023-04-23T02:19:20+00:00,2023-04-23T02:27:45+00:00
S_agent_profile_0029,Approve loan offer,Senior Officer-000002,2023-04-23T02:27:45+00:00,2023-04-23T02:47:45+00:00
S_agent_profile_0029,Cancel application,Clerk-000001,2023-04-23T02:47:45+00:00,2023-04-23T02:52:45+00:00
S_agent_profile_0030,Check application form completeness,Clerk-000003,2023-04-22T07:00:00+00:00,2023-04-22T07:56:56+00:00
S_agent_profile_0030,Appraise property,Appraiser-000001,2023-04-22T07:56:56+00:00,2023-04-23T01:19:02+00:00
S_agent_profile_0030,Check credit history,Clerk-000005,2023-04-23T01:19:02+00:00,2023-04-23T01:25:53+00:00
S_agent_profile_0030,AML check,AML Investigator-000002,2023-04-23T01:25:53+00:00,2023-04-23T01:41:07+00:00
S_agent_profile_0030,Assess loan risk,Loan Officer-000001,2023-04-23T01:59:49+00:00,2023-04-23T02:19:49+00:00
S_agent_profile_0030,Design loan offer,Loan Officer-000002,2023-04-23T02:19:49+00:00,2023-04-23T02:26:05+00:00
S_agent_profile_0030,Approve loan offer,Senior Officer-000001,2023-04-23T02:26:05+00:00,2023-04-23T02:46:05+00:00
S_agent_profile_0030,Cancel application,Clerk-000005,2023-04-23T02:46:05+00:00,2023-04-23T02:51:05+00:00
S_agent_profile_0031,Check application form completeness,Clerk-000001,2023-04-22T23:30:00+00:00,2023-04-22T23:35:34+00:00
S_agent_profile_0031,Check credit history,Clerk-000005,2023-04-22T23:35:34+00:00,2023-04-23T00:22:05+00:00
S_agent_profile_0031,Appraise property,Appraiser-000002,2023-04-23T00:22:05+00:00,2023-04-23T00:41:46+00:00
S_agent_profile_0031,AML check,AML Investigator-000001,2023-04-23T00:41:46+00:00,2023-04-23T01:07:08+00:00
S_agent_profile_0031,Assess loan risk,Loan Officer-000001,2023-04-23T01:44:02+00:00,2023-04-23T02:04:02+00:00
S_agent_profile_0031,Design loan offer,Loan Officer-000003,2023-04-23T02:04:02+00:00,2023-04-23T02:12:39+00:00
