case_id,activity,resource,start_time,end_time
8,Appraise property,Appraiser-000001,2023-04-20 12:25:54.456217+00:00,2023-04-20 12:47:39.503663+00:00
9,Check credit history,Clerk-000004,2023-04-20 12:45:01.050205+00:00,2023-04-20 13:05:52.279476+00:00
5,Reject application,Clerk-000003,2023-04-20 13:46:34.326614+00:00,2023-04-20 13:56:34.326614+00:00
6,Assess loan risk,Loan Officer-000004,2023-04-20 14:40:43.755965+00:00,2023-04-21 07:00:43.755965+00:00
8,AML check,AML Investigator-000002,2023-04-20 12:47:39.503663+00:00,2023-04-20 13:12:54.441805+00:00
7,Assess loan risk,Loan Officer-000002,2023-04-20 13:32:28.534741+00:00,2023-04-20 13:52:28.534741+00:00
9,Appraise property,Appraiser-000002,2023-04-20 13:26:34.326614+00:00,2023-04-20 14:31:42.670902+00:00
7,Design loan offer,Loan Officer-000003,2023-04-20 13:52:28.534741+00:00,2023-04-20 13:56:25.516893+00:00
6,Design loan offer,Loan Officer-000003,2023-04-21 07:00:43.755965+00:00,2023-04-21 07:03:51.705814+00:00
8,Assess loan risk,Loan Officer-000001,2023-04-20 13:12:54.441805+00:00,2023-04-20 13:32:54.441805+00:00
7,Approve loan offer,Senior Officer-000002,2023-04-20 13:56:25.516893+00:00,2023-04-20 14:16:25.516893+00:00
9,AML check,AML Investigator-000001,2023-04-20 14:31:42.670902+00:00,2023-04-21 08:12:46.918318+00:00
6,Approve loan offer,Senior Officer-000001,2023-04-21 07:03:51.705814+00:00,2023-04-21 07:23:51.705814+00:00
8,Design loan offer,Loan Officer-000001,2023-04-20 13:32:54.441805+00:00,2023-04-20 13:50:02.158935+00:00
7,Cancel application,Clerk-000002,2023-04-20 14:16:25.516893+00:00,2023-04-20 14:21:25.516893+00:00
6,Cancel application,Clerk-000001,2023-04-21 07:23:51.705814+00:00,2023-04-21 07:28:51.705814+00:00
9,Assess loan risk,Loan Officer-000004,2023-04-21 08:12:46.918318+00:00,2023-04-21 08:32:46.918318+00:00
8,Approve loan offer,Senior Officer-000001,2023-04-20 13:50:02.158935+00:00,2023-04-20 14:10:02.158935+00:00
9,Design loan offer,Loan Officer-000003,2023-04-21 08:32:46.918318+00:00,2023-04-21 08:49:58.670029+00:00
8,Cancel application,Clerk-000007,2023-04-20 14:10:02.158935+00:00,2023-04-20 14:15:02.158935+00:00
9,Approve loan offer,Senior Officer-000002,2023-04-21 08:49:58.670029+00:00,2023-04-21 09:09:58.670029+00:00
9,Cancel application,Clerk-000008,2023-04-21 09:09:58.670029+00:00,2023-04-21 09:14:58.670029+00:00
