case_id,activity,previous_activity,previous_resource,decision_timestamp,candidate_count,shortlist_count,shortlist_resources,valid_bid_count,accepted_bid_count,bid_score_range,proposed_resource,executed_resource,proposal_accepted,selection_rule,bid_indices,execution_timestamp
2,Check credit history,Check application form completeness,Clerk-000007,2023-04-20 09:01:55.195826206+00:00,8,2,Clerk-000004|Clerk-000003,2,2,0.010037999999999991,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[20, 21]",2023-04-20 09:01:55.195826206+00:00
3,Check application form completeness,,,2023-04-20 09:30:00+00:00,8,2,Clerk-000003|Clerk-000001,2,2,0.013590000000000005,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[22, 23]",2023-04-20 09:30:00+00:00
1,Appraise property,Check credit history,Clerk-000002,2023-04-20 10:20:28.520731756+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[24, 25]",2023-04-20 10:20:28.520731756+00:00
3,Check credit history,Check application form completeness,Clerk-000001,2023-04-20 09:46:41.453779960+00:00,8,2,Clerk-000003|Clerk-000005,2,2,0.012547000000000003,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[26, 27]",2023-04-20 09:46:41.453779960+00:00
4,Check application form completeness,,,2023-04-20 10:00:00+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.013590000000000005,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[28, 29]",2023-04-20 10:00:00+00:00
2,AML check,Check credit history,Clerk-000004,2023-04-20 10:02:47.377196685+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[30, 31]",2023-04-20 10:02:47.377196685+00:00
1,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 10:54:45.301311345+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[32, 33]",2023-04-20 10:54:45.301311345+00:00
4,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 10:15:54.024254792+00:00,8,2,Clerk-000003|Clerk-000004,2,2,0.010037999999999991,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[34, 35]",2023-04-20 10:15:54.024254792+00:00
3,Appraise property,Check credit history,Clerk-000005,2023-04-20 10:22:07.533365134+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[36],2023-04-20 10:22:07.533365134+00:00
5,Check application form completeness,,,2023-04-20 10:30:00+00:00,8,2,Clerk-000003|Clerk-000008,2,2,0.011324999999999988,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[37, 38]",2023-04-20 10:30:00+00:00
2,Appraise property,AML check,AML Investigator-000002,2023-04-20 10:32:04.531403180+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,,,highest_valid_agent_bid,"[39, 40]",
1,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 11:14:45.301311345+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.036324999999999996,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[41, 42]",2023-04-20 11:14:45.301311345+00:00
4,Appraise property,Check credit history,Clerk-000004,2023-04-20 10:39:48.224203609+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,,,highest_valid_agent_bid,"[43, 44]",
3,AML check,Appraise property,Appraiser-000002,2023-04-20 10:43:14.428275890+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[45, 46]",2023-04-20 10:43:14.428275890+00:00
2,Appraise property,AML check,AML Investigator-000002,2023-04-20 10:43:14.428275890+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[47],2023-04-20 10:43:14.428275890+00:00
5,Check credit history,Check application form completeness,Clerk-000008,2023-04-20 10:47:17.620444908+00:00,8,2,Clerk-000003|Clerk-000002,2,2,0.011292999999999997,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[48, 49]",2023-04-20 10:47:17.620444908+00:00
6,Check application form completeness,,,2023-04-20 11:00:00+00:00,8,2,Clerk-000003|Clerk-000007,2,2,0.0056629999999999875,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[50, 51]",2023-04-20 11:00:00+00:00
1,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 11:26:28.530256886+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[52, 53]",2023-04-20 11:26:28.530256886+00:00
4,Appraise property,Check credit history,Clerk-000004,2023-04-20 10:43:14.428275890+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,,,highest_valid_agent_bid,"[54, 55]",
2,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 10:46:28.175808713+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.014743000000000006,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[56, 57]",2023-04-20 10:46:28.175808713+00:00
6,Check credit history,Check application form completeness,Clerk-000007,2023-04-20 11:01:21.167295671+00:00,8,2,Clerk-000003|Clerk-000005,2,2,0.012547000000000003,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[58, 59]",2023-04-20 11:01:21.167295671+00:00
5,AML check,Check credit history,Clerk-000002,2023-04-20 11:22:38.219429124+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[60],2023-04-20 11:22:38.219429124+00:00
7,Check application form completeness,,,2023-04-20 11:30:00+00:00,8,2,Clerk-000003|Clerk-000001,2,2,0.375425,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[61, 62]",2023-04-20 11:30:00+00:00
1,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 11:46:28.530256886+00:00,8,2,Clerk-000003|Clerk-000004,2,2,0.024137999999999993,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[63, 64]",2023-04-20 11:46:28.530256886+00:00
3,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 11:58:34.260841390+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[65, 66]",2023-04-20 11:58:34.260841390+00:00
4,AML check,Check credit history,Clerk-000004,2023-04-20 10:46:28.175808713+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000001,false,highest_valid_agent_bid,"[67, 68]",2023-04-20 10:46:28.175808713+00:00
2,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 11:06:28.175808713+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.017093999999999998,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[69, 70]",2023-04-20 11:06:28.175808713+00:00
6,Appraise property,Check credit history,Clerk-000005,2023-04-20 11:12:15.850050079+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[71, 72]",2023-04-20 11:12:15.850050079+00:00
7,Check credit history,Check application form completeness,Clerk-000001,2023-04-20 11:45:55.207330402+00:00,8,2,Clerk-000003|Clerk-000002,2,2,0.373275,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[73, 74]",2023-04-20 11:45:55.207330402+00:00
5,Appraise property,AML check,AML Investigator-000001,2023-04-20 12:03:07.445040682+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[75, 76]",2023-04-20 12:03:07.445040682+00:00
3,Reject application,Assess loan risk,Loan Officer-000004,2023-04-20 12:18:34.260841390+00:00,8,2,Clerk-000003|Clerk-000008,2,2,0.018237000000000017,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[77, 78]",2023-04-20 12:18:34.260841390+00:00
4,Appraise property,AML check,AML Investigator-000001,2023-04-20 10:50:49.853413075+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[79],2023-04-20 10:50:49.853413075+00:00
6,AML check,Appraise property,Appraiser-000001,2023-04-20 11:13:27.950220044+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[80],2023-04-20 11:13:27.950220044+00:00
2,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 11:17:23.364470338+00:00,2,1,Senior Officer-000002,1,1,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,[81],2023-04-20 11:17:23.364470338+00:00
8,Check application form completeness,,,2023-04-20 12:00:00+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.375425,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[82, 83]",2023-04-20 12:00:00+00:00
7,AML check,Check credit history,Clerk-000002,2023-04-20 12:24:28.983048271+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[84, 85]",2023-04-20 12:24:28.983048271+00:00
4,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 11:04:35.494161736+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.0,Loan Officer-000002,,,highest_valid_agent_bid,"[86, 87]",
6,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 11:22:03.055372047+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.235257,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[88, 89]",2023-04-20 11:22:03.055372047+00:00
2,Approve application,Approve loan offer,Senior Officer-000002,2023-04-20 11:37:23.364470338+00:00,8,2,Clerk-000003|Clerk-000007,2,2,0.370787,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[90, 91]",2023-04-20 11:37:23.364470338+00:00
9,Check application form completeness,,,2023-04-20 12:30:00+00:00,8,2,Clerk-000003|Clerk-000001,2,2,0.013590000000000005,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[92, 93]",2023-04-20 12:30:00+00:00
8,Return application back to applicant,Check application form completeness,Clerk-000006,2023-04-20 12:43:22.489396391+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.372093,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[94, 95]",2023-04-20 12:43:22.489396391+00:00
7,Appraise property,AML check,AML Investigator-000002,2023-04-20 13:30:27.485861580+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[96],2023-04-20 13:30:27.485861580+00:00
5,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 13:46:19.298269215+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.235257,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[97, 98]",2023-04-20 13:46:19.298269215+00:00
4,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 11:14:45.301311345+00:00,4,1,Loan Officer-000001,1,1,0.0,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,[99],2023-04-20 11:14:45.301311345+00:00
6,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-20 11:42:03.055372047+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.254274,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[100, 101]",2023-04-20 11:42:03.055372047+00:00
8,Applicant completes form,Return application back to applicant,Clerk-000006,2023-04-20 12:48:22.489396391+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[102],2023-04-20 12:48:22.489396391+00:00
7,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 13:41:47.036781148+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.24655,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[103, 104]",2023-04-20 13:41:47.036781148+00:00
5,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 14:06:19.298269215+00:00,8,2,Clerk-000003|Clerk-000008,2,2,0.018237000000000017,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[105, 106]",2023-04-20 14:06:19.298269215+00:00
4,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 11:34:45.301311345+00:00,4,2,Loan Officer-000003|Loan Officer-000004,2,2,0.038460999999999995,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[107, 108]",2023-04-20 11:34:45.301311345+00:00
6,Approve loan offer,Design loan offer,Loan Officer-000001,2023-04-20 11:59:10.772502616+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[109, 110]",2023-04-20 11:59:10.772502616+00:00
9,AML check,Check application form completeness,Clerk-000001,2023-04-20 12:32:40.106939963+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[111],2023-04-20 12:32:40.106939963+00:00
8,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 13:48:22.489396391+00:00,8,2,Clerk-000003|Clerk-000007,2,2,0.0056629999999999875,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[112, 113]",2023-04-20 13:48:22.489396391+00:00
7,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-20 14:01:47.036781148+00:00,4,2,Loan Officer-000004|Loan Officer-000003,2,2,0.217949,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[114, 115]",2023-04-20 14:01:47.036781148+00:00
4,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 11:51:57.053021906+00:00,2,1,Senior Officer-000002,1,1,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,[116],2023-04-20 11:51:57.053021906+00:00
6,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 12:19:10.772502616+00:00,8,2,Clerk-000003|Clerk-000005,2,2,0.027586,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[117, 118]",2023-04-20 12:19:10.772502616+00:00
9,Appraise property,AML check,AML Investigator-000001,2023-04-20 12:53:37.415467592+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000002,false,highest_valid_agent_bid,"[119, 120]",2023-04-20 12:53:37.415467592+00:00
7,Approve loan offer,Design loan offer,Loan Officer-000004,2023-04-20 14:02:05.734992434+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[121, 122]",2023-04-20 14:02:05.734992434+00:00
8,Check credit history,Check application form completeness,Clerk-000007,2023-04-20 14:28:17.960356816+00:00,8,2,Clerk-000003|Clerk-000002,2,2,0.373275,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[123, 124]",2023-04-20 14:28:17.960356816+00:00
4,Approve application,Approve loan offer,Senior Officer-000002,2023-04-20 12:11:57.053021906+00:00,8,2,Clerk-000003|Clerk-000004,2,2,0.370787,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[125, 126]",2023-04-20 12:11:57.053021906+00:00
7,Approve application,Approve loan offer,Senior Officer-000001,2023-04-20 14:22:05.734992434+00:00,8,2,Clerk-000003|Clerk-000008,2,2,0.370787,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[127, 128]",2023-04-20 14:22:05.734992434+00:00
8,AML check,Check credit history,Clerk-000002,2023-04-20 14:44:17.358031046+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[129, 130]",2023-04-20 14:44:17.358031046+00:00
9,Check credit history,Appraise property,Appraiser-000002,2023-04-20 12:56:38.366483521+00:00,8,2,Clerk-000003|Clerk-000005,2,2,0.012547000000000003,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[131, 132]",2023-04-20 12:56:38.366483521+00:00
8,Appraise property,AML check,AML Investigator-000002,2023-04-20 14:48:55.894492351+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[133, 134]",2023-04-20 14:48:55.894492351+00:00
9,Assess loan risk,Check credit history,Clerk-000005,2023-04-20 13:29:19.310554202+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.235257,Loan Officer-000003,Loan Officer-000001,false,highest_valid_agent_bid,"[135, 136]",2023-04-20 13:29:19.310554202+00:00
8,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 14:49:25.925533969+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.24655,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[137, 138]",2023-04-20 14:49:25.925533969+00:00
9,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 13:49:19.310554202+00:00,8,2,Clerk-000003|Clerk-000001,2,2,0.381459,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[139, 140]",2023-04-20 13:49:19.310554202+00:00
8,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-21 07:09:25.925533969+00:00,4,2,Loan Officer-000003|Loan Officer-000004,2,2,0.517949,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[141, 142]",2023-04-21 07:09:25.925533969+00:00
8,Approve loan offer,Design loan offer,Loan Officer-000004,2023-04-21 07:09:42.740330659+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.30000000000000004,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[143, 144]",2023-04-21 07:09:42.740330659+00:00
8,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-21 07:29:42.740330659+00:00,8,2,Clerk-000003|Clerk-000004,2,2,0.024137999999999993,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[145, 146]",2023-04-21 07:29:42.740330659+00:00
