case_id,activity,resource,start_time,end_time
4,Appraise property,Appraiser-000002,2023-04-20 12:03:55.826414+00:00,2023-04-20 13:12:02.502722+00:00
2,AML check,AML Investigator-000002,2023-04-20 12:05:21.741040+00:00,2023-04-20 12:33:04.279891+00:00
1,Design loan offer,Loan Officer-000002,2023-04-20 14:48:41.767748+00:00,2023-04-20 14:52:32.955002+00:00
3,AML check,AML Investigator-000001,2023-04-21 08:09:13.225465+00:00,2023-04-21 08:48:40.843845+00:00
5,Applicant completes form,Applicant-000001,2023-04-20 10:51:33.365886+00:00,2023-04-20 11:51:33.365886+00:00
6,AML check,AML Investigator-000001,2023-04-20 11:33:35.193053+00:00,2023-04-20 11:35:56.498818+00:00
2,Appraise property,Appraiser-000001,2023-04-20 12:33:04.279891+00:00,2023-04-20 12:50:29.164181+00:00
4,AML check,AML Investigator-000002,2023-04-20 13:12:02.502722+00:00,2023-04-20 13:13:25.767717+00:00
1,Approve loan offer,Senior Officer-000002,2023-04-20 14:52:32.955002+00:00,2023-04-21 07:12:32.955002+00:00
3,Assess loan risk,Loan Officer-000001,2023-04-21 08:48:40.843845+00:00,2023-04-21 09:08:40.843845+00:00
7,Check application form completeness,Clerk-000004,2023-04-20 11:30:00+00:00,2023-04-20 11:41:18.050903+00:00
6,Check credit history,Clerk-000006,2023-04-20 11:35:56.498818+00:00,2023-04-20 12:05:50.543763+00:00
5,Check application form completeness,Clerk-000008,2023-04-20 11:51:33.365886+00:00,2023-04-20 11:59:32.580635+00:00
8,Check application form completeness,Clerk-000004,2023-04-20 12:00:00+00:00,2023-04-20 13:08:47.654516+00:00
2,Assess loan risk,Loan Officer-000003,2023-04-20 12:50:29.164181+00:00,2023-04-20 13:10:29.164181+00:00
4,Assess loan risk,Loan Officer-000003,2023-04-20 13:13:25.767717+00:00,2023-04-20 13:33:25.767717+00:00
1,Cancel application,Clerk-000002,2023-04-21 07:12:32.955002+00:00,2023-04-21 07:17:32.955002+00:00
3,Design loan offer,Loan Officer-000002,2023-04-21 09:08:40.843845+00:00,2023-04-21 09:08:42.393644+00:00
7,AML check,AML Investigator-000001,2023-04-20 11:41:18.050903+00:00,2023-04-20 12:02:32.669634+00:00
5,Return application back to applicant,Clerk-000008,2023-04-20 11:59:32.580635+00:00,2023-04-20 12:04:32.580635+00:00
6,Appraise property,Appraiser-000001,2023-04-20 12:05:50.543763+00:00,2023-04-20 12:28:49.615932+00:00
9,Check application form completeness,Clerk-000007,2023-04-20 12:30:00+00:00,2023-04-20 13:22:57.095118+00:00
8,Check credit history,Clerk-000003,2023-04-20 13:08:47.654516+00:00,2023-04-20 13:12:55.785852+00:00
2,Reject application,Clerk-000004,2023-04-20 13:10:29.164181+00:00,2023-04-20 13:20:29.164181+00:00
4,Reject application,Clerk-000003,2023-04-20 13:33:25.767717+00:00,2023-04-20 13:43:25.767717+00:00
7,Appraise property,Appraiser-000001,2023-04-20 12:02:32.669634+00:00,2023-04-20 12:03:44.769804+00:00
5,Applicant completes form,Applicant-000001,2023-04-20 12:04:32.580635+00:00,2023-04-20 13:04:32.580635+00:00
6,Assess loan risk,Loan Officer-000004,2023-04-20 12:28:49.615932+00:00,2023-04-20 12:48:49.615932+00:00
8,Appraise property,Appraiser-000002,2023-04-20 13:12:55.785852+00:00,2023-04-20 13:34:40.447813+00:00
7,Check credit history,Clerk-000002,2023-04-20 12:03:44.769804+00:00,2023-04-20 12:42:18.545521+00:00
6,Design loan offer,Loan Officer-000004,2023-04-20 12:48:49.615932+00:00,2023-04-20 13:15:14.429309+00:00
5,Check application form completeness,Clerk-000006,2023-04-20 13:04:32.580635+00:00,2023-04-20 13:08:15.539512+00:00
9,Check credit history,Clerk-000007,2023-04-20 13:22:57.095118+00:00,2023-04-20 13:55:13.130485+00:00
8,AML check,AML Investigator-000002,2023-04-20 13:34:40.447813+00:00,2023-04-20 13:35:04.531655+00:00
3,Approve loan offer,Senior Officer-000001,2023-04-21 09:08:42.393644+00:00,2023-04-21 09:28:42.393644+00:00
7,Assess loan risk,Loan Officer-000001,2023-04-20 12:42:18.545521+00:00,2023-04-20 13:02:18.545521+00:00
5,Check credit history,Clerk-000002,2023-04-20 13:08:15.539512+00:00,2023-04-20 13:25:30.551943+00:00
6,Approve loan offer,Senior Officer-000002,2023-04-20 13:15:14.429309+00:00,2023-04-20 13:35:14.429309+00:00
8,Assess loan risk,Loan Officer-000001,2023-04-20 13:35:04.531655+00:00,2023-04-20 13:55:04.531655+00:00
9,Appraise property,Appraiser-000002,2023-04-20 13:55:13.130485+00:00,2023-04-20 14:20:18.800563+00:00
3,Cancel application,Clerk-000007,2023-04-21 09:28:42.393644+00:00,2023-04-21 09:33:42.393644+00:00
7,Reject application,Clerk-000008,2023-04-20 13:02:18.545521+00:00,2023-04-20 13:12:18.545521+00:00
6,Approve application,Clerk-000002,2023-04-20 13:35:14.429309+00:00,2023-04-20 13:40:14.429309+00:00
8,Design loan offer,Loan Officer-000003,2023-04-20 13:55:04.531655+00:00,2023-04-20 13:59:01.513807+00:00
9,AML check,AML Investigator-000002,2023-04-20 14:20:18.800563+00:00,2023-04-21 07:26:17.303377+00:00
9,Assess loan risk,Loan Officer-000004,2023-04-21 07:26:17.303377+00:00,2023-04-21 07:46:17.303377+00:00
5,Appraise property,Appraiser-000002,2023-04-20 13:34:40.447813+00:00,2023-04-20 13:45:59.998733+00:00
8,Approve loan offer,Senior Officer-000002,2023-04-20 13:59:01.513807+00:00,2023-04-20 14:19:01.513807+00:00
9,Reject application,Clerk-000003,2023-04-21 07:46:17.303377+00:00,2023-04-21 07:56:17.303377+00:00
5,AML check,AML Investigator-000001,2023-04-20 13:45:59.998733+00:00,2023-04-20 14:47:13.259441+00:00
8,Cancel application,Clerk-000004,2023-04-20 14:19:01.513807+00:00,2023-04-20 14:24:01.513807+00:00
5,Assess loan risk,Loan Officer-000001,2023-04-20 14:47:13.259441+00:00,2023-04-21 07:07:13.259441+00:00
5,Reject application,Clerk-000004,2023-04-21 07:07:13.259441+00:00,2023-04-21 07:17:13.259441+00:00
