case_id,activity,previous_activity,previous_resource,decision_timestamp,candidate_count,shortlist_count,shortlist_resources,valid_bid_count,accepted_bid_count,bid_score_range,proposed_resource,executed_resource,proposal_accepted,selection_rule,bid_indices,execution_timestamp
2,AML check,Appraise property,Appraiser-000002,2023-04-20 09:41:47.464661160+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[21],2023-04-20 09:41:47.464661160+00:00
4,Check application form completeness,,,2023-04-20 10:00:00+00:00,6,2,Clerk-000003|Clerk-000008,2,2,0.015106000000000008,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[22, 23]",2023-04-20 10:00:00+00:00
0,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 10:19:37.906160177+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.011292999999999997,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[24, 25]",2023-04-20 10:19:37.906160177+00:00
1,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 08:48:04.241519617+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[26, 27]",2023-04-20 08:48:04.241519617+00:00
3,Appraise property,Check application form completeness,Clerk-000006,2023-04-20 09:41:47.464661160+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[28, 29]",2023-04-20 09:41:47.464661160+00:00
2,Check credit history,AML check,AML Investigator-000001,2023-04-20 09:45:33.928227343+00:00,6,2,Clerk-000003|Clerk-000002,2,2,0.015076000000000006,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[30, 31]",2023-04-20 09:45:33.928227343+00:00
4,Appraise property,Check application form completeness,Clerk-000008,2023-04-20 10:04:44.411815367+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[32],2023-04-20 10:04:44.411815367+00:00
5,Check application form completeness,,,2023-04-20 10:30:00+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.007553000000000004,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[33, 34]",2023-04-20 10:30:00+00:00
0,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 10:39:37.906160177+00:00,6,2,Clerk-000003|Clerk-000004,2,2,0.335443,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[35, 36]",2023-04-20 10:39:37.906160177+00:00
1,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 09:08:04.241519617+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.036324999999999996,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[37, 38]",2023-04-20 09:08:04.241519617+00:00
2,Assess loan risk,Check credit history,Clerk-000002,2023-04-20 09:47:38.471631597+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[39, 40]",2023-04-20 09:47:38.471631597+00:00
3,Check credit history,Appraise property,Appraiser-000001,2023-04-20 10:06:08.428679380+00:00,6,2,Clerk-000003|Clerk-000002,2,2,0.33082100000000003,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[41, 42]",2023-04-20 10:06:08.428679380+00:00
5,Return application back to applicant,Check application form completeness,Clerk-000007,2023-04-20 11:07:30.395846203+00:00,6,2,Clerk-000003|Clerk-000006,2,2,0.34507,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[43, 44]",2023-04-20 11:07:30.395846203+00:00
1,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 09:13:54.839044770+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[45, 46]",2023-04-20 09:13:54.839044770+00:00
2,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 10:07:38.471631597+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.036324999999999996,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[47, 48]",2023-04-20 10:07:38.471631597+00:00
3,AML check,Check credit history,Clerk-000002,2023-04-20 10:29:07.205662126+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[49, 50]",2023-04-20 10:29:07.205662126+00:00
6,Check application form completeness,,,2023-04-20 11:00:00+00:00,6,2,Clerk-000003|Clerk-000008,2,2,0.015106000000000008,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[51, 52]",2023-04-20 11:00:00+00:00
4,AML check,Appraise property,Appraiser-000002,2023-04-20 11:03:50.756040007+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[53, 54]",2023-04-20 11:03:50.756040007+00:00
5,Applicant completes form,Return application back to applicant,Clerk-000006,2023-04-20 11:12:30.395846203+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[55],2023-04-20 11:12:30.395846203+00:00
1,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 09:33:54.839044770+00:00,6,1,Clerk-000003,1,1,0.0,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,[56],2023-04-20 09:33:54.839044770+00:00
2,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 10:27:34.074077506+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[57, 58]",2023-04-20 10:27:34.074077506+00:00
3,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 10:39:31.201611936+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[59, 60]",2023-04-20 10:39:31.201611936+00:00
6,Check credit history,Check application form completeness,Clerk-000008,2023-04-20 11:14:36.478223546+00:00,6,2,Clerk-000003|Clerk-000004,2,2,0.013400999999999996,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[61, 62]",2023-04-20 11:14:36.478223546+00:00
4,Check credit history,AML check,AML Investigator-000002,2023-04-20 11:26:59.486400200+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.005025000000000002,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[63, 64]",2023-04-20 11:26:59.486400200+00:00
7,Check application form completeness,,,2023-04-20 11:30:00+00:00,6,2,Clerk-000007|Clerk-000006,2,2,0.010574,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[65, 66]",2023-04-20 11:30:00+00:00
5,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 12:12:30.395846203+00:00,6,2,Clerk-000007|Clerk-000008,2,2,0.007553000000000004,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[67, 68]",2023-04-20 12:12:30.395846203+00:00
3,Reject application,Assess loan risk,Loan Officer-000004,2023-04-20 10:59:31.201611936+00:00,6,1,Clerk-000002,1,1,0.0,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,[69],2023-04-20 10:59:31.201611936+00:00
7,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 11:45:21.389040215+00:00,6,2,Clerk-000007|Clerk-000002,2,2,0.335846,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[70, 71]",2023-04-20 11:45:21.389040215+00:00
6,AML check,Check credit history,Clerk-000004,2023-04-20 11:49:59.546572603+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[72, 73]",2023-04-20 11:49:59.546572603+00:00
8,Check application form completeness,,,2023-04-20 12:00:00+00:00,6,2,Clerk-000007|Clerk-000004,2,2,0.326284,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[74, 75]",2023-04-20 12:00:00+00:00
5,Check credit history,Check application form completeness,Clerk-000008,2023-04-20 12:13:53.871688789+00:00,6,2,Clerk-000007|Clerk-000006,2,2,0.335846,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[76, 77]",2023-04-20 12:13:53.871688789+00:00
4,Assess loan risk,Check credit history,Clerk-000003,2023-04-20 12:20:46.299614174+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.014743000000000006,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[78, 79]",2023-04-20 12:20:46.299614174+00:00
2,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 10:47:34.074077506+00:00,6,2,Clerk-000007|Clerk-000003,2,2,0.018867999999999996,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[80, 81]",2023-04-20 10:47:34.074077506+00:00
6,Appraise property,AML check,AML Investigator-000002,2023-04-20 12:27:19.146850666+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[82, 83]",2023-04-20 12:27:19.146850666+00:00
9,Check application form completeness,,,2023-04-20 12:30:00+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.007553000000000004,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[84, 85]",2023-04-20 12:30:00+00:00
8,AML check,Check application form completeness,Clerk-000004,2023-04-20 12:37:54.154483577+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[86, 87]",2023-04-20 12:37:54.154483577+00:00
4,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 12:40:46.299614174+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.254274,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[88, 89]",2023-04-20 12:40:46.299614174+00:00
5,AML check,Check credit history,Clerk-000006,2023-04-20 13:40:20.961922591+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[90, 91]",2023-04-20 13:40:20.961922591+00:00
4,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 12:41:01.224217358+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[92, 93]",2023-04-20 12:41:01.224217358+00:00
8,Appraise property,AML check,AML Investigator-000002,2023-04-20 12:48:23.507071484+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[94],2023-04-20 12:48:23.507071484+00:00
9,Appraise property,Check application form completeness,Clerk-000007,2023-04-20 13:01:18.933563442+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,,,highest_valid_agent_bid,"[95, 96]",
5,Appraise property,AML check,AML Investigator-000002,2023-04-20 14:09:20.342871786+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[97],2023-04-20 14:09:20.342871786+00:00
6,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 14:17:35.515087889+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.014743000000000006,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[98, 99]",2023-04-20 14:17:35.515087889+00:00
7,Appraise property,Check credit history,Clerk-000002,2023-04-20 11:56:41.146860627+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000002,false,highest_valid_agent_bid,"[100, 101]",2023-04-20 11:56:41.146860627+00:00
4,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 13:01:01.224217358+00:00,6,2,Clerk-000003|Clerk-000004,2,2,0.34434,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[102, 103]",2023-04-20 13:01:01.224217358+00:00
8,Check credit history,Appraise property,Appraiser-000002,2023-04-20 13:23:47.265442400+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.005025000000000002,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[104, 105]",2023-04-20 13:23:47.265442400+00:00
9,Return application back to applicant,Check application form completeness,Clerk-000007,2023-04-20 13:23:47.265442400+00:00,6,2,Clerk-000007|Clerk-000008,2,2,0.274648,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[106, 107]",2023-04-20 13:23:47.265442400+00:00
5,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 14:28:40.223906827+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.0034500000000000086,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[108, 109]",2023-04-20 14:28:40.223906827+00:00
6,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 14:37:35.515087889+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.0,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[110, 111]",2023-04-20 14:37:35.515087889+00:00
7,AML check,Appraise property,Appraiser-000002,2023-04-20 11:59:26.068968036+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[112],2023-04-20 11:59:26.068968036+00:00
9,Applicant completes form,Return application back to applicant,Clerk-000008,2023-04-20 13:28:47.265442400+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[113],2023-04-20 13:28:47.265442400+00:00
7,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 12:36:08.908893643+00:00,4,1,Loan Officer-000002,1,1,0.0,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,[114],2023-04-20 12:36:08.908893643+00:00
8,Assess loan risk,Check credit history,Clerk-000003,2023-04-20 13:26:13.353484420+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.25,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[115, 116]",2023-04-20 13:26:13.353484420+00:00
9,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 14:28:47.265442400+00:00,6,2,Clerk-000007|Clerk-000006,2,2,0.010574,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[117, 118]",2023-04-20 14:28:47.265442400+00:00
5,Reject application,Assess loan risk,Loan Officer-000004,2023-04-20 14:48:40.223906827+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.335443,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[119, 120]",2023-04-20 14:48:40.223906827+00:00
7,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-20 12:56:08.908893643+00:00,4,1,Loan Officer-000002,1,1,0.0,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,[121],2023-04-20 12:56:08.908893643+00:00
8,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 13:46:13.353484420+00:00,6,2,Clerk-000008|Clerk-000004,2,2,0.0,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[122, 123]",2023-04-20 13:46:13.353484420+00:00
9,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 14:47:01.725834412+00:00,6,2,Clerk-000002|Clerk-000004,2,2,0.0016750000000000098,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[124, 125]",2023-04-20 14:47:01.725834412+00:00
7,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 13:15:13.542417304+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.30000000000000004,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[126, 127]",2023-04-20 13:15:13.542417304+00:00
7,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 13:35:13.542417304+00:00,6,1,Clerk-000004,1,1,0.0,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,[128],2023-04-20 13:35:13.542417304+00:00
9,Appraise property,Check credit history,Clerk-000002,2023-04-20 15:19:37.604663562+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.01631200000000005,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[129, 130]",2023-04-20 15:19:37.604663562+00:00
9,AML check,Appraise property,Appraiser-000001,2023-04-21 07:13:22.412820172+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.01631200000000005,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[131, 132]",2023-04-21 07:13:22.412820172+00:00
9,Assess loan risk,AML check,AML Investigator-000002,2023-04-21 07:15:03.696108751+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.014743000000000006,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[133, 134]",2023-04-21 07:15:03.696108751+00:00
9,Reject application,Assess loan risk,Loan Officer-000001,2023-04-21 07:35:03.696108751+00:00,6,2,Clerk-000003|Clerk-000007,2,2,0.335443,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[135, 136]",2023-04-21 07:35:03.696108751+00:00
