case_id,activity,resource,start_time,end_time
4,Appraise property,Appraiser-000001,2023-04-20 12:03:55.826414+00:00,2023-04-20 13:03:13.354624+00:00
2,Appraise property,Appraiser-000002,2023-04-20 12:06:58.693374+00:00,2023-04-20 12:34:29.494220+00:00
3,Appraise property,Appraiser-000001,2023-04-20 14:11:04.144957+00:00,2023-04-20 14:45:56.140689+00:00
1,Design loan offer,Loan Officer-000003,2023-04-20 14:38:09.240133+00:00,2023-04-20 14:48:28.454121+00:00
5,Applicant completes form,Applicant-000001,2023-04-20 10:51:33.365886+00:00,2023-04-20 11:51:33.365886+00:00
6,AML check,AML Investigator-000001,2023-04-20 11:17:17.620444+00:00,2023-04-20 11:42:46.282514+00:00
2,AML check,AML Investigator-000001,2023-04-20 12:34:29.494220+00:00,2023-04-20 12:36:50.799985+00:00
4,AML check,AML Investigator-000001,2023-04-20 13:03:13.354624+00:00,2023-04-20 13:34:03.349130+00:00
3,Assess loan risk,Loan Officer-000001,2023-04-20 14:45:56.140689+00:00,2023-04-21 07:05:56.140689+00:00
1,Approve loan offer,Senior Officer-000001,2023-04-20 14:48:28.454121+00:00,2023-04-21 07:08:28.454121+00:00
7,Check application form completeness,Clerk-000008,2023-04-20 11:30:00+00:00,2023-04-20 11:40:05.852410+00:00
6,Check credit history,Clerk-000007,2023-04-20 11:42:46.282514+00:00,2023-04-20 12:05:35.847229+00:00
5,Check application form completeness,Clerk-000008,2023-04-20 11:51:33.365886+00:00,2023-04-20 11:59:32.580635+00:00
8,Check application form completeness,Clerk-000008,2023-04-20 12:00:00+00:00,2023-04-20 13:02:42.853415+00:00
2,Assess loan risk,Loan Officer-000002,2023-04-20 12:36:50.799985+00:00,2023-04-20 12:56:50.799985+00:00
4,Assess loan risk,Loan Officer-000002,2023-04-20 13:34:03.349130+00:00,2023-04-20 13:54:03.349130+00:00
3,Reject application,Clerk-000004,2023-04-21 07:05:56.140689+00:00,2023-04-21 07:15:56.140689+00:00
1,Approve application,Clerk-000002,2023-04-21 07:08:28.454121+00:00,2023-04-21 07:13:28.454121+00:00
7,Return application back to applicant,Clerk-000003,2023-04-20 11:40:05.852410+00:00,2023-04-20 11:45:05.852410+00:00
5,Return application back to applicant,Clerk-000003,2023-04-20 11:59:32.580635+00:00,2023-04-20 12:04:32.580635+00:00
9,Check application form completeness,Clerk-000006,2023-04-20 12:30:00+00:00,2023-04-20 12:43:33.179515+00:00
2,Design loan offer,Loan Officer-000003,2023-04-20 12:56:50.799985+00:00,2023-04-20 13:05:22.033356+00:00
8,AML check,AML Investigator-000002,2023-04-20 13:02:42.853415+00:00,2023-04-20 13:22:24.059240+00:00
4,Reject application,Clerk-000007,2023-04-20 13:54:03.349130+00:00,2023-04-20 14:04:03.349130+00:00
5,Applicant completes form,Applicant-000001,2023-04-20 12:04:32.580635+00:00,2023-04-20 13:04:32.580635+00:00
6,Appraise property,Appraiser-000002,2023-04-20 12:34:29.494220+00:00,2023-04-20 13:51:13.135037+00:00
2,Approve loan offer,Senior Officer-000002,2023-04-20 13:05:22.033356+00:00,2023-04-20 13:25:22.033356+00:00
8,Appraise property,Appraiser-000001,2023-04-20 13:22:24.059240+00:00,2023-04-20 13:56:47.897191+00:00
5,Check application form completeness,Clerk-000003,2023-04-20 13:04:32.580635+00:00,2023-04-20 14:19:58.530071+00:00
2,Approve application,Clerk-000008,2023-04-20 13:25:22.033356+00:00,2023-04-20 13:30:22.033356+00:00
6,Assess loan risk,Loan Officer-000003,2023-04-20 13:51:13.135037+00:00,2023-04-20 14:11:13.135037+00:00
9,Return application back to applicant,Clerk-000008,2023-04-20 13:51:13.135037+00:00,2023-04-20 13:56:13.135037+00:00
8,Check credit history,Clerk-000006,2023-04-20 13:56:47.897191+00:00,2023-04-20 14:45:59.105611+00:00
7,Applicant completes form,Applicant-000001,2023-04-20 13:04:32.580635+00:00,2023-04-20 14:04:32.580635+00:00
6,Design loan offer,Loan Officer-000003,2023-04-20 14:11:13.135037+00:00,2023-04-20 14:23:27.868603+00:00
5,Appraise property,Appraiser-000002,2023-04-20 14:19:58.530071+00:00,2023-04-20 14:53:44.737470+00:00
8,Assess loan risk,Loan Officer-000002,2023-04-20 14:45:59.105611+00:00,2023-04-21 07:05:59.105611+00:00
7,Check application form completeness,Clerk-000008,2023-04-20 14:04:32.580635+00:00,2023-04-20 14:04:50.941781+00:00
6,Approve loan offer,Senior Officer-000002,2023-04-20 14:23:27.868603+00:00,2023-04-20 14:43:27.868603+00:00
5,Check credit history,Clerk-000003,2023-04-20 14:53:44.737470+00:00,2023-04-20 15:11:56.937111+00:00
8,Reject application,Clerk-000006,2023-04-21 07:05:59.105611+00:00,2023-04-21 07:15:59.105611+00:00
9,Applicant completes form,Applicant-000001,2023-04-20 14:04:32.580635+00:00,2023-04-21 07:04:32.580635+00:00
7,Appraise property,Appraiser-000001,2023-04-20 14:04:50.941781+00:00,2023-04-20 14:05:00.538298+00:00
6,Cancel application,Clerk-000007,2023-04-20 14:43:27.868603+00:00,2023-04-20 14:48:27.868603+00:00
5,AML check,AML Investigator-000002,2023-04-20 15:11:56.937111+00:00,2023-04-21 07:21:54.736781+00:00
7,AML check,AML Investigator-000001,2023-04-20 14:05:00.538298+00:00,2023-04-21 07:24:34.177105+00:00
5,Assess loan risk,Loan Officer-000001,2023-04-21 07:21:54.736781+00:00,2023-04-21 07:41:54.736781+00:00
9,Check application form completeness,Clerk-000007,2023-04-21 07:04:32.580635+00:00,2023-04-21 07:29:17.358540+00:00
7,Check credit history,Clerk-000002,2023-04-21 07:24:34.177105+00:00,2023-04-21 07:32:38.409609+00:00
5,Reject application,Clerk-000004,2023-04-21 07:41:54.736781+00:00,2023-04-21 07:51:54.736781+00:00
9,Check credit history,Clerk-000003,2023-04-21 07:29:17.358540+00:00,2023-04-21 07:38:47.727810+00:00
7,Assess loan risk,Loan Officer-000002,2023-04-21 07:32:38.409609+00:00,2023-04-21 07:52:38.409609+00:00
9,AML check,AML Investigator-000002,2023-04-21 07:38:47.727810+00:00,2023-04-21 08:01:04.802649+00:00
7,Design loan offer,Loan Officer-000004,2023-04-21 07:52:38.409609+00:00,2023-04-21 08:14:17.552349+00:00
9,Appraise property,Appraiser-000001,2023-04-21 08:01:04.802649+00:00,2023-04-21 08:48:35.229285+00:00
7,Approve loan offer,Senior Officer-000002,2023-04-21 08:14:17.552349+00:00,2023-04-21 08:34:17.552349+00:00
7,Approve application,Clerk-000004,2023-04-21 08:34:17.552349+00:00,2023-04-21 08:39:17.552349+00:00
9,Assess loan risk,Loan Officer-000001,2023-04-21 08:48:35.229285+00:00,2023-04-21 09:08:35.229285+00:00
9,Reject application,Clerk-000002,2023-04-21 09:08:35.229285+00:00,2023-04-21 09:18:35.229285+00:00
