case_id,activity,previous_activity,previous_resource,decision_timestamp,candidate_count,shortlist_count,shortlist_resources,valid_bid_count,accepted_bid_count,bid_score_range,proposed_resource,executed_resource,proposal_accepted,selection_rule,bid_indices,execution_timestamp
2,Appraise property,Check credit history,Clerk-000004,2023-04-20 09:46:51.035191101+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.04773100000000002,Appraiser-000002,,,highest_valid_agent_bid,"[34, 35]",
4,AML check,Check application form completeness,Clerk-000006,2023-04-20 10:01:44.357427767+00:00,2,1,AML Investigator-000001,1,1,0.0,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,[36],2023-04-20 10:01:44.357427767+00:00
5,Check application form completeness,,,2023-04-20 10:30:00+00:00,6,2,Clerk-000008|Clerk-000007,2,2,0.0049100000000000255,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[37, 38]",2023-04-20 10:30:00+00:00
1,Assess loan risk,Check credit history,Clerk-000004,2023-04-20 11:25:24.422371835+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0016300000000000203,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[39, 40]",2023-04-20 11:25:24.422371835+00:00
0,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 12:41:05.083212852+00:00,6,2,Clerk-000002|Clerk-000007,2,2,0.006131999999999971,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[41, 42]",2023-04-20 12:41:05.083212852+00:00
3,AML check,Appraise property,Appraiser-000001,2023-04-20 09:56:03.208434328+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.010602999999999974,AML Investigator-000002,,,highest_valid_agent_bid,"[43, 44]",
2,Appraise property,Check credit history,Clerk-000004,2023-04-20 09:56:03.208434328+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.04773100000000002,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[45, 46]",2023-04-20 09:56:03.208434328+00:00
4,Check credit history,AML check,AML Investigator-000001,2023-04-20 10:33:07.059165757+00:00,6,2,Clerk-000007|Clerk-000003,2,2,0.055067000000000005,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[47, 48]",2023-04-20 10:33:07.059165757+00:00
5,Check credit history,Check application form completeness,Clerk-000008,2023-04-20 10:36:30.402535352+00:00,6,2,Clerk-000003|Clerk-000006,2,2,0.009799000000000002,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[49, 50]",2023-04-20 10:36:30.402535352+00:00
6,Check application form completeness,,,2023-04-20 11:00:00+00:00,6,2,Clerk-000006|Clerk-000008,2,2,0.0019629999999999925,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[51, 52]",2023-04-20 11:00:00+00:00
1,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 11:45:24.422371835+00:00,4,2,Loan Officer-000002|Loan Officer-000004,2,2,0.176388,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[53, 54]",2023-04-20 11:45:24.422371835+00:00
2,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 10:01:00.166053399+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007339999999999958,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[55, 56]",2023-04-20 10:01:00.166053399+00:00
3,AML check,Appraise property,Appraiser-000001,2023-04-20 10:33:07.059165757+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.010602999999999974,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[57, 58]",2023-04-20 10:33:07.059165757+00:00
4,Appraise property,Check credit history,Clerk-000007,2023-04-20 10:42:50.702321022+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.010602999999999974,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[59, 60]",2023-04-20 10:42:50.702321022+00:00
7,Check application form completeness,,,2023-04-20 11:30:00+00:00,6,2,Clerk-000008|Clerk-000007,2,2,0.004909999999999998,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[61, 62]",2023-04-20 11:30:00+00:00
1,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 11:57:43.484131552+00:00,2,1,Senior Officer-000002,1,1,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,[63],2023-04-20 11:57:43.484131552+00:00
6,Appraise property,Check application form completeness,Clerk-000006,2023-04-20 12:01:58.900446215+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.018564000000000025,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[64, 65]",2023-04-20 12:01:58.900446215+00:00
5,Appraise property,Check credit history,Clerk-000003,2023-04-20 12:28:43.988257842+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[66],2023-04-20 12:28:43.988257842+00:00
2,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 10:21:00.166053399+00:00,6,2,Clerk-000004|Clerk-000007,2,2,0.010970000000000008,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[67, 68]",2023-04-20 10:21:00.166053399+00:00
3,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 10:45:38.446009710+00:00,4,1,Loan Officer-000001,1,1,0.0,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,[69],2023-04-20 10:45:38.446009710+00:00
4,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 11:14:27.182682887+00:00,4,1,Loan Officer-000001,1,1,0.0,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,[70],2023-04-20 11:14:27.182682887+00:00
7,AML check,Check application form completeness,Clerk-000008,2023-04-20 11:36:06.310391443+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.018564000000000025,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[71, 72]",2023-04-20 11:36:06.310391443+00:00
8,Check application form completeness,,,2023-04-20 12:00:00+00:00,6,2,Clerk-000007|Clerk-000008,2,2,0.024257,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[73, 74]",2023-04-20 12:00:00+00:00
1,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 12:17:43.484131552+00:00,6,2,Clerk-000004|Clerk-000007,2,2,0.009197999999999984,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[75, 76]",2023-04-20 12:17:43.484131552+00:00
5,AML check,Appraise property,Appraiser-000001,2023-04-20 12:37:43.411176356+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.010602,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[77, 78]",2023-04-20 12:37:43.411176356+00:00
6,Check credit history,Appraise property,Appraiser-000002,2023-04-20 14:03:53.943325181+00:00,6,2,Clerk-000002|Clerk-000003,2,2,0.038966,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[79, 80]",2023-04-20 14:03:53.943325181+00:00
4,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 11:34:27.182682887+00:00,6,2,Clerk-000008|Clerk-000003,2,2,0.016454999999999997,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[81, 82]",2023-04-20 11:34:27.182682887+00:00
7,Check credit history,AML check,AML Investigator-000001,2023-04-20 11:44:50.980066124+00:00,6,1,Clerk-000008,1,1,0.0,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,[83],2023-04-20 11:44:50.980066124+00:00
8,Check credit history,Check application form completeness,Clerk-000007,2023-04-20 12:06:48.406216941+00:00,6,2,Clerk-000007|Clerk-000006,2,2,0.00653200000000001,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[84, 85]",2023-04-20 12:06:48.406216941+00:00
5,Assess loan risk,AML check,AML Investigator-000002,2023-04-20 12:47:47.219170061+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0016309999999999936,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[86, 87]",2023-04-20 12:47:47.219170061+00:00
6,AML check,Check credit history,Clerk-000002,2023-04-20 14:23:47.696354901+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.00689799999999996,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[88, 89]",2023-04-20 14:23:47.696354901+00:00
3,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 11:05:38.446009710+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.023610999999999993,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[90, 91]",2023-04-20 11:05:38.446009710+00:00
8,AML check,Check credit history,Clerk-000007,2023-04-20 12:27:58.079798871+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.010602,AML Investigator-000002,AML Investigator-000001,false,highest_valid_agent_bid,"[92, 93]",2023-04-20 12:27:58.079798871+00:00
9,Check application form completeness,,,2023-04-20 12:30:00+00:00,6,2,Clerk-000006|Clerk-000003,2,2,0.011781999999999987,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[94, 95]",2023-04-20 12:30:00+00:00
5,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 13:07:47.219170061+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.03472200000000003,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[96, 97]",2023-04-20 13:07:47.219170061+00:00
6,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 14:33:17.081014993+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0016309999999999936,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[98, 99]",2023-04-20 14:33:17.081014993+00:00
3,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 11:10:47.827686198+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[100, 101]",2023-04-20 11:10:47.827686198+00:00
7,Appraise property,Check credit history,Clerk-000008,2023-04-20 12:05:08.577850823+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.00689799999999996,Appraiser-000002,,,highest_valid_agent_bid,"[102, 103]",
9,AML check,Check application form completeness,Clerk-000006,2023-04-20 12:31:49.931612918+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.02226900000000004,AML Investigator-000002,,,highest_valid_agent_bid,"[104, 105]",
8,Appraise property,AML check,AML Investigator-000001,2023-04-20 12:50:41.748149502+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[106],2023-04-20 12:50:41.748149502+00:00
5,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 13:15:44.136074006+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.058333000000000024,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[107, 108]",2023-04-20 13:15:44.136074006+00:00
6,Reject application,Assess loan risk,Loan Officer-000004,2023-04-20 14:53:17.081014993+00:00,6,2,Clerk-000003|Clerk-000002,2,2,0.00548499999999999,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[109, 110]",2023-04-20 14:53:17.081014993+00:00
3,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 11:30:47.827686198+00:00,6,2,Clerk-000002|Clerk-000004,2,2,0.014434000000000002,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[111, 112]",2023-04-20 11:30:47.827686198+00:00
7,Appraise property,Check credit history,Clerk-000008,2023-04-20 12:37:43.411176356+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01856399999999997,Appraiser-000002,,,highest_valid_agent_bid,"[113, 114]",
9,AML check,Check application form completeness,Clerk-000006,2023-04-20 12:50:41.748149502+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.02226900000000004,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[115, 116]",2023-04-20 12:50:41.748149502+00:00
8,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 12:51:26.985715032+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.02464700000000003,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[117, 118]",2023-04-20 12:51:26.985715032+00:00
5,Cancel application,Approve loan offer,Senior Officer-000002,2023-04-20 13:35:44.136074006+00:00,6,2,Clerk-000004|Clerk-000002,2,2,0.003066000000000013,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[119, 120]",2023-04-20 13:35:44.136074006+00:00
9,Check credit history,AML check,AML Investigator-000002,2023-04-20 12:59:16.174815663+00:00,6,2,Clerk-000002|Clerk-000007,2,2,0.013065999999999994,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[121, 122]",2023-04-20 12:59:16.174815663+00:00
8,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 13:11:26.985715032+00:00,6,2,Clerk-000007|Clerk-000006,2,2,0.013713000000000003,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[123, 124]",2023-04-20 13:11:26.985715032+00:00
7,Appraise property,Check credit history,Clerk-000008,2023-04-20 12:51:26.985715032+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[125],2023-04-20 12:51:26.985715032+00:00
9,Appraise property,Check credit history,Clerk-000002,2023-04-20 12:59:47.332900175+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.026897999999999977,Appraiser-000002,,,highest_valid_agent_bid,"[126, 127]",
7,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 13:03:35.635886839+00:00,4,1,Loan Officer-000001,1,1,0.0,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,[128],2023-04-20 13:03:35.635886839+00:00
9,Appraise property,Check credit history,Clerk-000002,2023-04-20 13:03:35.635886839+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[129],2023-04-20 13:03:35.635886839+00:00
7,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 13:23:35.635886839+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.005556000000000005,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[130, 131]",2023-04-20 13:23:35.635886839+00:00
9,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 13:25:35.740722198+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.007146999999999987,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[132, 133]",2023-04-20 13:25:35.740722198+00:00
7,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 13:33:49.753353629+00:00,2,1,Senior Officer-000001,1,1,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,[134],2023-04-20 13:33:49.753353629+00:00
9,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 13:45:35.740722198+00:00,6,2,Clerk-000006|Clerk-000008,2,2,0.01850199999999999,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[135, 136]",2023-04-20 13:45:35.740722198+00:00
7,Approve application,Approve loan offer,Senior Officer-000001,2023-04-20 13:53:49.753353629+00:00,6,2,Clerk-000006|Clerk-000002,2,2,0.012408000000000002,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[137, 138]",2023-04-20 13:53:49.753353629+00:00
