case_id,activity,resource,start_time,end_time
8,Approve application,Clerk-000003,2023-04-20 13:43:18.831809+00:00,2023-04-20 13:48:18.831809+00:00
9,Check application form completeness,Clerk-000008,2023-04-20 14:54:19.846334+00:00,2023-04-20 15:02:48.154049+00:00
9,Return application back to applicant,Clerk-000007,2023-04-20 15:02:48.154049+00:00,2023-04-20 15:07:48.154049+00:00
9,Applicant completes form,Applicant-000001,2023-04-20 15:07:48.154049+00:00,2023-04-21 08:00:00.000000+00:00
9,Check application form completeness,Clerk-000003,2023-04-21 08:00:00.000000+00:00,2023-04-21 08:03:56.143112+00:00
9,Check credit history,Clerk-000002,2023-04-21 08:03:56.143112+00:00,2023-04-21 08:28:55.307024+00:00
9,AML check,AML Investigator-000001,2023-04-21 08:28:55.307024+00:00,2023-04-21 09:34:07.677452+00:00
9,Appraise property,Appraiser-000002,2023-04-21 09:34:07.677452+00:00,2023-04-21 09:35:15.107936+00:00
9,Assess loan risk,Loan Officer-000004,2023-04-21 09:35:15.107936+00:00,2023-04-21 09:55:15.107936+00:00
9,Reject application,Clerk-000001,2023-04-21 09:55:15.107936+00:00,2023-04-21 10:05:15.107936+00:00
