case_id,activity,previous_activity,previous_resource,decision_timestamp,candidate_count,shortlist_count,shortlist_resources,valid_bid_count,accepted_bid_count,bid_score_range,proposed_resource,executed_resource,proposal_accepted,selection_rule,bid_indices,execution_timestamp
0,Assess loan risk,Check credit history,Clerk-000005,2023-04-20 11:31:27.098319038+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007340999999999931,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[19, 20]",2023-04-20 11:31:27.098319038+00:00
2,Applicant completes form,Return application back to applicant,Clerk-000003,2023-04-20 09:42:14.260330456+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[21],2023-04-20 09:42:14.260330456+00:00
3,Check credit history,Check application form completeness,Clerk-000007,2023-04-20 09:43:23.830911638+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0008159999999999834,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[22, 23]",2023-04-20 09:43:23.830911638+00:00
4,Check application form completeness,,,2023-04-20 10:00:00+00:00,8,2,Clerk-000004|Clerk-000001,2,2,0.15365299999999998,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[24, 25]",2023-04-20 10:00:00+00:00
1,Check credit history,AML check,AML Investigator-000001,2023-04-20 11:18:19.013098090+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0008159999999999834,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[26, 27]",2023-04-20 11:18:19.013098090+00:00
0,Reject application,Assess loan risk,Loan Officer-000001,2023-04-20 11:51:27.098319038+00:00,8,2,Clerk-000001|Clerk-000008,2,2,0.011854000000000031,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[28, 29]",2023-04-20 11:51:27.098319038+00:00
3,AML check,Check credit history,Clerk-000002,2023-04-20 09:57:03.952386663+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[30],2023-04-20 09:57:03.952386663+00:00
4,Check credit history,Check application form completeness,Clerk-000004,2023-04-20 10:13:41.460818363+00:00,8,2,Clerk-000004|Clerk-000003,2,2,0.006525000000000003,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[31, 32]",2023-04-20 10:13:41.460818363+00:00
5,Check application form completeness,,,2023-04-20 10:30:00+00:00,8,2,Clerk-000006|Clerk-000008,2,2,0.0014720000000000288,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[33, 34]",2023-04-20 10:30:00+00:00
2,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 10:42:14.260330456+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.003679999999999961,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[35, 36]",2023-04-20 10:42:14.260330456+00:00
1,Assess loan risk,Check credit history,Clerk-000002,2023-04-20 11:35:46.595664366+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0016300000000000203,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[37, 38]",2023-04-20 11:35:46.595664366+00:00
3,Appraise property,AML check,AML Investigator-000002,2023-04-20 10:14:16.596574267+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.010602,Appraiser-000001,,,highest_valid_agent_bid,"[39, 40]",
5,AML check,Check application form completeness,Clerk-000006,2023-04-20 10:32:21.265983292+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[41],2023-04-20 10:32:21.265983292+00:00
4,Appraise property,Check credit history,Clerk-000004,2023-04-20 10:36:14.401358409+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[42],2023-04-20 10:36:14.401358409+00:00
6,Check application form completeness,,,2023-04-20 11:00:00+00:00,8,2,Clerk-000007|Clerk-000003,2,2,0.0036810000000000453,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[43, 44]",2023-04-20 11:00:00+00:00
2,Appraise property,Check application form completeness,Clerk-000008,2023-04-20 11:00:50.526493050+00:00,2,1,Appraiser-000001,1,1,0.0,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,[45],2023-04-20 11:00:50.526493050+00:00
1,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 11:55:46.595664366+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.023610999999999938,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[46, 47]",2023-04-20 11:55:46.595664366+00:00
4,AML check,Appraise property,Appraiser-000001,2023-04-20 10:50:33.307755923+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.07689800000000002,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[48, 49]",2023-04-20 10:50:33.307755923+00:00
3,Appraise property,AML check,AML Investigator-000002,2023-04-20 11:05:45.122607684+00:00,2,1,Appraiser-000002,1,1,0.0,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,[50],2023-04-20 11:05:45.122607684+00:00
6,Return application back to applicant,Check application form completeness,Clerk-000007,2023-04-20 11:15:02.989699875+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.020542999999999978,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[51, 52]",2023-04-20 11:15:02.989699875+00:00
7,Check application form completeness,,,2023-04-20 11:30:00+00:00,8,2,Clerk-000006|Clerk-000008,2,2,0.001472000000000001,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[53, 54]",2023-04-20 11:30:00+00:00
5,Check credit history,AML check,AML Investigator-000002,2023-04-20 11:35:09.762079004+00:00,8,2,Clerk-000005|Clerk-000004,2,2,0.05996400000000002,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[55, 56]",2023-04-20 11:35:09.762079004+00:00
1,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 12:16:47.181455601+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[57, 58]",2023-04-20 12:16:47.181455601+00:00
2,AML check,Appraise property,Appraiser-000001,2023-04-20 12:51:09.367511538+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.018564000000000025,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[59, 60]",2023-04-20 12:51:09.367511538+00:00
4,Assess loan risk,AML check,AML Investigator-000001,2023-04-20 10:55:17.602026780+00:00,4,1,Loan Officer-000002,1,1,0.0,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,[61],2023-04-20 10:55:17.602026780+00:00
6,Applicant completes form,Return application back to applicant,Clerk-000003,2023-04-20 11:20:02.989699875+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[62],2023-04-20 11:20:02.989699875+00:00
7,Check credit history,Check application form completeness,Clerk-000006,2023-04-20 11:36:28.230054221+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0008150000000000102,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[63, 64]",2023-04-20 11:36:28.230054221+00:00
8,Check application form completeness,,,2023-04-20 12:00:00+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.00368099999999999,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[65, 66]",2023-04-20 12:00:00+00:00
3,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 12:36:44.507186730+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007339999999999958,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[67, 68]",2023-04-20 12:36:44.507186730+00:00
1,Approve application,Approve loan offer,Senior Officer-000001,2023-04-20 12:36:47.181455601+00:00,8,2,Clerk-000004|Clerk-000003,2,2,0.007304000000000005,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[69, 70]",2023-04-20 12:36:47.181455601+00:00
5,Appraise property,Check credit history,Clerk-000005,2023-04-20 13:01:31.796941412+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.018564000000000025,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[71, 72]",2023-04-20 13:01:31.796941412+00:00
2,Check credit history,AML check,AML Investigator-000001,2023-04-20 13:33:44.105895805+00:00,8,2,Clerk-000005|Clerk-000003,2,2,0.008154999999999996,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[73, 74]",2023-04-20 13:33:44.105895805+00:00
4,Design loan offer,Assess loan risk,Loan Officer-000002,2023-04-20 11:15:17.602026780+00:00,4,1,Loan Officer-000002,1,1,0.0,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,[75],2023-04-20 11:15:17.602026780+00:00
7,AML check,Check credit history,Clerk-000002,2023-04-20 11:46:52.327697883+00:00,2,1,AML Investigator-000002,1,1,0.0,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,[76],2023-04-20 11:46:52.327697883+00:00
6,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 12:20:02.989699875+00:00,8,2,Clerk-000001|Clerk-000007,2,2,0.005152999999999991,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[77, 78]",2023-04-20 12:20:02.989699875+00:00
9,Check application form completeness,,,2023-04-20 12:30:00+00:00,8,2,Clerk-000007|Clerk-000003,2,2,0.00368099999999999,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[79, 80]",2023-04-20 12:30:00+00:00
8,AML check,Check application form completeness,Clerk-000008,2023-04-20 12:34:55.590307073+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.00689799999999996,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[81, 82]",2023-04-20 12:34:55.590307073+00:00
5,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 13:01:53.849027640+00:00,4,2,Loan Officer-000004|Loan Officer-000003,2,2,0.014680000000000026,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[83, 84]",2023-04-20 13:01:53.849027640+00:00
2,Assess loan risk,Check credit history,Clerk-000005,2023-04-20 13:37:39.557861236+00:00,4,2,Loan Officer-000003|Loan Officer-000001,2,2,0.036312999999999984,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[85, 86]",2023-04-20 13:37:39.557861236+00:00
4,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 11:26:57.076351247+00:00,2,1,Senior Officer-000002,1,1,0.0,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,[87],2023-04-20 11:26:57.076351247+00:00
9,Appraise property,Check application form completeness,Clerk-000007,2023-04-20 12:31:56.214052754+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.010602,Appraiser-000001,,,highest_valid_agent_bid,"[88, 89]",
8,Check credit history,AML check,AML Investigator-000001,2023-04-20 12:36:23.749012570+00:00,8,2,Clerk-000003|Clerk-000002,2,2,0.021825999999999984,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[90, 91]",2023-04-20 12:36:23.749012570+00:00
3,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 12:56:44.507186730+00:00,4,2,Loan Officer-000002|Loan Officer-000001,2,2,0.01111200000000001,Loan Officer-000002,Loan Officer-000002,true,highest_valid_agent_bid,"[92, 93]",2023-04-20 12:56:44.507186730+00:00
5,Design loan offer,Assess loan risk,Loan Officer-000004,2023-04-20 13:21:53.849027640+00:00,4,2,Loan Officer-000004|Loan Officer-000001,2,2,0.009723000000000037,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[94, 95]",2023-04-20 13:21:53.849027640+00:00
7,Appraise property,AML check,AML Investigator-000002,2023-04-20 13:36:38.360136174+00:00,2,2,Appraiser-000001|Appraiser-000002,2,2,0.010602,Appraiser-000001,Appraiser-000001,true,highest_valid_agent_bid,"[96, 97]",2023-04-20 13:36:38.360136174+00:00
6,Check credit history,Check application form completeness,Clerk-000001,2023-04-20 13:41:51.151190805+00:00,8,2,Clerk-000005|Clerk-000002,2,2,0.0008149999999999824,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[98, 99]",2023-04-20 13:41:51.151190805+00:00
2,Reject application,Assess loan risk,Loan Officer-000003,2023-04-20 13:57:39.557861236+00:00,8,2,Clerk-000001|Clerk-000008,2,2,0.011854000000000003,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[100, 101]",2023-04-20 13:57:39.557861236+00:00
4,Approve application,Approve loan offer,Senior Officer-000002,2023-04-20 11:46:57.076351247+00:00,8,2,Clerk-000002|Clerk-000006,2,2,0.018257999999999996,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[102, 103]",2023-04-20 11:46:57.076351247+00:00
9,Return application back to applicant,Check application form completeness,Clerk-000007,2023-04-20 12:36:44.507186730+00:00,8,2,Clerk-000006|Clerk-000007,2,2,0.0,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[104, 105]",2023-04-20 12:36:44.507186730+00:00
8,Appraise property,Check credit history,Clerk-000003,2023-04-20 12:40:57.935133344+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.00689799999999996,Appraiser-000002,,,highest_valid_agent_bid,"[106, 107]",
3,Approve loan offer,Design loan offer,Loan Officer-000002,2023-04-20 13:03:18.831809483+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[108, 109]",2023-04-20 13:03:18.831809483+00:00
5,Approve loan offer,Design loan offer,Loan Officer-000004,2023-04-20 13:28:53.649319344+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.058333000000000024,Senior Officer-000002,Senior Officer-000002,true,highest_valid_agent_bid,"[110, 111]",2023-04-20 13:28:53.649319344+00:00
7,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 13:40:25.478112194+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.03650700000000001,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[112, 113]",2023-04-20 13:40:25.478112194+00:00
6,AML check,Check credit history,Clerk-000005,2023-04-20 13:44:21.987131005+00:00,2,2,AML Investigator-000002|AML Investigator-000001,2,2,0.010602,AML Investigator-000002,AML Investigator-000002,true,highest_valid_agent_bid,"[114, 115]",2023-04-20 13:44:21.987131005+00:00
8,Appraise property,Check credit history,Clerk-000003,2023-04-20 12:51:09.367511538+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.00689799999999996,Appraiser-000002,Appraiser-000001,false,highest_valid_agent_bid,"[116, 117]",2023-04-20 12:51:09.367511538+00:00
3,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 13:23:18.831809483+00:00,8,2,Clerk-000004|Clerk-000007,2,2,0.006724000000000008,Clerk-000004,Clerk-000004,true,highest_valid_agent_bid,"[118, 119]",2023-04-20 13:23:18.831809483+00:00
5,Approve application,Approve loan offer,Senior Officer-000002,2023-04-20 13:48:53.649319344+00:00,8,2,Clerk-000008|Clerk-000003,2,2,0.010955999999999994,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[120, 121]",2023-04-20 13:48:53.649319344+00:00
7,Design loan offer,Assess loan risk,Loan Officer-000001,2023-04-20 14:00:25.478112194+00:00,4,2,Loan Officer-000003|Loan Officer-000002,2,2,0.05277799999999999,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[122, 123]",2023-04-20 14:00:25.478112194+00:00
6,Appraise property,AML check,AML Investigator-000002,2023-04-20 14:07:25.081824354+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.01856399999999997,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[124, 125]",2023-04-20 14:07:25.081824354+00:00
9,Applicant completes form,Return application back to applicant,Clerk-000006,2023-04-20 12:41:44.507186730+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[126],2023-04-20 12:41:44.507186730+00:00
8,Assess loan risk,Appraise property,Appraiser-000001,2023-04-20 12:51:48.762633029+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007340000000000013,Loan Officer-000001,Loan Officer-000003,false,highest_valid_agent_bid,"[127, 128]",2023-04-20 12:51:48.762633029+00:00
7,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 14:18:31.411212351+00:00,2,2,Senior Officer-000001|Senior Officer-000002,2,2,0.0,Senior Officer-000001,Senior Officer-000001,true,highest_valid_agent_bid,"[129, 130]",2023-04-20 14:18:31.411212351+00:00
6,Assess loan risk,Appraise property,Appraiser-000002,2023-04-20 14:52:23.475045364+00:00,4,2,Loan Officer-000001|Loan Officer-000004,2,2,0.007340000000000013,Loan Officer-000001,Loan Officer-000001,true,highest_valid_agent_bid,"[131, 132]",2023-04-20 14:52:23.475045364+00:00
8,Design loan offer,Assess loan risk,Loan Officer-000003,2023-04-20 13:11:48.762633029+00:00,4,2,Loan Officer-000002|Loan Officer-000003,2,2,0.0061109999999999776,Loan Officer-000003,Loan Officer-000003,true,highest_valid_agent_bid,"[133, 134]",2023-04-20 13:11:48.762633029+00:00
9,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 13:41:44.507186730+00:00,8,2,Clerk-000007|Clerk-000003,2,2,0.00368099999999999,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[135, 136]",2023-04-20 13:41:44.507186730+00:00
6,Reject application,Assess loan risk,Loan Officer-000001,2023-04-21 07:12:23.475045364+00:00,8,2,Clerk-000003|Clerk-000001,2,2,0.006207999999999991,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[137, 138]",2023-04-21 07:12:23.475045364+00:00
8,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 13:20:22.901198355+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.029167,Senior Officer-000002,,,highest_valid_agent_bid,"[139, 140]",
9,Return application back to applicant,Check application form completeness,Clerk-000007,2023-04-20 13:49:19.846334343+00:00,8,2,Clerk-000003|Clerk-000006,2,2,0.020291000000000003,Clerk-000006,Clerk-000006,true,highest_valid_agent_bid,"[141, 142]",2023-04-20 13:49:19.846334343+00:00
7,Cancel application,Approve loan offer,Senior Officer-000001,2023-04-20 14:38:31.411212351+00:00,8,2,Clerk-000003|Clerk-000005,2,2,0.0004310000000000147,Clerk-000005,Clerk-000005,true,highest_valid_agent_bid,"[143, 144]",2023-04-20 14:38:31.411212351+00:00
8,Approve loan offer,Design loan offer,Loan Officer-000003,2023-04-20 13:23:18.831809483+00:00,2,2,Senior Officer-000002|Senior Officer-000001,2,2,0.029167,Senior Officer-000002,Senior Officer-000001,false,highest_valid_agent_bid,"[145, 146]",2023-04-20 13:23:18.831809483+00:00
9,Applicant completes form,Return application back to applicant,Clerk-000006,2023-04-20 13:54:19.846334343+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[147],2023-04-20 13:54:19.846334343+00:00
8,Approve application,Approve loan offer,Senior Officer-000001,2023-04-20 13:43:18.831809483+00:00,8,2,Clerk-000003|Clerk-000002,2,2,0.01019600000000001,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[148, 149]",2023-04-20 13:43:18.831809483+00:00
9,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-20 14:54:19.846334343+00:00,8,2,Clerk-000008|Clerk-000007,2,2,0.0036800000000000166,Clerk-000008,Clerk-000008,true,highest_valid_agent_bid,"[150, 151]",2023-04-20 14:54:19.846334343+00:00
9,Return application back to applicant,Check application form completeness,Clerk-000008,2023-04-20 15:02:48.154049023+00:00,8,2,Clerk-000007|Clerk-000003,2,2,0.03779099999999999,Clerk-000007,Clerk-000007,true,highest_valid_agent_bid,"[152, 153]",2023-04-20 15:02:48.154049023+00:00
9,Applicant completes form,Return application back to applicant,Clerk-000007,2023-04-20 15:07:48.154049023+00:00,1,1,Applicant-000001,1,1,0.0,Applicant-000001,Applicant-000001,true,highest_valid_agent_bid,[154],2023-04-20 15:07:48.154049023+00:00
9,Check application form completeness,Applicant completes form,Applicant-000001,2023-04-21 08:00:00.000000023+00:00,8,2,Clerk-000003|Clerk-000002,2,2,0.005889000000000005,Clerk-000003,Clerk-000003,true,highest_valid_agent_bid,"[155, 156]",2023-04-21 08:00:00.000000023+00:00
9,Check credit history,Check application form completeness,Clerk-000003,2023-04-21 08:03:56.143112355+00:00,8,2,Clerk-000002|Clerk-000004,2,2,0.0008159999999999834,Clerk-000002,Clerk-000002,true,highest_valid_agent_bid,"[157, 158]",2023-04-21 08:03:56.143112355+00:00
9,AML check,Check credit history,Clerk-000002,2023-04-21 08:28:55.307024655+00:00,2,2,AML Investigator-000001|AML Investigator-000002,2,2,0.0010640000000000094,AML Investigator-000001,AML Investigator-000001,true,highest_valid_agent_bid,"[159, 160]",2023-04-21 08:28:55.307024655+00:00
9,Appraise property,AML check,AML Investigator-000001,2023-04-21 09:34:07.677452400+00:00,2,2,Appraiser-000002|Appraiser-000001,2,2,0.0010640000000000094,Appraiser-000002,Appraiser-000002,true,highest_valid_agent_bid,"[161, 162]",2023-04-21 09:34:07.677452400+00:00
9,Assess loan risk,Appraise property,Appraiser-000002,2023-04-21 09:35:15.107936514+00:00,4,2,Loan Officer-000004|Loan Officer-000002,2,2,0.0016309999999999936,Loan Officer-000004,Loan Officer-000004,true,highest_valid_agent_bid,"[163, 164]",2023-04-21 09:35:15.107936514+00:00
9,Reject application,Assess loan risk,Loan Officer-000004,2023-04-21 09:55:15.107936514+00:00,8,2,Clerk-000004|Clerk-000001,2,2,0.004139000000000004,Clerk-000001,Clerk-000001,true,highest_valid_agent_bid,"[165, 166]",2023-04-21 09:55:15.107936514+00:00
