case_id,activity,resource,start_time,end_time
9,Check application form completeness,Clerk-000003,2023-04-20 12:30:00+00:00,2023-04-20 12:35:32.630254+00:00
3,Assess loan risk,Loan Officer-000004,2023-04-20 12:44:14.399860+00:00,2023-04-20 13:04:14.399860+00:00
8,AML check,AML Investigator-000002,2023-04-20 13:09:38.183559+00:00,2023-04-20 13:20:18.140365+00:00
5,Check credit history,Clerk-000007,2023-04-20 13:23:17.746685+00:00,2023-04-20 13:50:46.580142+00:00
6,Assess loan risk,Loan Officer-000001,2023-04-20 13:36:41.508804+00:00,2023-04-20 13:56:41.508804+00:00
7,Appraise property,Appraiser-000002,2023-04-20 11:53:05.888067+00:00,2023-04-20 11:53:41.500493+00:00
3,Design loan offer,Loan Officer-000003,2023-04-20 13:04:14.399860+00:00,2023-04-20 13:27:20.500254+00:00
8,Check credit history,Clerk-000003,2023-04-20 13:20:18.140365+00:00,2023-04-20 13:21:16.969458+00:00
5,Assess loan risk,Loan Officer-000004,2023-04-20 13:50:46.580142+00:00,2023-04-20 14:10:46.580142+00:00
6,Reject application,Clerk-000008,2023-04-20 13:56:41.508804+00:00,2023-04-20 14:06:41.508804+00:00
7,AML check,AML Investigator-000001,2023-04-20 11:53:41.500493+00:00,2023-04-20 12:37:34.596106+00:00
8,Appraise property,Appraiser-000001,2023-04-20 13:21:16.969458+00:00,2023-04-20 13:55:09.356479+00:00
3,Approve loan offer,Senior Officer-000002,2023-04-20 13:27:20.500254+00:00,2023-04-20 13:47:20.500254+00:00
7,Check credit history,Clerk-000004,2023-04-20 12:37:34.596106+00:00,2023-04-20 13:17:13.753519+00:00
3,Cancel application,Clerk-000002,2023-04-20 13:47:20.500254+00:00,2023-04-20 13:52:20.500254+00:00
8,Assess loan risk,Loan Officer-000002,2023-04-20 13:55:09.356479+00:00,2023-04-20 14:15:09.356479+00:00
5,Design loan offer,Loan Officer-000003,2023-04-20 14:10:46.580142+00:00,2023-04-20 14:48:25.262333+00:00
7,Assess loan risk,Loan Officer-000004,2023-04-20 13:17:13.753519+00:00,2023-04-20 13:37:13.753519+00:00
5,Approve loan offer,Senior Officer-000001,2023-04-20 14:48:25.262333+00:00,2023-04-21 07:08:25.262333+00:00
9,Return application back to applicant,Clerk-000006,2023-04-20 13:36:41.508804+00:00,2023-04-20 13:41:41.508804+00:00
7,Reject application,Clerk-000004,2023-04-20 13:37:13.753519+00:00,2023-04-20 13:47:13.753519+00:00
8,Reject application,Clerk-000008,2023-04-20 14:15:09.356479+00:00,2023-04-20 14:25:09.356479+00:00
5,Cancel application,Clerk-000007,2023-04-21 07:08:25.262333+00:00,2023-04-21 07:13:25.262333+00:00
9,Applicant completes form,Applicant-000001,2023-04-20 13:41:41.508804+00:00,2023-04-20 14:41:41.508804+00:00
9,Check application form completeness,Clerk-000006,2023-04-20 14:41:41.508804+00:00,2023-04-20 14:46:21.014138+00:00
9,Check credit history,Clerk-000002,2023-04-20 14:46:21.014138+00:00,2023-04-20 14:56:23.347178+00:00
9,AML check,AML Investigator-000001,2023-04-20 14:56:23.347178+00:00,2023-04-21 07:16:48.715878+00:00
9,Appraise property,Appraiser-000001,2023-04-21 07:16:48.715878+00:00,2023-04-21 08:33:38.442216+00:00
9,Assess loan risk,Loan Officer-000001,2023-04-21 08:33:38.442216+00:00,2023-04-21 08:53:38.442216+00:00
9,Reject application,Clerk-000003,2023-04-21 08:53:38.442216+00:00,2023-04-21 09:03:38.442216+00:00
