case_id,activity,resource,start_time,end_time
S_central_baseline_0002,Cancel application,Clerk-000008,2023-04-23T05:24:48+00:00,2023-04-23T05:29:48+00:00
S_central_baseline_0003,Check application form completeness,Clerk-000001,2023-04-20T09:30:00+00:00,2023-04-20T09:42:12+00:00
S_central_baseline_0003,AML check,AML Investigator-000002,2023-04-20T09:42:12+00:00,2023-04-20T11:09:04+00:00
S_central_baseline_0003,Check credit history,Clerk-000001,2023-04-20T11:09:04+00:00,2023-04-20T12:17:37+00:00
S_central_baseline_0003,Appraise property,Appraiser-000001,2023-04-20T12:17:37+00:00,2023-04-20T12:18:59+00:00
S_central_baseline_0003,Assess loan risk,Loan Officer-000002,2023-04-20T12:18:59+00:00,2023-04-20T12:38:59+00:00
S_central_baseline_0003,Reject application,Clerk-000003,2023-04-20T12:38:59+00:00,2023-04-20T12:48:59+00:00
S_central_baseline_0004,Check application form completeness,Clerk-000001,2023-04-20T10:00:00+00:00,2023-04-20T10:09:42+00:00
S_central_baseline_0004,Check credit history,Clerk-000008,2023-04-20T10:09:42+00:00,2023-04-20T11:03:43+00:00
S_central_baseline_0004,AML check,AML Investigator-000001,2023-04-20T11:03:43+00:00,2023-04-20T11:11:21+00:00
S_central_baseline_0004,Appraise property,Appraiser-000002,2023-04-20T11:11:21+00:00,2023-04-20T11:44:58+00:00
S_central_baseline_0004,Assess loan risk,Loan Officer-000004,2023-04-20T11:44:58+00:00,2023-04-20T12:04:58+00:00
S_central_baseline_0004,Design loan offer,Loan Officer-000003,2023-04-20T12:04:58+00:00,2023-04-20T12:10:05+00:00
S_central_baseline_0004,Approve loan offer,Senior Officer-000001,2023-04-20T12:10:05+00:00,2023-04-20T12:30:05+00:00
S_central_baseline_0004,Cancel application,Clerk-000001,2023-04-20T12:30:05+00:00,2023-04-20T12:35:05+00:00
S_central_baseline_0005,Check application form completeness,Clerk-000003,2023-04-20T10:30:00+00:00,2023-04-20T10:36:19+00:00
S_central_baseline_0005,Check credit history,Clerk-000007,2023-04-20T10:36:19+00:00,2023-04-20T10:39:59+00:00
S_central_baseline_0005,AML check,AML Investigator-000001,2023-04-20T10:39:59+00:00,2023-04-20T11:57:40+00:00
S_central_baseline_0005,Appraise property,Appraiser-000002,2023-04-20T11:57:40+00:00,2023-04-20T12:03:21+00:00
S_central_baseline_0005,Assess loan risk,Loan Officer-000003,2023-04-20T12:03:21+00:00,2023-04-20T12:23:21+00:00
S_central_baseline_0005,Design loan offer,Loan Officer-000001,2023-04-20T12:23:21+00:00,2023-04-20T12:23:35+00:00
S_central_baseline_0005,Approve loan offer,Senior Officer-000002,2023-04-20T12:23:35+00:00,2023-04-20T12:43:35+00:00
S_central_baseline_0005,Approve application,Clerk-000001,2023-04-20T12:43:35+00:00,2023-04-20T12:48:35+00:00
S_central_baseline_0006,Check application form completeness,Clerk-000001,2023-04-20T11:00:00+00:00,2023-04-20T11:29:04+00:00
S_central_baseline_0006,Appraise property,Appraiser-000002,2023-04-20T11:29:04+00:00,2023-04-20T11:42:55+00:00
S_central_baseline_0006,Check credit history,Clerk-000006,2023-04-20T11:42:55+00:00,2023-04-20T11:48:54+00:00
S_central_baseline_0006,AML check,AML Investigator-000002,2023-04-20T11:50:14+00:00,2023-04-20T12:26:57+00:00
S_central_baseline_0006,Assess loan risk,Loan Officer-000004,2023-04-20T12:43:01+00:00,2023-04-20T13:03:01+00:00
S_central_baseline_0006,Reject application,Clerk-000003,2023-04-20T13:03:01+00:00,2023-04-20T13:13:01+00:00
S_central_baseline_0007,Check application form completeness,Clerk-000007,2023-04-20T11:30:00+00:00,2023-04-20T11:39:10+00:00
S_central_baseline_0007,Check credit history,Clerk-000007,2023-04-20T11:39:10+00:00,2023-04-20T12:02:20+00:00
S_central_baseline_0007,Appraise property,Appraiser-000001,2023-04-20T12:02:20+00:00,2023-04-20T12:15:41+00:00
S_central_baseline_0007,AML check,AML Investigator-000002,2023-04-20T12:15:41+00:00,2023-04-20T13:22:26+00:00
S_central_baseline_0007,Assess loan risk,Loan Officer-000001,2023-04-20T14:21:46+00:00,2023-04-20T14:41:46+00:00
S_central_baseline_0007,Design loan offer,Loan Officer-000004,2023-04-20T14:41:46+00:00,2023-04-20T14:55:47+00:00
S_central_baseline_0007,Approve loan offer,Senior Officer-000001,2023-04-20T14:55:47+00:00,2023-04-20T15:15:47+00:00
S_central_baseline_0007,Cancel application,Clerk-000002,2023-04-20T15:15:47+00:00,2023-04-20T15:20:47+00:00
S_central_baseline_0008,Check application form completeness,Clerk-000002,2023-04-20T12:00:00+00:00,2023-04-20T12:20:40+00:00
S_central_baseline_0008,Check credit history,Clerk-000004,2023-04-20T12:20:40+00:00,2023-04-20T12:52:20+00:00
S_central_baseline_0008,Appraise property,Appraiser-000001,2023-04-20T12:52:20+00:00,2023-04-20T13:00:34+00:00
S_central_baseline_0008,AML check,AML Investigator-000002,2023-04-20T13:00:34+00:00,2023-04-21T06:44:28+00:00
S_central_baseline_0008,Assess loan risk,Loan Officer-000001,2023-04-21T07:14:33+00:00,2023-04-21T07:34:33+00:00
S_central_baseline_0008,Design loan offer,Loan Officer-000003,2023-04-21T07:34:33+00:00,2023-04-21T07:39:23+00:00
S_central_baseline_0008,Approve loan offer,Senior Officer-000001,2023-04-21T07:39:23+00:00,2023-04-21T07:59:23+00:00
S_central_baseline_0008,Cancel application,Clerk-000006,2023-04-21T07:59:23+00:00,2023-04-21T08:04:23+00:00
S_central_baseline_0009,Check application form completeness,Clerk-000008,2023-04-20T12:30:00+00:00,2023-04-20T13:47:47+00:00
S_central_baseline_0009,Appraise property,Appraiser-000002,2023-04-20T13:47:47+00:00,2023-04-20T13:50:08+00:00
S_central_baseline_0009,Check credit history,Clerk-000004,2023-04-20T13:50:08+00:00,2023-04-20T14:01:31+00:00
S_central_baseline_0009,AML check,AML Investigator-000001,2023-04-20T14:01:31+00:00,2023-04-20T14:51:45+00:00
S_central_baseline_0009,Assess loan risk,Loan Officer-000004,2023-04-20T15:04:22+00:00,2023-04-23T07:24:22+00:00
S_central_baseline_0009,Design loan offer,Loan Officer-000001,2023-04-23T07:24:22+00:00,2023-04-23T07:50:09+00:00
S_central_baseline_0009,Approve loan offer,Senior Officer-000001,2023-04-23T07:50:09+00:00,2023-04-24T00:10:09+00:00
S_central_baseline_0009,Approve application,Clerk-000008,2023-04-24T00:10:09+00:00,2023-04-24T00:15:09+00:00
S_central_baseline_0010,Check application form completeness,Clerk-000002,2023-04-20T13:00:00+00:00,2023-04-20T13:38:02+00:00
S_central_baseline_0010,Appraise property,Appraiser-000002,2023-04-20T13:38:02+00:00,2023-04-20T13:59:03+00:00
S_central_baseline_0010,Check credit history,Clerk-000001,2023-04-20T13:59:03+00:00,2023-04-20T14:31:30+00:00
S_central_baseline_0010,AML check,AML Investigator-000001,2023-04-20T14:31:30+00:00,2023-04-20T14:36:16+00:00
S_central_baseline_0010,Assess loan risk,Loan Officer-000004,2023-04-20T15:10:34+00:00,2023-04-20T15:30:34+00:00
S_central_baseline_0010,Reject application,Clerk-000003,2023-04-20T15:30:34+00:00,2023-04-20T15:40:34+00:00
S_central_baseline_0011,Check application form completeness,Clerk-000003,2023-04-20T13:30:00+00:00,2023-04-20T13:53:10+00:00
S_central_baseline_0011,Check credit history,Clerk-000003,2023-04-20T13:53:10+00:00,2023-04-20T14:44:18+00:00
S_central_baseline_0011,AML check,AML Investigator-000001,2023-04-20T14:44:18+00:00,2023-04-20T14:45:48+00:00
S_central_baseline_0011,Appraise property,Appraiser-000002,2023-04-20T14:45:48+00:00,2023-04-20T15:15:14+00:00
S_central_baseline_0011,Assess loan risk,Loan Officer-000004,2023-04-20T15:42:12+00:00,2023-04-20T16:02:12+00:00
S_central_baseline_0011,Design loan offer,Loan Officer-000004,2023-04-20T16:02:12+00:00,2023-04-20T16:38:20+00:00
S_central_baseline_0011,Approve loan offer,Senior Officer-000001,2023-04-20T16:38:20+00:00,2023-04-20T16:58:20+00:00
S_central_baseline_0011,Cancel application,Clerk-000006,2023-04-20T16:58:20+00:00,2023-04-20T17:03:20+00:00
S_central_baseline_0012,Check application form completeness,Clerk-000005,2023-04-20T14:00:00+00:00,2023-04-20T14:07:15+00:00
S_central_baseline_0012,Appraise property,Appraiser-000002,2023-04-20T14:07:15+00:00,2023-04-20T14:09:52+00:00
S_central_baseline_0012,Check credit history,Clerk-000003,2023-04-20T14:09:52+00:00,2023-04-20T14:24:28+00:00
S_central_baseline_0012,AML check,AML Investigator-000001,2023-04-20T14:24:28+00:00,2023-04-20T14:27:48+00:00
S_central_baseline_0012,Assess loan risk,Loan Officer-000004,2023-04-20T15:57:02+00:00,2023-04-20T16:17:02+00:00
S_central_baseline_0012,Design loan offer,Loan Officer-000004,2023-04-20T16:17:02+00:00,2023-04-20T16:42:26+00:00
S_central_baseline_0012,Approve loan offer,Senior Officer-000001,2023-04-20T16:42:26+00:00,2023-04-20T17:02:26+00:00
S_central_baseline_0012,Cancel application,Clerk-000006,2023-04-20T17:02:26+00:00,2023-04-20T17:07:26+00:00
S_central_baseline_0013,Check application form completeness,Clerk-000004,2023-04-20T14:30:00+00:00,2023-04-20T14:45:18+00:00
S_central_baseline_0013,Appraise property,Appraiser-000002,2023-04-20T14:45:18+00:00,2023-04-20T15:06:06+00:00
S_central_baseline_0013,Check credit history,Clerk-000007,2023-04-20T15:06:06+00:00,2023-04-20T15:32:14+00:00
S_central_baseline_0013,AML check,AML Investigator-000002,2023-04-20T15:32:14+00:00,2023-04-20T15:37:00+00:00
S_central_baseline_0013,Assess loan risk,Loan Officer-000002,2023-04-20T15:37:00+00:00,2023-04-20T15:57:00+00:00
S_central_baseline_0013,Design loan offer,Loan Officer-000002,2023-04-20T15:57:00+00:00,2023-04-20T16:09:57+00:00
S_central_baseline_0013,Approve loan offer,Senior Officer-000001,2023-04-20T16:09:57+00:00,2023-04-20T16:29:57+00:00
S_central_baseline_0013,Approve application,Clerk-000008,2023-04-20T16:29:57+00:00,2023-04-20T16:34:57+00:00
S_central_baseline_0014,Check application form completeness,Clerk-000004,2023-04-20T15:00:00+00:00,2023-04-20T15:15:03+00:00
S_central_baseline_0014,AML check,AML Investigator-000001,2023-04-20T15:15:03+00:00,2023-04-20T15:27:27+00:00
S_central_baseline_0014,Check credit history,Clerk-000006,2023-04-20T15:27:27+00:00,2023-04-20T15:41:07+00:00
S_central_baseline_0014,Appraise property,Appraiser-000002,2023-04-20T15:41:07+00:00,2023-04-20T17:09:58+00:00
S_central_baseline_0014,Assess loan risk,Loan Officer-000002,2023-04-20T17:09:58+00:00,2023-04-20T17:29:58+00:00
S_central_baseline_0014,Design loan offer,Loan Officer-000004,2023-04-20T17:29:58+00:00,2023-04-20T17:30:03+00:00
S_central_baseline_0014,Approve loan offer,Senior Officer-000002,2023-04-20T17:30:03+00:00,2023-04-20T17:50:03+00:00
S_central_baseline_0014,Approve application,Clerk-000006,2023-04-20T17:50:03+00:00,2023-04-20T17:55:03+00:00
S_central_baseline_0015,Check application form completeness,Clerk-000005,2023-04-20T15:30:00+00:00,2023-04-23T07:42:16+00:00
S_central_baseline_0015,Appraise property,Appraiser-000001,2023-04-23T07:42:16+00:00,2023-04-23T08:01:49+00:00
S_central_baseline_0015,Check credit history,Clerk-000001,2023-04-23T08:01:49+00:00,2023-04-23T08:49:11+00:00
S_central_baseline_0015,AML check,AML Investigator-000002,2023-04-23T08:49:11+00:00,2023-04-23T09:22:50+00:00
S_central_baseline_0015,Assess loan risk,Loan Officer-000004,2023-04-23T09:22:50+00:00,2023-04-23T09:42:50+00:00
S_central_baseline_0015,Design loan offer,Loan Officer-000002,2023-04-23T09:42:50+00:00,2023-04-26T02:02:13+00:00
S_central_baseline_0015,Approve loan offer,Senior Officer-000002,2023-04-26T02:02:13+00:00,2023-04-28T18:22:13+00:00
S_central_baseline_0015,Cancel application,Clerk-000002,2023-04-28T18:22:13+00:00,2023-04-28T18:27:13+00:00
S_central_baseline_0016,Check application form completeness,Clerk-000008,2023-04-20T16:00:00+00:00,2023-04-20T16:12:35+00:00
S_central_baseline_0016,AML check,AML Investigator-000001,2023-04-20T16:12:35+00:00,2023-04-20T16:35:55+00:00
S_central_baseline_0016,Appraise property,Appraiser-000002,2023-04-20T16:35:55+00:00,2023-04-20T17:15:25+00:00
S_central_baseline_0016,Check credit history,Clerk-000004,2023-04-20T17:15:25+00:00,2023-04-20T17:38:18+00:00
S_central_baseline_0016,Assess loan risk,Loan Officer-000002,2023-04-20T17:38:18+00:00,2023-04-20T17:58:18+00:00
S_central_baseline_0016,Design loan offer,Loan Officer-000003,2023-04-20T17:58:18+00:00,2023-04-20T18:00:01+00:00
S_central_baseline_0016,Approve loan offer,Senior Officer-000002,2023-04-20T18:00:01+00:00,2023-04-20T18:20:01+00:00
S_central_baseline_0016,Cancel application,Clerk-000008,2023-04-20T18:20:01+00:00,2023-04-20T18:25:01+00:00
S_central_baseline_0017,Check application form completeness,Clerk-000001,2023-04-20T16:30:00+00:00,2023-04-20T16:45:02+00:00
S_central_baseline_0017,Appraise property,Appraiser-000002,2023-04-20T16:45:02+00:00,2023-04-20T17:04:54+00:00
S_central_baseline_0017,Check credit history,Clerk-000003,2023-04-20T17:04:54+00:00,2023-04-20T17:10:50+00:00
S_central_baseline_0017,AML check,AML Investigator-000001,2023-04-20T17:10:50+00:00,2023-04-20T17:11:08+00:00
S_central_baseline_0017,Assess loan risk,Loan Officer-000004,2023-04-20T17:11:08+00:00,2023-04-21T09:31:08+00:00
S_central_baseline_0017,Design loan offer,Loan Officer-000003,2023-04-21T09:31:08+00:00,2023-04-21T09:47:12+00:00
S_central_baseline_0017,Approve loan offer,Senior Officer-000002,2023-04-21T09:47:12+00:00,2023-04-21T10:07:12+00:00
S_central_baseline_0017,Cancel application,Clerk-000005,2023-04-21T10:07:12+00:00,2023-04-21T10:12:12+00:00
S_central_baseline_0018,Check application form completeness,Clerk-000003,2023-04-20T17:00:00+00:00,2023-04-20T17:01:10+00:00
S_central_baseline_0018,Check credit history,Clerk-000006,2023-04-20T17:01:10+00:00,2023-04-20T17:14:49+00:00
S_central_baseline_0018,Appraise property,Appraiser-000001,2023-04-20T17:14:49+00:00,2023-04-20T17:28:29+00:00
S_central_baseline_0018,AML check,AML Investigator-000002,2023-04-20T17:28:29+00:00,2023-04-20T17:30:38+00:00
S_central_baseline_0018,Assess loan risk,Loan Officer-000003,2023-04-20T18:10:00+00:00,2023-04-20T18:30:00+00:00
S_central_baseline_0018,Reject application,Clerk-000007,2023-04-20T18:30:00+00:00,2023-04-20T18:40:00+00:00
S_central_baseline_0019,Check application form completeness,Clerk-000005,2023-04-20T17:30:00+00:00,2023-04-20T18:02:52+00:00
S_central_baseline_0019,Check credit history,Clerk-000004,2023-04-20T18:02:52+00:00,2023-04-23T10:25:08+00:00
S_central_baseline_0019,Appraise property,Appraiser-000001,2023-04-23T10:25:08+00:00,2023-04-23T10:26:58+00:00
S_central_baseline_0019,AML check,AML Investigator-000001,2023-04-23T10:26:58+00:00,2023-04-23T10:34:02+00:00
S_central_baseline_0019,Assess loan risk,Loan Officer-000001,2023-04-23T10:39:12+00:00,2023-04-23T10:59:12+00:00
S_central_baseline_0019,Reject application,Clerk-000001,2023-04-23T10:59:12+00:00,2023-04-23T11:09:12+00:00
S_central_baseline_0020,Check application form completeness,Clerk-000004,2023-04-20T18:00:00+00:00,2023-04-20T18:02:25+00:00
S_central_baseline_0020,Check credit history,Clerk-000007,2023-04-20T18:02:25+00:00,2023-04-20T18:08:10+00:00
S_central_baseline_0020,AML check,AML Investigator-000002,2023-04-20T18:08:10+00:00,2023-04-20T18:57:25+00:00
S_central_baseline_0020,Appraise property,Appraiser-000002,2023-04-20T18:57:25+00:00,2023-04-20T19:02:55+00:00
S_central_baseline_0020,Assess loan risk,Loan Officer-000003,2023-04-20T19:02:55+00:00,2023-04-20T19:22:55+00:00
S_central_baseline_0020,Design loan offer,Loan Officer-000004,2023-04-20T19:22:55+00:00,2023-04-21T11:40:28+00:00
S_central_baseline_0020,Approve loan offer,Senior Officer-000001,2023-04-21T11:40:28+00:00,2023-04-21T12:00:28+00:00
S_central_baseline_0020,Cancel application,Clerk-000006,2023-04-21T12:00:28+00:00,2023-04-22T04:05:28+00:00
S_central_baseline_0021,Check application form completeness,Clerk-000006,2023-04-20T18:30:00+00:00,2023-04-20T18:36:45+00:00
S_central_baseline_0021,Check credit history,Clerk-000003,2023-04-20T18:36:45+00:00,2023-04-21T11:28:24+00:00
S_central_baseline_0021,AML check,AML Investigator-000001,2023-04-21T11:28:24+00:00,2023-04-21T11:37:46+00:00
S_central_baseline_0021,Appraise property,Appraiser-000002,2023-04-21T11:37:46+00:00,2023-04-21T12:04:37+00:00
S_central_baseline_0021,Assess loan risk,Loan Officer-000004,2023-04-21T12:04:37+00:00,2023-04-21T12:24:37+00:00
S_central_baseline_0021,Design loan offer,Loan Officer-000003,2023-04-21T12:24:37+00:00,2023-04-21T12:38:34+00:00
S_central_baseline_0021,Approve loan offer,Senior Officer-000001,2023-04-21T12:38:34+00:00,2023-04-21T12:58:34+00:00
S_central_baseline_0021,Cancel application,Clerk-000006,2023-04-21T12:58:34+00:00,2023-04-21T13:03:34+00:00
S_central_baseline_0022,Check application form completeness,Clerk-000001,2023-04-20T19:00:00+00:00,2023-04-20T19:13:32+00:00
S_central_baseline_0022,Check credit history,Clerk-000002,2023-04-20T19:13:32+00:00,2023-04-20T20:09:50+00:00
S_central_baseline_0022,Appraise property,Appraiser-000001,2023-04-20T20:43:06+00:00,2023-04-20T21:07:54+00:00
S_central_baseline_0022,AML check,AML Investigator-000001,2023-04-20T21:07:54+00:00,2023-04-20T21:33:31+00:00
S_central_baseline_0022,Assess loan risk,Loan Officer-000004,2023-04-20T21:33:31+00:00,2023-04-20T21:53:31+00:00
S_central_baseline_0022,Design loan offer,Loan Officer-000002,2023-04-20T21:53:31+00:00,2023-04-20T21:57:05+00:00
S_central_baseline_0022,Approve loan offer,Senior Officer-000002,2023-04-20T21:57:05+00:00,2023-04-20T22:17:05+00:00
S_central_baseline_0022,Cancel application,Clerk-000001,2023-04-20T22:17:05+00:00,2023-04-20T22:22:05+00:00
S_central_baseline_0023,Check application form completeness,Clerk-000005,2023-04-20T19:30:00+00:00,2023-04-20T19:40:35+00:00
S_central_baseline_0023,Appraise property,Appraiser-000001,2023-04-20T19:40:35+00:00,2023-04-21T12:53:17+00:00
S_central_baseline_0023,Check credit history,Clerk-000002,2023-04-21T12:53:17+00:00,2023-04-21T13:42:02+00:00
S_central_baseline_0023,AML check,AML Investigator-000002,2023-04-21T13:42:02+00:00,2023-04-21T13:42:03+00:00
S_central_baseline_0023,Assess loan risk,Loan Officer-000004,2023-04-21T13:59:36+00:00,2023-04-21T14:19:36+00:00
S_central_baseline_0023,Reject application,Clerk-000007,2023-04-21T14:19:36+00:00,2023-04-21T14:29:36+00:00
S_central_baseline_0024,Check application form completeness,Clerk-000006,2023-04-20T20:00:00+00:00,2023-04-20T20:14:19+00:00
S_central_baseline_0024,AML check,AML Investigator-000001,2023-04-20T20:14:19+00:00,2023-04-20T20:23:18+00:00
S_central_baseline_0024,Appraise property,Appraiser-000002,2023-04-20T21:42:50+00:00,2023-04-20T22:02:26+00:00
S_central_baseline_0024,Check credit history,Clerk-000006,2023-04-20T22:02:26+00:00,2023-04-20T22:10:53+00:00
S_central_baseline_0024,Assess loan risk,Loan Officer-000004,2023-04-20T22:29:37+00:00,2023-04-20T22:49:37+00:00
S_central_baseline_0024,Design loan offer,Loan Officer-000001,2023-04-20T22:49:37+00:00,2023-04-20T22:58:02+00:00
S_central_baseline_0024,Approve loan offer,Senior Officer-000001,2023-04-20T22:58:02+00:00,2023-04-20T23:18:02+00:00
S_central_baseline_0024,Approve application,Clerk-000003,2023-04-20T23:18:02+00:00,2023-04-20T23:23:02+00:00
S_central_baseline_0025,Check application form completeness,Clerk-000002,2023-04-20T20:30:00+00:00,2023-04-20T20:48:34+00:00
S_central_baseline_0025,Check credit history,Clerk-000005,2023-04-20T20:48:34+00:00,2023-04-20T20:52:20+00:00
S_central_baseline_0025,Appraise property,Appraiser-000001,2023-04-20T20:52:20+00:00,2023-04-20T21:49:14+00:00
S_central_baseline_0025,AML check,AML Investigator-000001,2023-04-20T21:55:16+00:00,2023-04-20T22:06:41+00:00
S_central_baseline_0025,Assess loan risk,Loan Officer-000001,2023-04-21T00:26:25+00:00,2023-04-21T00:46:25+00:00
S_central_baseline_0025,Reject application,Clerk-000004,2023-04-21T00:46:25+00:00,2023-04-21T00:56:25+00:00
S_central_baseline_0026,Check application form completeness,Clerk-000007,2023-04-20T21:00:00+00:00,2023-04-20T21:30:47+00:00
S_central_baseline_0026,AML check,AML Investigator-000001,2023-04-20T21:30:47+00:00,2023-04-20T21:43:57+00:00
S_central_baseline_0026,Check credit history,Clerk-000008,2023-04-20T21:43:57+00:00,2023-04-21T00:26:20+00:00
S_central_baseline_0026,Appraise property,Appraiser-000001,2023-04-21T00:26:20+00:00,2023-04-21T00:28:10+00:00
S_central_baseline_0026,Assess loan risk,Loan Officer-000002,2023-04-21T00:28:10+00:00,2023-04-21T00:48:10+00:00
S_central_baseline_0026,Design loan offer,Loan Officer-000004,2023-04-21T00:48:10+00:00,2023-04-21T00:52:57+00:00
S_central_baseline_0026,Approve loan offer,Senior Officer-000001,2023-04-21T00:52:57+00:00,2023-04-21T01:12:57+00:00
S_central_baseline_0026,Approve application,Clerk-000004,2023-04-21T01:12:57+00:00,2023-04-21T01:17:57+00:00
S_central_baseline_0027,Check application form completeness,Clerk-000007,2023-04-20T21:30:00+00:00,2023-04-20T22:19:13+00:00
S_central_baseline_0027,AML check,AML Investigator-000001,2023-04-20T22:19:13+00:00,2023-04-20T22:19:28+00:00
S_central_baseline_0027,Check credit history,Clerk-000007,2023-04-20T22:19:28+00:00,2023-04-20T22:23:49+00:00
S_central_baseline_0027,Appraise property,Appraiser-000002,2023-04-20T22:23:49+00:00,2023-04-20T23:04:58+00:00
S_central_baseline_0027,Assess loan risk,Loan Officer-000003,2023-04-20T23:04:58+00:00,2023-04-20T23:24:58+00:00
S_central_baseline_0027,Design loan offer,Loan Officer-000001,2023-04-20T23:24:58+00:00,2023-04-20T23:56:26+00:00
S_central_baseline_0027,Approve loan offer,Senior Officer-000002,2023-04-20T23:56:26+00:00,2023-04-21T00:16:26+00:00
S_central_baseline_0027,Cancel application,Clerk-000007,2023-04-21T00:16:26+00:00,2023-04-21T00:21:26+00:00
S_central_baseline_0028,Check application form completeness,Clerk-000003,2023-04-20T22:00:00+00:00,2023-04-21T14:49:50+00:00
S_central_baseline_0028,AML check,AML Investigator-000002,2023-04-21T14:49:50+00:00,2023-04-21T16:21:27+00:00
S_central_baseline_0028,Appraise property,Appraiser-000002,2023-04-21T16:21:27+00:00,2023-04-21T16:52:25+00:00
S_central_baseline_0028,Check credit history,Clerk-000004,2023-04-21T16:52:25+00:00,2023-04-21T16:56:56+00:00
S_central_baseline_0028,Assess loan risk,Loan Officer-000003,2023-04-21T16:56:56+00:00,2023-04-21T17:16:56+00:00
S_central_baseline_0028,Design loan offer,Loan Officer-000001,2023-04-21T17:16:56+00:00,2023-04-21T17:40:59+00:00
S_central_baseline_0028,Approve loan offer,Senior Officer-000001,2023-04-21T17:40:59+00:00,2023-04-21T18:00:59+00:00
S_central_baseline_0028,Cancel application,Clerk-000006,2023-04-21T18:00:59+00:00,2023-04-22T10:05:59+00:00
S_central_baseline_0029,Check application form completeness,Clerk-000002,2023-04-20T22:30:00+00:00,2023-04-20T22:41:33+00:00
S_central_baseline_0029,Check credit history,Clerk-000005,2023-04-20T22:41:33+00:00,2023-04-20T22:50:17+00:00
S_central_baseline_0029,Appraise property,Appraiser-000002,2023-04-20T22:50:17+00:00,2023-04-20T22:51:44+00:00
S_central_baseline_0029,AML check,AML Investigator-000002,2023-04-20T22:51:44+00:00,2023-04-20T23:09:17+00:00
S_central_baseline_0029,Assess loan risk,Loan Officer-000001,2023-04-20T23:23:04+00:00,2023-04-20T23:43:04+00:00
S_central_baseline_0029,Reject application,Clerk-000005,2023-04-20T23:43:04+00:00,2023-04-20T23:53:04+00:00
S_central_baseline_0030,Check application form completeness,Clerk-000001,2023-04-20T23:00:00+00:00,2023-04-21T00:01:44+00:00
S_central_baseline_0030,AML check,AML Investigator-000001,2023-04-21T00:01:44+00:00,2023-04-21T00:19:35+00:00
S_central_baseline_0030,Check credit history,Clerk-000006,2023-04-21T00:19:35+00:00,2023-04-21T01:20:00+00:00
S_central_baseline_0030,Appraise property,Appraiser-000001,2023-04-21T01:20:00+00:00,2023-04-21T01:22:31+00:00
S_central_baseline_0030,Assess loan risk,Loan Officer-000004,2023-04-21T02:35:47+00:00,2023-04-21T02:55:47+00:00
S_central_baseline_0030,Design loan offer,Loan Officer-000001,2023-04-21T02:55:47+00:00,2023-04-21T03:00:02+00:00
