case_id,activity,resource,start_time,end_time
S_llm_agent_proxy_0006,Check application form completeness,Clerk-000001,2023-04-20T11:00:00+00:00,2023-04-20T11:19:56+00:00
S_llm_agent_proxy_0006,Appraise property,Appraiser-000002,2023-04-20T11:19:56+00:00,2023-04-20T11:26:11+00:00
S_llm_agent_proxy_0006,Check credit history,Clerk-000007,2023-04-20T11:26:11+00:00,2023-04-20T11:32:26+00:00
S_llm_agent_proxy_0006,AML check,AML Investigator-000001,2023-04-20T11:32:26+00:00,2023-04-20T12:30:42+00:00
S_llm_agent_proxy_0006,Assess loan risk,Loan Officer-000001,2023-04-20T12:30:42+00:00,2023-04-20T12:50:42+00:00
S_llm_agent_proxy_0006,Reject application,Clerk-000008,2023-04-20T12:50:42+00:00,2023-04-20T13:00:42+00:00
S_llm_agent_proxy_0007,Check application form completeness,Clerk-000004,2023-04-20T11:30:00+00:00,2023-04-21T03:51:01+00:00
S_llm_agent_proxy_0007,Check credit history,Clerk-000005,2023-04-21T03:51:01+00:00,2023-04-21T03:57:33+00:00
S_llm_agent_proxy_0007,Appraise property,Appraiser-000002,2023-04-21T04:11:05+00:00,2023-04-21T04:32:41+00:00
S_llm_agent_proxy_0007,AML check,AML Investigator-000002,2023-04-21T04:32:41+00:00,2023-04-21T23:12:23+00:00
S_llm_agent_proxy_0007,Assess loan risk,Loan Officer-000003,2023-04-21T23:12:23+00:00,2023-04-21T23:32:23+00:00
S_llm_agent_proxy_0007,Design loan offer,Loan Officer-000001,2023-04-21T23:32:23+00:00,2023-04-21T23:36:28+00:00
S_llm_agent_proxy_0007,Approve loan offer,Senior Officer-000002,2023-04-21T23:36:28+00:00,2023-04-21T23:56:28+00:00
S_llm_agent_proxy_0007,Cancel application,Clerk-000001,2023-04-21T23:56:28+00:00,2023-04-22T00:01:28+00:00
S_llm_agent_proxy_0008,Check application form completeness,Clerk-000003,2023-04-20T12:00:00+00:00,2023-04-20T12:01:13+00:00
S_llm_agent_proxy_0008,Check credit history,Clerk-000002,2023-04-20T12:01:13+00:00,2023-04-20T12:09:01+00:00
S_llm_agent_proxy_0008,Appraise property,Appraiser-000001,2023-04-20T12:09:01+00:00,2023-04-20T12:17:15+00:00
S_llm_agent_proxy_0008,AML check,AML Investigator-000002,2023-04-20T12:17:15+00:00,2023-04-21T06:01:09+00:00
S_llm_agent_proxy_0008,Assess loan risk,Loan Officer-000004,2023-04-21T06:31:14+00:00,2023-04-21T06:51:14+00:00
S_llm_agent_proxy_0008,Design loan offer,Loan Officer-000002,2023-04-21T06:51:14+00:00,2023-04-21T06:51:45+00:00
S_llm_agent_proxy_0008,Approve loan offer,Senior Officer-000002,2023-04-21T06:51:45+00:00,2023-04-21T07:11:45+00:00
S_llm_agent_proxy_0008,Cancel application,Clerk-000007,2023-04-21T07:11:45+00:00,2023-04-21T07:16:45+00:00
S_llm_agent_proxy_0009,Check application form completeness,Clerk-000005,2023-04-20T12:30:00+00:00,2023-04-20T12:37:56+00:00
S_llm_agent_proxy_0009,Appraise property,Appraiser-000002,2023-04-20T12:37:56+00:00,2023-04-20T13:03:01+00:00
S_llm_agent_proxy_0009,Check credit history,Clerk-000006,2023-04-20T13:03:01+00:00,2023-04-20T13:07:39+00:00
S_llm_agent_proxy_0009,AML check,AML Investigator-000001,2023-04-20T13:07:39+00:00,2023-04-20T13:14:15+00:00
S_llm_agent_proxy_0009,Assess loan risk,Loan Officer-000004,2023-04-20T13:17:59+00:00,2023-04-20T13:37:59+00:00
S_llm_agent_proxy_0009,Design loan offer,Loan Officer-000001,2023-04-20T13:37:59+00:00,2023-04-20T13:41:27+00:00
S_llm_agent_proxy_0009,Approve loan offer,Senior Officer-000002,2023-04-20T13:41:27+00:00,2023-04-20T14:01:27+00:00
S_llm_agent_proxy_0009,Approve application,Clerk-000002,2023-04-20T14:01:27+00:00,2023-04-20T14:06:27+00:00
S_llm_agent_proxy_0010,Check application form completeness,Clerk-000008,2023-04-20T13:00:00+00:00,2023-04-20T13:23:37+00:00
S_llm_agent_proxy_0010,Appraise property,Appraiser-000001,2023-04-20T13:23:37+00:00,2023-04-20T14:33:13+00:00
S_llm_agent_proxy_0010,Check credit history,Clerk-000005,2023-04-20T14:33:13+00:00,2023-04-20T14:43:25+00:00
S_llm_agent_proxy_0010,AML check,AML Investigator-000002,2023-04-20T14:43:25+00:00,2023-04-20T14:52:28+00:00
S_llm_agent_proxy_0010,Assess loan risk,Loan Officer-000004,2023-04-20T15:26:46+00:00,2023-04-20T15:46:46+00:00
S_llm_agent_proxy_0010,Reject application,Clerk-000002,2023-04-20T15:46:46+00:00,2023-04-20T15:56:46+00:00
S_llm_agent_proxy_0011,Check application form completeness,Clerk-000006,2023-04-20T13:30:00+00:00,2023-04-20T13:53:45+00:00
S_llm_agent_proxy_0011,Check credit history,Clerk-000007,2023-04-20T13:53:45+00:00,2023-04-20T14:10:13+00:00
S_llm_agent_proxy_0011,AML check,AML Investigator-000002,2023-04-20T14:10:13+00:00,2023-04-20T14:15:34+00:00
S_llm_agent_proxy_0011,Appraise property,Appraiser-000002,2023-04-20T14:15:34+00:00,2023-04-20T14:45:00+00:00
S_llm_agent_proxy_0011,Assess loan risk,Loan Officer-000001,2023-04-20T15:11:58+00:00,2023-04-20T15:31:58+00:00
S_llm_agent_proxy_0011,Design loan offer,Loan Officer-000002,2023-04-20T15:31:58+00:00,2023-04-20T15:32:03+00:00
S_llm_agent_proxy_0011,Approve loan offer,Senior Officer-000002,2023-04-20T15:32:03+00:00,2023-04-20T15:52:03+00:00
S_llm_agent_proxy_0011,Cancel application,Clerk-000006,2023-04-20T15:52:03+00:00,2023-04-20T15:57:03+00:00
S_llm_agent_proxy_0012,Check application form completeness,Clerk-000001,2023-04-20T14:00:00+00:00,2023-04-20T15:01:44+00:00
S_llm_agent_proxy_0012,Appraise property,Appraiser-000001,2023-04-20T15:01:44+00:00,2023-04-20T15:18:59+00:00
S_llm_agent_proxy_0012,Check credit history,Clerk-000004,2023-04-20T15:18:59+00:00,2023-04-20T15:20:31+00:00
S_llm_agent_proxy_0012,AML check,AML Investigator-000002,2023-04-20T15:20:31+00:00,2023-04-20T15:44:07+00:00
S_llm_agent_proxy_0012,Assess loan risk,Loan Officer-000003,2023-04-20T17:13:22+00:00,2023-04-20T17:33:22+00:00
S_llm_agent_proxy_0012,Design loan offer,Loan Officer-000001,2023-04-20T17:33:22+00:00,2023-04-20T17:36:30+00:00
S_llm_agent_proxy_0012,Approve loan offer,Senior Officer-000002,2023-04-20T17:36:30+00:00,2023-04-20T17:56:30+00:00
S_llm_agent_proxy_0012,Cancel application,Clerk-000007,2023-04-20T17:56:30+00:00,2023-04-21T10:01:30+00:00
S_llm_agent_proxy_0013,Check application form completeness,Clerk-000002,2023-04-20T14:30:00+00:00,2023-04-20T14:45:23+00:00
S_llm_agent_proxy_0013,Appraise property,Appraiser-000001,2023-04-20T14:45:23+00:00,2023-04-20T15:01:01+00:00
S_llm_agent_proxy_0013,Check credit history,Clerk-000005,2023-04-20T15:01:01+00:00,2023-04-21T07:46:39+00:00
S_llm_agent_proxy_0013,AML check,AML Investigator-000002,2023-04-21T07:46:39+00:00,2023-04-21T07:51:25+00:00
S_llm_agent_proxy_0013,Assess loan risk,Loan Officer-000002,2023-04-21T07:51:25+00:00,2023-04-21T08:11:25+00:00
S_llm_agent_proxy_0013,Design loan offer,Loan Officer-000003,2023-04-21T08:11:25+00:00,2023-04-21T08:19:20+00:00
S_llm_agent_proxy_0013,Approve loan offer,Senior Officer-000001,2023-04-21T08:19:20+00:00,2023-04-21T08:39:20+00:00
S_llm_agent_proxy_0013,Approve application,Clerk-000002,2023-04-21T08:39:20+00:00,2023-04-21T08:44:20+00:00
S_llm_agent_proxy_0014,Check application form completeness,Clerk-000001,2023-04-20T15:00:00+00:00,2023-04-20T15:50:01+00:00
S_llm_agent_proxy_0014,AML check,AML Investigator-000001,2023-04-20T15:50:01+00:00,2023-04-20T16:02:25+00:00
S_llm_agent_proxy_0014,Check credit history,Clerk-000007,2023-04-20T16:02:25+00:00,2023-04-20T16:10:17+00:00
S_llm_agent_proxy_0014,Appraise property,Appraiser-000002,2023-04-20T16:10:17+00:00,2023-04-20T17:39:08+00:00
S_llm_agent_proxy_0014,Assess loan risk,Loan Officer-000001,2023-04-20T17:39:08+00:00,2023-04-20T17:59:08+00:00
S_llm_agent_proxy_0014,Design loan offer,Loan Officer-000002,2023-04-20T17:59:08+00:00,2023-04-20T18:03:34+00:00
S_llm_agent_proxy_0014,Approve loan offer,Senior Officer-000002,2023-04-20T18:03:34+00:00,2023-04-20T18:23:34+00:00
S_llm_agent_proxy_0014,Approve application,Clerk-000002,2023-04-20T18:23:34+00:00,2023-04-20T18:28:34+00:00
S_llm_agent_proxy_0015,Check application form completeness,Clerk-000003,2023-04-20T15:30:00+00:00,2023-04-20T16:06:59+00:00
S_llm_agent_proxy_0015,Appraise property,Appraiser-000001,2023-04-20T16:06:59+00:00,2023-04-20T16:26:31+00:00
S_llm_agent_proxy_0015,Check credit history,Clerk-000005,2023-04-20T16:26:31+00:00,2023-04-20T16:36:00+00:00
S_llm_agent_proxy_0015,AML check,AML Investigator-000001,2023-04-20T16:36:00+00:00,2023-04-20T16:48:36+00:00
S_llm_agent_proxy_0015,Assess loan risk,Loan Officer-000002,2023-04-20T16:48:36+00:00,2023-04-20T17:08:36+00:00
S_llm_agent_proxy_0015,Design loan offer,Loan Officer-000001,2023-04-20T17:08:36+00:00,2023-04-20T17:08:49+00:00
S_llm_agent_proxy_0015,Approve loan offer,Senior Officer-000001,2023-04-20T17:08:49+00:00,2023-04-20T17:28:49+00:00
S_llm_agent_proxy_0015,Cancel application,Clerk-000001,2023-04-20T17:28:49+00:00,2023-04-20T17:33:49+00:00
S_llm_agent_proxy_0016,Check application form completeness,Clerk-000002,2023-04-20T16:00:00+00:00,2023-04-20T16:56:20+00:00
S_llm_agent_proxy_0016,AML check,AML Investigator-000001,2023-04-20T16:56:20+00:00,2023-04-20T17:24:49+00:00
S_llm_agent_proxy_0016,Appraise property,Appraiser-000001,2023-04-20T17:24:49+00:00,2023-04-20T18:17:37+00:00
S_llm_agent_proxy_0016,Check credit history,Clerk-000001,2023-04-20T18:17:37+00:00,2023-04-20T18:31:06+00:00
S_llm_agent_proxy_0016,Assess loan risk,Loan Officer-000003,2023-04-20T18:31:06+00:00,2023-04-20T18:51:06+00:00
S_llm_agent_proxy_0016,Design loan offer,Loan Officer-000002,2023-04-20T18:51:06+00:00,2023-04-20T18:59:13+00:00
S_llm_agent_proxy_0016,Approve loan offer,Senior Officer-000001,2023-04-20T18:59:13+00:00,2023-04-20T19:19:13+00:00
S_llm_agent_proxy_0016,Cancel application,Clerk-000002,2023-04-20T19:19:13+00:00,2023-04-20T19:24:13+00:00
S_llm_agent_proxy_0017,Check application form completeness,Clerk-000003,2023-04-20T16:30:00+00:00,2023-04-20T17:02:58+00:00
S_llm_agent_proxy_0017,Appraise property,Appraiser-000001,2023-04-20T17:02:58+00:00,2023-04-20T17:11:10+00:00
S_llm_agent_proxy_0017,Check credit history,Clerk-000002,2023-04-20T17:11:10+00:00,2023-04-20T17:36:36+00:00
S_llm_agent_proxy_0017,AML check,AML Investigator-000002,2023-04-20T17:36:36+00:00,2023-04-20T18:03:44+00:00
S_llm_agent_proxy_0017,Assess loan risk,Loan Officer-000001,2023-04-20T18:03:44+00:00,2023-04-20T18:23:44+00:00
S_llm_agent_proxy_0017,Design loan offer,Loan Officer-000002,2023-04-20T18:23:44+00:00,2023-04-20T18:30:29+00:00
S_llm_agent_proxy_0017,Approve loan offer,Senior Officer-000001,2023-04-20T18:30:29+00:00,2023-04-20T18:50:29+00:00
S_llm_agent_proxy_0017,Cancel application,Clerk-000003,2023-04-20T18:50:29+00:00,2023-04-20T18:55:29+00:00
S_llm_agent_proxy_0018,Check application form completeness,Clerk-000007,2023-04-20T17:00:00+00:00,2023-04-20T17:19:13+00:00
S_llm_agent_proxy_0018,Check credit history,Clerk-000002,2023-04-20T17:19:13+00:00,2023-04-20T18:38:11+00:00
S_llm_agent_proxy_0018,Appraise property,Appraiser-000002,2023-04-20T18:38:11+00:00,2023-04-20T18:44:36+00:00
S_llm_agent_proxy_0018,AML check,AML Investigator-000002,2023-04-20T18:44:36+00:00,2023-04-20T18:46:44+00:00
S_llm_agent_proxy_0018,Assess loan risk,Loan Officer-000004,2023-04-20T19:26:06+00:00,2023-04-20T19:46:06+00:00
S_llm_agent_proxy_0018,Reject application,Clerk-000002,2023-04-20T19:46:06+00:00,2023-04-20T19:56:06+00:00
S_llm_agent_proxy_0019,Check application form completeness,Clerk-000008,2023-04-20T17:30:00+00:00,2023-04-20T17:31:54+00:00
S_llm_agent_proxy_0019,Check credit history,Clerk-000001,2023-04-20T17:31:54+00:00,2023-04-21T10:09:07+00:00
S_llm_agent_proxy_0019,Appraise property,Appraiser-000002,2023-04-21T10:09:07+00:00,2023-04-21T10:23:06+00:00
S_llm_agent_proxy_0019,AML check,AML Investigator-000001,2023-04-21T10:23:06+00:00,2023-04-21T10:30:10+00:00
S_llm_agent_proxy_0019,Assess loan risk,Loan Officer-000003,2023-04-21T10:35:20+00:00,2023-04-21T10:55:20+00:00
S_llm_agent_proxy_0019,Reject application,Clerk-000007,2023-04-21T10:55:20+00:00,2023-04-21T11:05:20+00:00
S_llm_agent_proxy_0020,Check application form completeness,Clerk-000008,2023-04-20T18:00:00+00:00,2023-04-20T18:10:22+00:00
S_llm_agent_proxy_0020,Check credit history,Clerk-000001,2023-04-20T18:10:22+00:00,2023-04-20T18:34:32+00:00
S_llm_agent_proxy_0020,AML check,AML Investigator-000002,2023-04-20T18:34:32+00:00,2023-04-20T18:44:37+00:00
S_llm_agent_proxy_0020,Appraise property,Appraiser-000002,2023-04-20T18:44:37+00:00,2023-04-20T18:55:46+00:00
S_llm_agent_proxy_0020,Assess loan risk,Loan Officer-000002,2023-04-20T18:55:46+00:00,2023-04-20T19:15:46+00:00
S_llm_agent_proxy_0020,Design loan offer,Loan Officer-000001,2023-04-20T19:15:46+00:00,2023-04-20T19:31:33+00:00
S_llm_agent_proxy_0020,Approve loan offer,Senior Officer-000002,2023-04-20T19:31:33+00:00,2023-04-20T19:51:33+00:00
S_llm_agent_proxy_0020,Cancel application,Clerk-000006,2023-04-20T19:51:33+00:00,2023-04-21T11:56:33+00:00
S_llm_agent_proxy_0021,Check application form completeness,Clerk-000003,2023-04-20T18:30:00+00:00,2023-04-20T19:38:37+00:00
S_llm_agent_proxy_0021,Check credit history,Clerk-000006,2023-04-20T19:38:37+00:00,2023-04-20T20:38:30+00:00
S_llm_agent_proxy_0021,AML check,AML Investigator-000001,2023-04-20T20:38:30+00:00,2023-04-20T20:41:26+00:00
S_llm_agent_proxy_0021,Appraise property,Appraiser-000001,2023-04-20T21:15:10+00:00,2023-04-20T21:55:53+00:00
S_llm_agent_proxy_0021,Assess loan risk,Loan Officer-000002,2023-04-20T21:55:53+00:00,2023-04-20T22:15:53+00:00
S_llm_agent_proxy_0021,Design loan offer,Loan Officer-000002,2023-04-20T22:15:53+00:00,2023-04-20T22:20:19+00:00
S_llm_agent_proxy_0021,Approve loan offer,Senior Officer-000002,2023-04-20T22:34:35+00:00,2023-04-20T22:54:35+00:00
S_llm_agent_proxy_0021,Cancel application,Clerk-000008,2023-04-20T22:54:35+00:00,2023-04-20T22:59:35+00:00
S_llm_agent_proxy_0022,Check application form completeness,Clerk-000004,2023-04-20T19:00:00+00:00,2023-04-20T19:05:41+00:00
S_llm_agent_proxy_0022,Check credit history,Clerk-000002,2023-04-20T19:05:41+00:00,2023-04-20T19:39:17+00:00
S_llm_agent_proxy_0022,Appraise property,Appraiser-000002,2023-04-20T19:39:17+00:00,2023-04-20T19:53:16+00:00
S_llm_agent_proxy_0022,AML check,AML Investigator-000002,2023-04-20T19:53:16+00:00,2023-04-20T20:30:58+00:00
S_llm_agent_proxy_0022,Assess loan risk,Loan Officer-000001,2023-04-20T20:30:58+00:00,2023-04-20T20:50:58+00:00
S_llm_agent_proxy_0022,Design loan offer,Loan Officer-000003,2023-04-20T20:50:58+00:00,2023-04-20T21:00:09+00:00
S_llm_agent_proxy_0022,Approve loan offer,Senior Officer-000002,2023-04-20T21:00:09+00:00,2023-04-21T13:20:09+00:00
S_llm_agent_proxy_0022,Cancel application,Clerk-000004,2023-04-21T13:20:09+00:00,2023-04-21T13:25:09+00:00
S_llm_agent_proxy_0023,Check application form completeness,Clerk-000001,2023-04-20T19:30:00+00:00,2023-04-20T19:39:42+00:00
S_llm_agent_proxy_0023,Appraise property,Appraiser-000002,2023-04-20T19:39:42+00:00,2023-04-20T19:49:09+00:00
S_llm_agent_proxy_0023,Check credit history,Clerk-000005,2023-04-20T19:49:09+00:00,2023-04-20T19:52:55+00:00
S_llm_agent_proxy_0023,AML check,AML Investigator-000002,2023-04-20T19:52:55+00:00,2023-04-20T20:23:30+00:00
S_llm_agent_proxy_0023,Assess loan risk,Loan Officer-000004,2023-04-20T21:56:08+00:00,2023-04-20T22:16:08+00:00
S_llm_agent_proxy_0023,Reject application,Clerk-000005,2023-04-20T22:16:08+00:00,2023-04-20T22:26:08+00:00
S_llm_agent_proxy_0024,Check application form completeness,Clerk-000006,2023-04-20T20:00:00+00:00,2023-04-23T13:16:42+00:00
S_llm_agent_proxy_0024,AML check,AML Investigator-000002,2023-04-23T13:16:42+00:00,2023-04-23T14:03:18+00:00
S_llm_agent_proxy_0024,Appraise property,Appraiser-000001,2023-04-23T14:03:18+00:00,2023-04-23T14:25:13+00:00
S_llm_agent_proxy_0024,Check credit history,Clerk-000008,2023-04-23T14:25:13+00:00,2023-04-23T14:32:44+00:00
S_llm_agent_proxy_0024,Assess loan risk,Loan Officer-000002,2023-04-23T14:32:44+00:00,2023-04-23T14:52:44+00:00
S_llm_agent_proxy_0024,Design loan offer,Loan Officer-000001,2023-04-23T14:52:44+00:00,2023-04-23T15:10:09+00:00
S_llm_agent_proxy_0024,Approve loan offer,Senior Officer-000002,2023-04-23T15:10:09+00:00,2023-04-23T15:30:09+00:00
S_llm_agent_proxy_0024,Approve application,Clerk-000005,2023-04-23T15:30:09+00:00,2023-04-23T15:35:09+00:00
S_llm_agent_proxy_0025,Check application form completeness,Clerk-000004,2023-04-20T20:30:00+00:00,2023-04-20T20:51:54+00:00
S_llm_agent_proxy_0025,Check credit history,Clerk-000007,2023-04-20T20:51:54+00:00,2023-04-20T20:54:52+00:00
S_llm_agent_proxy_0025,Appraise property,Appraiser-000001,2023-04-20T20:54:52+00:00,2023-04-20T21:09:28+00:00
S_llm_agent_proxy_0025,AML check,AML Investigator-000002,2023-04-20T21:09:28+00:00,2023-04-20T21:16:11+00:00
S_llm_agent_proxy_0025,Assess loan risk,Loan Officer-000002,2023-04-20T21:16:11+00:00,2023-04-20T21:36:11+00:00
S_llm_agent_proxy_0025,Reject application,Clerk-000001,2023-04-20T21:36:11+00:00,2023-04-20T21:46:11+00:00
S_llm_agent_proxy_0026,Check application form completeness,Clerk-000007,2023-04-20T21:00:00+00:00,2023-04-20T21:10:11+00:00
S_llm_agent_proxy_0026,AML check,AML Investigator-000002,2023-04-20T21:10:11+00:00,2023-04-20T21:24:56+00:00
S_llm_agent_proxy_0026,Check credit history,Clerk-000007,2023-04-20T21:24:56+00:00,2023-04-20T22:20:52+00:00
S_llm_agent_proxy_0026,Appraise property,Appraiser-000002,2023-04-20T22:20:52+00:00,2023-04-20T23:10:00+00:00
S_llm_agent_proxy_0026,Assess loan risk,Loan Officer-000003,2023-04-20T23:10:00+00:00,2023-04-20T23:30:00+00:00
S_llm_agent_proxy_0026,Design loan offer,Loan Officer-000004,2023-04-20T23:30:00+00:00,2023-04-21T00:04:21+00:00
S_llm_agent_proxy_0026,Approve loan offer,Senior Officer-000001,2023-04-21T00:04:21+00:00,2023-04-21T00:24:21+00:00
S_llm_agent_proxy_0026,Approve application,Clerk-000003,2023-04-21T00:24:21+00:00,2023-04-21T00:29:21+00:00
S_llm_agent_proxy_0027,Check application form completeness,Clerk-000001,2023-04-20T21:30:00+00:00,2023-04-20T21:30:15+00:00
S_llm_agent_proxy_0027,AML check,AML Investigator-000002,2023-04-20T21:30:15+00:00,2023-04-20T22:12:43+00:00
S_llm_agent_proxy_0027,Check credit history,Clerk-000004,2023-04-20T22:12:43+00:00,2023-04-21T14:41:14+00:00
S_llm_agent_proxy_0027,Appraise property,Appraiser-000001,2023-04-21T14:41:14+00:00,2023-04-21T15:03:10+00:00
S_llm_agent_proxy_0027,Assess loan risk,Loan Officer-000002,2023-04-21T15:31:43+00:00,2023-04-21T15:51:43+00:00
S_llm_agent_proxy_0027,Design loan offer,Loan Officer-000001,2023-04-21T15:51:43+00:00,2023-04-21T16:05:28+00:00
S_llm_agent_proxy_0027,Approve loan offer,Senior Officer-000002,2023-04-21T16:05:28+00:00,2023-04-21T16:25:28+00:00
S_llm_agent_proxy_0027,Cancel application,Clerk-000002,2023-04-21T16:25:28+00:00,2023-04-21T16:30:28+00:00
S_llm_agent_proxy_0028,Check application form completeness,Clerk-000008,2023-04-20T22:00:00+00:00,2023-04-20T22:27:09+00:00
S_llm_agent_proxy_0028,AML check,AML Investigator-000002,2023-04-20T22:27:09+00:00,2023-04-20T22:44:56+00:00
S_llm_agent_proxy_0028,Appraise property,Appraiser-000001,2023-04-20T22:44:56+00:00,2023-04-20T22:59:05+00:00
S_llm_agent_proxy_0028,Check credit history,Clerk-000004,2023-04-20T22:59:05+00:00,2023-04-20T23:02:19+00:00
S_llm_agent_proxy_0028,Assess loan risk,Loan Officer-000002,2023-04-20T23:28:38+00:00,2023-04-20T23:48:38+00:00
S_llm_agent_proxy_0028,Design loan offer,Loan Officer-000003,2023-04-20T23:48:38+00:00,2023-04-21T00:25:36+00:00
